weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -6.960056399465449154e+07 1.742468403111013586e+00 -4.021340656405827829e+00 9.928729352095437832e-01 1.904116032121991253e+01
0.000000000000000000e+00 -4.701357980783252418e+07 -4.483639852003349802e+00 1.618369669134498423e+00 5.470388754924293551e-01 1.999856335248230010e+01
0.000000000000000000e+00 -3.205006376213495806e+07 -7.638029486837941029e+00 1.688583301806731995e+00 4.726049289197384873e-01 2.231384288440296615e+01
0.000000000000000000e+00 -2.299717507415135950e+07 4.512926584005327868e-01 1.532114798337582684e+00 4.194499871313559503e-01 1.996722918762613830e+01
0.000000000000000000e+00 -1.005671528320324048e+07 2.531769533370464842e-01 1.016689528128969400e+00 4.978929164271064245e-01 2.006870255495014277e+01
0.000000000000000000e+00 -8.301274894101644866e+06 1.789887332753009375e+00 -2.667605864543268979e+00 3.720571616899737144e-01 2.048055362971342674e+01
0.000000000000000000e+00 -7.051694067191058770e+06 -3.101899607365946387e+00 1.870942259612622394e+00 6.034614928577797244e-02 1.916027354450885767e+01
0.000000000000000000e+00 -4.898716067687040195e+06 1.997146192459588576e+00 -5.841443148751162440e+00 1.772226804870782324e-01 2.005929442722093725e+01
0.000000000000000000e+00 -3.264556447910755407e+06 1.929360170592140378e+00 1.675457295018578208e+00 -1.796945176307440661e-02 2.165071551796284055e+01
0.000000000000000000e+00 -2.980917272337221075e+06 -1.411374750660783661e+00 1.742155868884042391e+00 2.013025164145312296e-01 2.336339426743650449e+01
0.000000000000000000e+00 -2.373812623600707855e+06 5.120532570379552340e-01 -2.521957778778732617e+00 8.593097353299250507e-01 2.216176774023702833e+01
0.000000000000000000e+00 -2.334023828697797377e+06 2.937581727676104038e-01 -6.244355572658904840e+00 9.725810420628571151e-01 1.907982630519649447e+01
0.000000000000000000e+00 -2.313055208537781611e+06 1.180297966376565810e+00 -1.849618545733910935e-02 3.504963005499313056e-01 1.922413062228273972e+01
0.000000000000000000e+00 -2.051155383182640886e+06 -5.613597953019622722e+00 2.206078259937953590e-01 5.711906141911269330e-01 2.072715969889048537e+01
0.000000000000000000e+00 -1.649873809873138787e+06 -1.159702814362697509e+00 1.014687580803389721e+00 1.518907877904820403e-01 2.111426183701902559e+01
0.000000000000000000e+00 -1.332468349847694160e+06 1.293668336001095653e+00 -7.537713970977995004e-01 2.293174784842766378e-01 2.038822289573825230e+01
