weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -6.960056399465449154e+07 9.742468403111013142e-01 3.978659343594171949e-01 9.982182338023859458e-01 5.880045888558727007e-03
0.000000000000000000e+00 -4.701357980783252418e+07 3.516360147996649976e-01 9.618369669134498867e-01 8.867597188731073388e-01 1.426519074974714751e-01
0.000000000000000000e+00 -3.205006376213495806e+07 3.619705131620587490e-02 9.688583301806731329e-01 8.681512322299346218e-01 4.734061263432809419e-01
0.000000000000000000e+00 -2.299717507415135950e+07 8.451292658400533231e-01 9.532114798337583128e-01 8.548624967828389876e-01 1.381755982323054077e-01
0.000000000000000000e+00 -1.005671528320324048e+07 8.253176953337046928e-01 9.016689528128969400e-01 8.744732291067766061e-01 1.526717935643059354e-01
0.000000000000000000e+00 -8.301274894101644866e+06 9.789887332753010041e-01 5.332394135456730577e-01 8.430142904224934286e-01 2.115076613876323286e-01
0.000000000000000000e+00 -7.051694067191058770e+06 4.898100392634053835e-01 9.870942259612621728e-01 7.650865373214444931e-01 2.289622064412266678e-02
0.000000000000000000e+00 -4.898716067687040195e+06 9.997146192459589464e-01 2.158556851248837338e-01 7.943056701217695581e-01 1.513277753172769247e-01
0.000000000000000000e+00 -3.264556447910755407e+06 9.929360170592140822e-01 9.675457295018579096e-01 7.455076370592313983e-01 3.786736454232628724e-01
0.000000000000000000e+00 -2.980917272337221075e+06 6.588625249339216117e-01 9.742155868884042613e-01 8.003256291036328074e-01 6.233420382052150543e-01
0.000000000000000000e+00 -2.373812623600707855e+06 8.512053257037955900e-01 5.478042221221267605e-01 9.648274338324812627e-01 4.516811057481470160e-01
0.000000000000000000e+00 -2.334023828697797377e+06 8.293758172767610182e-01 1.755644427341095382e-01 9.931452605157142788e-01 1.140375788521363898e-02
0.000000000000000000e+00 -2.313055208537781611e+06 9.180297966376566032e-01 7.981503814542660891e-01 8.376240751374828264e-01 3.201866032610589663e-02
0.000000000000000000e+00 -2.051155383182640886e+06 2.386402046980377056e-01 8.220607825993795359e-01 8.927976535477817333e-01 2.467370998414979422e-01
0.000000000000000000e+00 -1.649873809873138787e+06 6.840297185637302935e-01 9.014687580803388833e-01 7.879726969476205101e-01 3.020374052884323701e-01
0.000000000000000000e+00 -1.332468349847694160e+06 9.293668336001095209e-01 7.246228602902200500e-01 8.073293696210691595e-01 1.983175565340360436e-01
0.000000000000000000e+00 -1.160509083576466888e+06 4.483356434500996857e-01 8.396985033511136232e-01 9.043761282093613074e-01 6.418309260574809327e-01
0.000000000000000000e+00 -1.133338056094750762e+06 3.552176118017243978e-01 8.145382038737805086e-01 8.674303016495030771e-01 2.798701669371083112e-01
0.000000000000000000e+00 -1.063785903873858508e+06 4.986866124695736868e-01 8.574122711677231168e-01 9.088182533431302668e-01 6.816121637274497047e-01
