"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-1.439174883857231579e+00,6.725203254299975952e-02,-1.442306691667559093e+00,-1.505449080990463040e+00,-1.371687987878781101e+00,-1.562602335998596048e-01,1.939179714701538479e-02,-1.564521371341487388e-01,-1.764816745804247411e-01,-1.368139349173214114e-01,1.995429169117575441e+01,5.565951148834162865e-01,1.993806933502903433e+01,1.931831427054494554e+01,2.055361247513236478e+01
