logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -2.601668782268659973e+10 -2.601668782867931366e+10 nan
-2.601668782867931366e+10 nan -2.500000000000000052e-03 4.000000000000000000e+02 -8.620927788610368729e+09 -8.620927794605583191e+09 nan
-8.620927794605583191e+09 nan -5.000000000000000104e-03 4.000000000000000000e+02 -8.285242898027587891e+09 -8.285242904025301933e+09 nan
-8.285242904025301933e+09 nan -7.499999999999999722e-03 4.000000000000000000e+02 -4.591242192464497566e+09 -4.591242198464712143e+09 nan
-4.591242198464712143e+09 7.727871358430920601e+09 -1.000000000000000021e-02 4.000000000000000000e+02 -2.928968970472715378e+09 -2.928968976475429535e+09 nan
-2.928968976475429535e+09 6.355831126829258919e+09 -1.250000000000000069e-02 4.000000000000000000e+02 -2.874994476294822216e+09 -2.874994482300036430e+09 nan
-2.874994482300036430e+09 6.393344901550331116e+09 -1.500000000000000118e-02 4.000000000000000000e+02 -2.040819903829324007e+09 -2.040819909837038279e+09 nan
-2.040819909837038279e+09 4.218250308926596045e+08 -1.750000000000000167e-02 4.000000000000000000e+02 -1.373156838056125641e+09 -1.373156844066339970e+09 nan
-1.373156844066339970e+09 5.652189411757369041e+08 -2.000000000000000042e-02 4.000000000000000000e+02 -1.237847312400217056e+09 -1.237847318412931442e+09 nan
-1.237847318412931442e+09 4.873042961075493693e+08 -2.249999999999999917e-02 4.000000000000000000e+02 -1.125763559322417736e+09 -1.125763565337631941e+09 nan
-1.125763565337631941e+09 4.177114893813228607e+07 -2.499999999999999792e-02 4.000000000000000000e+02 -8.373833470135046244e+08 -8.373833530312188864e+08 nan
-8.373833530312188864e+08 1.626264516639964581e+08 -2.749999999999999667e-02 4.000000000000000000e+02 -7.018989878858219385e+08 -7.018989939060362577e+08 nan
-7.018989939060362577e+08 1.903032037254061103e+08 -2.999999999999999542e-02 4.000000000000000000e+02 -6.607476335712676048e+08 -6.607476395939818621e+08 nan
-6.607476395939818621e+08 1.899796383874302804e+08 -3.249999999999999417e-02 4.000000000000000000e+02 -6.463563821733727455e+08 -6.463563881985870600e+08 nan
