src1.lognorm pl1.PhoIndex src1.lognH
-4.578777789087260075e+00 2.093378716316315113e+00 2.219862037503244778e+01
-4.851198935537267332e+00 1.395069650196990807e+00 2.184066317798617618e+01
-4.763628490196378351e+00 1.967509133208377392e+00 2.191767374328678386e+01
-5.125561424211529271e+00 1.092773503773086574e+00 2.163691767780116848e+01
-4.790163100195118595e+00 1.676010357140039986e+00 2.190765434534792888e+01
-5.086988603252138752e+00 1.283331423654948900e+00 2.159974236349711063e+01
-4.829726354498225405e+00 1.669771518827773527e+00 2.178853656823190121e+01
-5.020086376474583112e+00 1.075571360466601512e+00 2.150741149838332689e+01
-5.063438663663164974e+00 1.258160171157735263e+00 2.132736216054227185e+01
-4.713800523893922012e+00 1.617592057033080621e+00 2.211020203329920264e+01
-4.979608378853239259e+00 1.372646517005549072e+00 2.133258463892646972e+01
-4.818434804542897076e+00 1.726106613919850652e+00 2.200866633730269228e+01
-5.220479661490050383e+00 8.955716020783142106e-01 2.023651437629663619e+01
-4.996184416894759117e+00 1.276978398737479203e+00 2.155146127796446720e+01
-5.345551976203152478e+00 5.082030294017325645e-01 2.016966723113086246e+01
-4.966744998218999285e+00 1.279172169293570249e+00 2.175913335691566886e+01
-4.013909873879947909e+00 3.083934758625669126e+00 2.244441298501041970e+01
-5.120935383840774513e+00 1.108959669486146993e+00 2.112978256464166549e+01
-4.964190157017598359e+00 1.442518651138190222e+00 2.181042302982208270e+01
-5.131632972301341411e+00 1.300779066931472272e+00 2.188729106142837821e+01
-5.206051733166782824e+00 9.978742963141837841e-01 2.013920539901620899e+01
-4.867617776264374641e+00 1.665575855247324100e+00 2.202765109843791436e+01
-5.312494160388579800e+00 7.679680421891426079e-01 1.945929481434193065e+01
-4.459838497420578918e+00 2.710196270829706044e+00 2.208376315707999638e+01
-5.343345257356014066e+00 5.000802838338995748e-01 1.959760312713321184e+01
-5.219222117924665838e+00 9.885653649451606739e-01 2.094999260905384730e+01
-4.579279584325725239e+00 2.135929367099456577e+00 2.211511346343554862e+01
-5.249150077399107772e+00 6.764469672775015319e-01 2.001891061579754094e+01
-5.298620530387956329e+00 7.864143002932415527e-01 1.987165213597877766e+01
-4.555265486531897778e+00 2.066089031965266720e+00 2.202976373630975715e+01
-5.100000791714634829e+00 1.487548833897968770e+00 2.134990678408459530e+01
-4.573003144288227517e+00 2.180162458533326131e+00 2.197239058315633287e+01
-4.998905326783109615e+00 1.328931983163332831e+00 2.163424416954561380e+01
-5.069878352925402787e+00 1.318364953070418011e+00 2.049129066985890901e+01
-4.699791093573678857e+00 2.070302530725143697e+00 2.198795350151997852e+01
-4.658518241879330724e+00 1.950302216741971684e+00 2.210720134839568374e+01
-5.153140033018839716e+00 1.011649447511300259e+00 1.915120326530299977e+01
-5.312494160388579800e+00 7.679680421891426079e-01 1.945929481434193065e+01
-4.762172566565110010e+00 2.004856634328615606e+00 2.193902180362339038e+01
-5.175114100607621559e+00 7.565448168779096427e-01 2.159550860761007129e+01
-4.670408362201381891e+00 2.066916582200725827e+00 2.175318908241285598e+01
-5.036365144404291172e+00 1.408296264858311275e+00 2.107453811182196546e+01
-5.256327890416772064e+00 9.332795267850726439e-01 1.923073798541916801e+01
-4.546605739438565941e+00 1.917917340083596045e+00 2.212146725334937614e+01
-5.338185952721707928e+00 5.305054149183177081e-01 1.955961539147195438e+01
-4.716469912066748371e+00 2.003965412367507248e+00 2.190833725944444765e+01
-5.359920700997820475e+00 8.967269970837405957e-01 1.973689634124135139e+01
-4.952936198600504270e+00 1.438563546217831224e+00 2.151307986382555626e+01
-5.159085706431083551e+00 1.008345008685088473e+00 2.105021638592865685e+01
-5.006670664916583746e+00 1.503324464120273873e+00 2.141392721828726309e+01
-5.219000038773958572e+00 1.196312523533176631e+00 1.924003753976808895e+01
-5.436257153168595480e+00 5.486924309634408914e-01 2.011552292914617723e+01
-5.222775371974101688e+00 9.862934266873102374e-01 1.956232409898161251e+01
-5.124446204893277290e+00 1.133958187322259725e+00 2.112529970496250442e+01
-5.153700653965518796e+00 1.124159647285641661e+00 2.156033326244780568e+01
-4.948681222230652210e+00 1.429333283895338980e+00 2.194321170857964631e+01
-5.198344889733093055e+00 1.027596811707613078e+00 2.051176049987659766e+01
-4.979608378853239259e+00 1.372646517005549072e+00 2.133258463892646972e+01
-5.086952163318744446e+00 1.171792109165924245e+00 2.151450482081057203e+01
-4.760345633009480437e+00 1.766700730690554444e+00 2.210755454279593479e+01
-5.326924192281372150e+00 8.840045479904676817e-01 1.970057816662921724e+01
-4.652284982706526684e+00 2.092577558514008729e+00 2.194760524199882568e+01
-5.243532982360861183e+00 8.345726154845451994e-01 2.066953483812314474e+01
-5.137250092338378593e+00 1.241192837362564916e+00 1.935184300931201307e+01
-5.240212462285602335e+00 8.804854211421195842e-01 2.139024962835583565e+01
-5.154058310451218539e+00 1.043707428064500675e+00 2.119453924576334103e+01
-4.802056542457917132e+00 1.616159532105919894e+00 2.193980133753652240e+01
-5.262969571042167338e+00 1.091151885505942332e+00 1.959838869825216534e+01
-5.170790127614446341e+00 1.181818878471692535e+00 2.079437424636455845e+01
-5.118993664718900050e+00 1.321623682212234918e+00 2.068477359818997385e+01
-4.680453176016584393e+00 2.146247335904884146e+00 2.201582343066586134e+01
-5.191280104004078133e+00 1.250807098715711163e+00 1.931215112984882509e+01
-5.100510216011347353e+00 1.292832760981716511e+00 2.155366059596341444e+01
-5.304059942439565134e+00 7.664176359003374017e-01 2.079832801871352643e+01
-5.077774687682000909e+00 1.207276766414254965e+00 2.173481850458630049e+01
-4.584939324610884270e+00 1.943926726437671171e+00 2.206670271404720651e+01
-5.220479661490050383e+00 8.955716020783142106e-01 2.023651437629663619e+01
-4.725162757986071327e+00 2.059516392339052260e+00 2.186457038558506483e+01
-5.077719009043189402e+00 1.031568850847644825e+00 2.122571495224155669e+01
-5.330689994399400611e+00 7.165891458520001756e-01 2.121211351458972771e+01
-4.856383820226802150e+00 1.420088628052874391e+00 2.171087731332449522e+01
-4.819321346457292599e+00 1.662765424575955109e+00 2.185891291306713669e+01
-5.271800996255049832e+00 7.777921137012819841e-01 2.101920007029603354e+01
-4.670408362201381891e+00 2.066916582200725827e+00 2.175318908241285598e+01
-4.773944235983043960e+00 1.714759894004694196e+00 2.196299272137968117e+01
-5.138347076529338864e+00 1.136789970576138842e+00 2.141268041158711455e+01
-4.783815084781065430e+00 1.690433574013963103e+00 2.183335661512597170e+01
-5.114108760126452324e+00 1.088400928862749417e+00 2.116435938242911874e+01
-5.294732618564463422e+00 8.261973975615655164e-01 2.128323687261178065e+01
-4.776859934454409817e+00 1.916039425270993135e+00 2.181155602237083002e+01
-5.365351571655336826e+00 8.989507227210924434e-01 2.008894359474124514e+01
-5.320005712129844966e+00 9.215555244595501350e-01 2.008283816399782040e+01
-5.357121665795615328e+00 8.326018107521546696e-01 1.961736189863599122e+01
-4.984301496322934177e+00 1.398855409490604274e+00 2.167750929578015118e+01
-4.933484944836513897e+00 1.465792975633492645e+00 2.169503895666353799e+01
-5.268517459826624005e+00 8.842771897673120662e-01 2.004445621199585048e+01
-5.235284987176129334e+00 8.002495023629720983e-01 1.951823279618929519e+01
-4.619431565227956504e+00 1.984212501477504276e+00 2.211028064892362011e+01
-4.581253408365828506e+00 2.435212735362778602e+00 2.201110416998581343e+01
-5.083450468289873569e+00 1.442856114799487166e+00 2.002073790064549286e+01
-5.227047183104696515e+00 9.072381862724809842e-01 2.140436785084038718e+01
-4.851958166144634710e+00 1.734743588307729567e+00 2.194792283690386014e+01
-5.078924993876205107e+00 1.390015572033144409e+00 2.051286831016413714e+01
-4.965358718094636359e+00 1.713432966159169624e+00 2.168202505205286812e+01
-5.186499058115022542e+00 1.202332145639518401e+00 2.152282784279291405e+01
-4.628978068686324221e+00 2.024538263340850186e+00 2.200414087461548007e+01
-4.973643680502113362e+00 1.457944447382796938e+00 2.176657857949424368e+01
-4.892576676844196726e+00 1.613104171985589197e+00 2.172072706073351966e+01
-5.202017595774545811e+00 1.058467978028025946e+00 2.039371733133700815e+01
-5.373652863872202090e+00 7.457766702462684805e-01 1.911398209792278280e+01
-4.613475059488216345e+00 1.946049875041473420e+00 2.200292791218688748e+01
-4.981630791434905170e+00 1.285483945828050700e+00 2.182801491587377285e+01
-5.359299087306367504e+00 7.713190622077252812e-01 2.016367647763651405e+01
-5.191570713280190930e+00 1.112262108721004950e+00 2.118531220458530129e+01
-5.376866694763318577e+00 5.801625575586850658e-01 2.063887043189466652e+01
-5.019562470358008177e+00 1.092745093590792749e+00 2.148041460097613964e+01
-5.393954015750347608e+00 6.355656879045836760e-01 2.086603953278618206e+01
-5.257813165966355839e+00 1.002142326934293948e+00 2.035368768237770709e+01
-4.189906952099113013e+00 2.755154152462488071e+00 2.231098779925647690e+01
-4.859188526005145725e+00 1.746995110936510720e+00 2.163201675030185100e+01
-5.149732658147635256e+00 1.141199175384532971e+00 2.135992131474018763e+01
-5.199406909246475195e+00 1.066404526452073398e+00 2.085273932283483234e+01
-4.534998090575197871e+00 2.161870402657147139e+00 2.194480038258838661e+01
-4.676915639658293600e+00 1.908927664887077214e+00 2.211684592650268044e+01
-5.175326251019618518e+00 9.568508804360411624e-01 2.178972215369839205e+01
-5.326840249355544010e+00 8.553973011765445555e-01 2.081425308551147779e+01
-5.223635595987860647e+00 1.064665211485865903e+00 2.053899331776344539e+01
-4.919602448205148804e+00 1.562644687959105383e+00 2.170873132455736609e+01
-5.222668464186020820e+00 8.726829803889000203e-01 2.118769275297967170e+01
-4.762172566565110010e+00 2.004856634328615606e+00 2.193902180362339038e+01
