weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -3.308219792757023926e+11 9.749566461210521506e-01 3.071437529561737989e-02 3.228818959632341334e-01
0.000000000000000000e+00 -5.968419878953973389e+10 9.868129537097753978e-01 1.306640589775862615e-01 2.284835356354691926e-01
0.000000000000000000e+00 -1.504961076585315704e+10 9.306722865382172083e-01 3.917097314133033414e-02 7.149735933912909625e-01
0.000000000000000000e+00 -1.200274614255379677e+10 8.743169382295015168e-01 6.478398756271186443e-02 5.653058901494919519e-01
0.000000000000000000e+00 -9.363096998747236252e+09 9.875072528591692933e-01 8.034260609229612049e-01 2.003952381497478008e-01
0.000000000000000000e+00 -8.139229221157383919e+09 9.681332007590659483e-01 9.481884922953708328e-01 3.125117266266087546e-01
0.000000000000000000e+00 -6.342859967654533386e+09 9.240339359180257395e-01 1.468091818809955651e-01 5.744527492451731998e-01
0.000000000000000000e+00 -3.648926458475321770e+09 9.905098330251136396e-01 3.456151696820699559e-01 1.849526686247627838e-01
0.000000000000000000e+00 -2.837803211474915028e+09 9.385159619308250933e-01 8.599162734423426713e-02 7.411450370582600700e-01
0.000000000000000000e+00 -2.325531122193907261e+09 9.967850539962364032e-01 8.471422836504575171e-01 3.691633616259206718e-01
0.000000000000000000e+00 -1.818080213704740047e+09 7.408133806339662897e-01 1.213472933308634705e-02 5.526386359442707619e-01
0.000000000000000000e+00 -1.480945595827350855e+09 9.082166949361094588e-01 2.411547497243352600e-01 3.400539760287262236e-01
0.000000000000000000e+00 -1.232094251820706367e+09 8.742959571663645457e-01 8.947536736012884351e-01 2.381582639523680545e-01
0.000000000000000000e+00 -1.164792453554450035e+09 9.579540976025394672e-01 4.428585985043632656e-01 1.997757706141859435e-01
0.000000000000000000e+00 -8.455666603368467093e+08 8.984714608431711991e-01 9.064862304038907581e-01 3.319001692628718025e-01
0.000000000000000000e+00 -7.907922776858296394e+08 9.306218684746941916e-01 3.740095213118398432e-01 1.327614039887445863e-01
0.000000000000000000e+00 -6.856168417185093164e+08 8.969583545239476763e-01 7.450417497538494027e-01 2.379724412702508562e-01
0.000000000000000000e+00 -6.408152231762224436e+08 9.846710346313820583e-01 9.701696686782341761e-01 4.121909027872452391e-01
