src1.lognorm pl1.PhoIndex src1.lognH
-5.349643479647998134e+00 2.173045220989637372e+00 1.907757241192495101e+01
-5.390333187469265042e+00 1.917725592512982580e+00 2.030908948086089083e+01
-5.378012733428564118e+00 2.026327543932833208e+00 1.912947042120818608e+01
-5.377546949034615942e+00 2.324392551387893135e+00 2.046516369197109242e+01
-5.271639518968956217e+00 2.279240033447132774e+00 2.088415882908066834e+01
-5.408113747381743330e+00 1.913734772639005932e+00 1.941182499168804654e+01
-5.437937138236634382e+00 1.942941061748492793e+00 1.919915783313535940e+01
-5.376429538140520492e+00 1.998616147120436892e+00 1.967221535436071989e+01
-5.347682335470356207e+00 2.101741047207047686e+00 1.907749130421847639e+01
-5.369333110932490882e+00 1.838772522002057208e+00 2.050356877059173399e+01
-5.424497078247883408e+00 1.967579374027356387e+00 1.914393804564277701e+01
-5.327920942241078706e+00 2.367587201017893328e+00 2.062470914887328277e+01
-5.390908248188273078e+00 2.064539047542410799e+00 1.940638734516039321e+01
-5.372750507829701760e+00 2.016142218272891640e+00 1.939067269100100077e+01
-5.365869587326610457e+00 2.045005467602144300e+00 2.032087220944210060e+01
-5.340710031369892974e+00 1.803296114693850427e+00 1.907162531332607003e+01
-5.414665555596117841e+00 2.209059866375248760e+00 1.966900923398226553e+01
-5.424019587732319181e+00 2.094856168653005390e+00 1.972579895619447399e+01
-5.419181507995361358e+00 2.047268135985381043e+00 1.921202804785895779e+01
-5.374989067594638570e+00 2.112378720152051415e+00 2.065036072398447331e+01
-5.463354033133934529e+00 1.864248882466448265e+00 1.988503877068893289e+01
-5.290625304292655429e+00 2.214108523461910671e+00 2.055441816745323180e+01
-5.404277236549642538e+00 2.131129625736260635e+00 1.928361657820684272e+01
-5.398591754551429034e+00 1.984524879860712687e+00 1.912169973111073418e+01
-5.327289510593092636e+00 2.158376616725935726e+00 1.903757382930738729e+01
-5.354590462445900201e+00 2.102445179936480280e+00 1.965604431410447717e+01
-5.379734794621969129e+00 2.100071030808229544e+00 2.046884780144804949e+01
-5.300306012045878923e+00 2.480825706571911482e+00 2.032308702852992610e+01
-5.372532033953676844e+00 2.491670560840751669e+00 1.913162479027675289e+01
-5.333639403276784208e+00 2.065987967116464041e+00 2.065250887407789193e+01
-5.364291830025152308e+00 2.092864333965724022e+00 2.049709624803923447e+01
-5.388978892270074539e+00 1.938315470188815226e+00 1.976589869781616571e+01
-5.331784983392976685e+00 2.040245406406866913e+00 2.022901868659706537e+01
-5.414039331124868681e+00 2.044486026791331845e+00 1.913738166629286397e+01
-5.271612415997154244e+00 2.278633166910765340e+00 2.093698417654402988e+01
-5.363112708352556268e+00 1.947680229572809729e+00 1.982202965689915430e+01
-5.350345298595534871e+00 2.130652718744317831e+00 1.969957129371761084e+01
-5.437334230802461477e+00 1.955630585894829743e+00 1.949045622613628126e+01
-5.399165577350746759e+00 2.326520088837149558e+00 1.920623469291134100e+01
-5.381714801590086417e+00 1.988639298749366624e+00 2.025460802760447265e+01
-5.384991686814716516e+00 2.132895661997740611e+00 1.900471372447994867e+01
-5.433484511917960447e+00 1.880349075424699201e+00 1.975931609589803628e+01
-5.368724904425713262e+00 1.926197843997625725e+00 1.995180064317757385e+01
-5.366378020245260672e+00 1.946213942854704726e+00 1.907169892471778638e+01
-5.373005007621463491e+00 1.872533427130025352e+00 2.017586269995721082e+01
-5.429385290113865281e+00 1.961895884428246362e+00 1.903320800398214274e+01
-5.461369242802948776e+00 2.090831711055839648e+00 1.906614522443593884e+01
-5.345319507341537602e+00 2.176093960298048913e+00 1.969167161982669967e+01
-5.309384703762907165e+00 2.117654797323317517e+00 1.988068403860660638e+01
