src1.lognorm pl1.PhoIndex src1.lognH
-5.226546938625838301e+00 1.230411080493873044e+00 1.997267713158244717e+01
-5.080159513146089267e+00 1.596518816817666497e+00 2.089629165105192854e+01
-5.202718935430000968e+00 1.390963270996328660e+00 1.986585481187515256e+01
-5.259386529034889790e+00 1.398755827620278502e+00 2.004518288287841443e+01
-5.182732540750956574e+00 1.390775180221489826e+00 2.059856862620630125e+01
-5.111666913348955177e+00 1.551593524347758546e+00 2.107497309142652497e+01
-5.215257601735498127e+00 1.243050084491762242e+00 1.998864425484458351e+01
-5.177998969920933447e+00 1.292751741449762015e+00 2.053900040897396906e+01
-5.188436901844639237e+00 1.309965161141863454e+00 1.908970685154860547e+01
-5.225154775788886319e+00 1.414062953465808015e+00 2.018328917562895342e+01
-5.185418391566654073e+00 1.457956722827471907e+00 1.925437688878836795e+01
-5.295621608738027675e+00 1.294274169375372985e+00 1.957228026144872501e+01
-5.180447087082381330e+00 1.420600375783260816e+00 2.045497430326426880e+01
-5.240105719228466796e+00 1.233336660320648370e+00 2.053549928570228644e+01
-5.268150547379967463e+00 1.318483130699262595e+00 1.946581363117900665e+01
-5.101216332116182528e+00 1.480314513157795275e+00 2.067029568574089282e+01
-5.289134879808383261e+00 1.081406777953104026e+00 1.920952408521718269e+01
-5.124572291233195465e+00 1.489621004850017805e+00 2.039050738062195833e+01
-5.157737969794585098e+00 1.607676215299109757e+00 2.060439414694231175e+01
-5.070720767938363238e+00 1.542807333214454957e+00 2.119388012392554543e+01
-5.245771419257799550e+00 1.248102334620911691e+00 1.964098835713523528e+01
-5.299600901156514610e+00 1.258946314113928544e+00 1.988850867884324458e+01
-5.154967272440398318e+00 1.424279729137747807e+00 2.073188660406323081e+01
-5.223894283926507676e+00 1.291865356926313879e+00 2.000694744793420199e+01
-5.240504518411141177e+00 1.155972412964293206e+00 1.901650558513155431e+01
-5.170533992252737576e+00 1.438910141738591442e+00 2.107776608807667174e+01
-5.173035410612494722e+00 1.271928292922959614e+00 2.116412249549454216e+01
-5.227570740110640379e+00 1.171067042857992568e+00 1.962419370168106170e+01
-5.197416702364887620e+00 1.338984479154779805e+00 2.106102428768514656e+01
-5.075892732142261110e+00 1.665263616224563314e+00 2.112808713585194909e+01
-5.159798480053349401e+00 1.555285790480962937e+00 2.088019372243245542e+01
-5.259740964997588364e+00 1.137542775257416316e+00 2.011101633081827345e+01
-5.203336489084024130e+00 1.396352628624126346e+00 1.948496213903287710e+01
-5.173474708635590780e+00 1.393696168332304808e+00 2.010819983260539701e+01
-5.208194411356025455e+00 1.202159304046328536e+00 1.960609476567296383e+01
-5.153627247918602272e+00 1.587823515461761481e+00 2.024241356562218996e+01
-5.175173893567163397e+00 1.405559892075162409e+00 1.927935436707761951e+01
-5.105917858686927602e+00 1.584030600188697235e+00 2.129679517924527943e+01
-5.216533421870026999e+00 1.394104675563562878e+00 2.002393051728425633e+01
-5.219220059649053667e+00 1.239441980392054887e+00 1.923869609028761118e+01
-5.192420690551900364e+00 1.291016734452941073e+00 2.061327018894104768e+01
-5.195143092244904892e+00 1.191203209940561614e+00 2.000574561666628171e+01
-5.180012747364383330e+00 1.319498992157221551e+00 1.962012130603140747e+01
-5.238936079648435218e+00 1.498243160276261143e+00 2.068051642084107655e+01
-5.252966004821597146e+00 1.380176788889755812e+00 1.991159343099365486e+01
-5.264574754347142616e+00 1.264118640762013968e+00 1.997661854164195816e+01
-5.236144556507881909e+00 1.269370142325539241e+00 2.000968128149642666e+01
-5.147334524413944123e+00 1.495347935078488177e+00 2.071729791955478817e+01
-5.255551218512303890e+00 1.396292801896859004e+00 1.984436793396306342e+01
-5.270290679953725466e+00 1.433806236271282231e+00 1.901038984798988452e+01
-5.253770301572320278e+00 1.265703455258599064e+00 1.915699721588456228e+01
-5.191617620900847996e+00 1.385024769782162934e+00 2.085771959256170405e+01
-5.258612256785389683e+00 1.125082923334609575e+00 2.046885089752215592e+01
-5.139986704940488593e+00 1.586105246350515863e+00 1.934454665298119025e+01
-5.255551218512303890e+00 1.396292801896859004e+00 1.984436793396306342e+01
-5.125494027276456421e+00 1.521858683115905109e+00 2.052220682631189419e+01
-5.201336342552781211e+00 1.240142374269955994e+00 2.069816965170238632e+01
-5.278310674137836500e+00 1.279575938792461898e+00 1.937882224838381973e+01
-5.250742432756913658e+00 1.395604815615414829e+00 2.071350852092161432e+01
-5.202201370259295743e+00 1.489472533301515078e+00 2.081718992635101984e+01
-5.245210476015913947e+00 1.343152189298634447e+00 2.054666290994988387e+01
-5.174037855124305807e+00 1.387135739738386775e+00 1.916694186210904149e+01
-5.191634875414060879e+00 1.162389065119850962e+00 1.906156131026435929e+01
-5.203736354904467731e+00 1.409563312428235626e+00 2.037760535174947663e+01
-5.097422781111992762e+00 1.594265602325864783e+00 2.098576806267280759e+01
-5.188104664881472594e+00 1.345235938119368591e+00 2.054017556260336619e+01
-5.194250938264392659e+00 1.402674629602719492e+00 2.074212894524988116e+01
-5.218685778454508650e+00 1.292213776560105387e+00 1.984805920080802366e+01
-5.305091273949229524e+00 1.251412544877386068e+00 2.037946989850726354e+01
-5.269386108600619067e+00 1.101233494566812965e+00 2.085510866948775899e+01
-5.220589708620407166e+00 1.388071629746317370e+00 1.902136393738987152e+01
-5.290744340345036711e+00 1.338739089246541170e+00 2.014387067579759716e+01
-5.127353010663954436e+00 1.538807804915624189e+00 2.034192060246927980e+01
-5.274837944644088950e+00 1.295497182381884826e+00 1.909601455594368602e+01
-5.156130466344469809e+00 1.395305057787465053e+00 2.108681156186199246e+01
-5.252966004821597146e+00 1.380176788889755812e+00 1.991159343099365486e+01
-5.226150736000838570e+00 1.359672369957853455e+00 2.008740044640301292e+01
-5.220974743159787934e+00 1.188805969784106686e+00 1.936652243650800997e+01
-5.271800068681622875e+00 1.370369252670166738e+00 2.010674955422438970e+01
-5.247668120267475089e+00 1.270807746263916904e+00 1.902814814533347842e+01
-5.238819668238827276e+00 1.277120482989570149e+00 1.902949736381011903e+01
-5.188122090538088038e+00 1.347615055319970168e+00 1.953557112158341269e+01
-5.235305177433641433e+00 1.380879648483175792e+00 1.970650776412012561e+01
-5.128397618097286781e+00 1.305904609125476235e+00 2.058539565806931648e+01
-5.310954441024203554e+00 1.236976053011674459e+00 1.915412617968936004e+01
-5.140590001309394808e+00 1.399504628973011755e+00 2.099178166392936262e+01
-5.229348338098688487e+00 1.414653102866559209e+00 1.999899254941503912e+01
-5.058486719495293826e+00 1.625387158482711314e+00 2.139997035878649001e+01
-5.191148510125501048e+00 1.367543308662869883e+00 1.907447510937276292e+01
-5.163783942054291032e+00 1.623869657130166289e+00 1.990187749768363545e+01
-5.035459223709047194e+00 1.834720014698525858e+00 2.096971467618108420e+01
-5.125952481001686323e+00 1.410919039236968153e+00 2.058042498332184067e+01
-5.201071774753982524e+00 1.385691624953244272e+00 2.084655910354842945e+01
-5.168856798851468426e+00 1.308940274098269185e+00 2.118212940327236637e+01
-5.271130201416621475e+00 1.124316734521633165e+00 1.978405855795277546e+01
-5.118048331886566160e+00 1.403514746295654980e+00 2.086452168533194396e+01
-5.274518754648422458e+00 1.204684592921144493e+00 1.941260730038699123e+01
-5.271743820057875674e+00 1.145484880697583918e+00 2.067587011062522606e+01
-5.199838722619281484e+00 1.446031598140211649e+00 1.980686460370470314e+01
-5.274603587211801781e+00 1.156050508099548679e+00 1.988341938131124564e+01
-5.247251368306857344e+00 1.263571375294791466e+00 2.016125250184514783e+01
-5.217569944106369206e+00 1.294998155678300122e+00 1.905563489975369507e+01
-5.325204835755886990e+00 1.188702844093008082e+00 2.003009593585811032e+01
-5.166209000565328502e+00 1.430691647023169644e+00 2.096888409472505188e+01
-5.211925926536235210e+00 1.220568913867571936e+00 2.135975776232804080e+01
-5.271465817865854220e+00 1.424544297395129888e+00 1.964570830422102787e+01
-5.096206159901036870e+00 1.449223295156236269e+00 2.074742228762196561e+01
-5.176232269199262603e+00 1.519784573366572467e+00 1.981218510194389992e+01
-5.073060784770395237e+00 1.558468745860502658e+00 2.141643143653586989e+01
-5.239169939297113388e+00 1.307458837131512119e+00 1.994237432023661327e+01
-5.276373164249239522e+00 1.212000806144994058e+00 1.914769492823793584e+01
-5.311652976170348595e+00 1.305902570428623122e+00 2.050343909060161707e+01
-5.303822453465447673e+00 1.186744201845029600e+00 1.936359064158589405e+01
-5.217240764571748457e+00 1.242502882624463290e+00 2.008699402963520342e+01
-5.236531657906549952e+00 1.354244804943096625e+00 1.957822127572221405e+01
-5.267670446028311915e+00 1.205907652633200655e+00 1.951117318892700325e+01
-5.055083413033488071e+00 1.685707485509173154e+00 2.123466003307861172e+01
-5.092462629880984082e+00 1.615861500935062978e+00 2.110854930730419454e+01
-5.220974743159787934e+00 1.188805969784106686e+00 1.936652243650800997e+01
-5.220654579292674846e+00 1.137879857981476839e+00 1.947594503816618072e+01
-5.324926249585484328e+00 1.061084217931591134e+00 1.932477239562934557e+01
-5.138582323666456730e+00 1.385258023775771896e+00 1.973075573548698003e+01
-5.250825055063708113e+00 1.225613909047011063e+00 2.085239789463964399e+01
-5.252867412075890918e+00 1.214456583811588608e+00 1.971291554183775929e+01
-5.184277941521406419e+00 1.361248372150407171e+00 2.045174447737923273e+01
-5.253146601593567055e+00 1.341638335263037440e+00 2.000495830481536785e+01
-5.189521445708158431e+00 1.339322137844288108e+00 1.949391886455909528e+01
-5.177259350154910678e+00 1.197174333137243529e+00 2.047911659599547107e+01
-5.163783942054291032e+00 1.623869657130166289e+00 1.990187749768363545e+01
-5.223117171615217380e+00 1.336523873084158431e+00 2.002391038767368769e+01
-5.186000882373729581e+00 1.259000778488919892e+00 2.113080172216829311e+01
-5.108762675567223965e+00 1.536199577609449918e+00 2.045415769855916110e+01
-5.193645061335535829e+00 1.426979788620108991e+00 2.002858922987397250e+01
-5.173895106102705199e+00 1.294282808539163554e+00 2.145887156928465700e+01
-5.230762884036699312e+00 1.371232085459304528e+00 2.000472327817235296e+01
-5.240700470774843467e+00 1.444809928746533245e+00 1.982803633205023175e+01
-5.243836660493437662e+00 1.268838845905559509e+00 2.046944590021341170e+01
-5.170051487907966425e+00 1.377516596984056818e+00 1.963183952125053722e+01
-5.216885009345965329e+00 1.360077989792755737e+00 2.069608686253068797e+01
-5.287790259980749141e+00 1.208144599799122254e+00 2.040352246024346883e+01
-5.118387550915361572e+00 1.633030506801351756e+00 2.082468099960528463e+01
-5.277825485336610889e+00 1.187742974758982051e+00 1.932091399190206360e+01
-5.187637422608491811e+00 1.313544717540086282e+00 2.023259636776466763e+01
-5.292227434433939948e+00 1.115012335038685798e+00 2.020139065986374405e+01
-5.011482762772381250e+00 1.996858633092809754e+00 2.133621032721750055e+01
-5.213993484206792317e+00 1.344362342940618404e+00 1.927507199420232098e+01
-5.265396208736723871e+00 1.138699926013597263e+00 2.041209305534656693e+01
-5.239623977340038152e+00 1.229696837705911427e+00 2.044446973493932873e+01
-5.211780819771285600e+00 1.339073343762322565e+00 1.963661471011160486e+01
-5.173463744662393893e+00 1.482482446088960515e+00 2.083760434143428242e+01
-5.159024203943944009e+00 1.508710890987925879e+00 2.005906283125444034e+01
-5.319513975975949549e+00 1.062764106382149798e+00 2.014609215485591420e+01
-5.214744917582923023e+00 1.275360392558588352e+00 2.081699599865400430e+01
-5.200854737879935463e+00 1.357260285141069112e+00 2.036689531763057914e+01
-5.211607450815948894e+00 1.316621183406292417e+00 1.988752906031481160e+01
-5.045995581064788738e+00 1.513784309544290885e+00 2.121606801870127512e+01
-5.258237073132063344e+00 1.068259847825200559e+00 2.101076774765930111e+01
-5.214744917582923023e+00 1.275360392558588352e+00 2.081699599865400430e+01
-5.227683164652775716e+00 1.470049436100818063e+00 1.924386961935108076e+01
-5.241001353164438825e+00 1.114419002517494484e+00 2.027740400095529338e+01
-5.271577811035216499e+00 1.280792734884900419e+00 1.910286621027157850e+01
-5.160524112513979134e+00 1.308110563919965053e+00 2.094886926535961891e+01
-5.144278090935122449e+00 1.640649188920554558e+00 2.089277218387042012e+01
-5.114226883448793615e+00 1.599989071426721310e+00 2.034685071363237796e+01
-5.286463987158741773e+00 1.303217083396491560e+00 1.911872794787496943e+01
-5.290254196327712322e+00 1.287937236808098795e+00 2.066604572337949364e+01
-5.246053266663773584e+00 1.317196227014078680e+00 1.958433534166271883e+01
-5.185406163183214900e+00 1.327588967123960906e+00 2.072434913914444010e+01
-5.292227434433939948e+00 1.115012335038685798e+00 2.020139065986374405e+01
-5.197416702364887620e+00 1.338984479154779805e+00 2.106102428768514656e+01
-5.254911114270205630e+00 1.390614973584346714e+00 1.919205181801534010e+01
-5.253857418508681043e+00 1.342552874795557294e+00 1.988217795771234364e+01
-5.312321988470265488e+00 9.931375882027011492e-01 1.909513932104984590e+01
-5.271743820057875674e+00 1.145484880697583918e+00 2.067587011062522606e+01
-5.166878655117718822e+00 1.508654241298344800e+00 2.093414723727065052e+01
-5.243452474512059425e+00 1.387681665816514531e+00 1.978291966856385997e+01
-5.115476673757771486e+00 1.567095966855377220e+00 2.084449717258142343e+01
-5.173026190850849915e+00 1.504183499726886808e+00 2.006045293875200386e+01
-5.229945654863256799e+00 1.203272639615884820e+00 2.073368288605736964e+01
-5.197689620393939336e+00 1.106833043740533817e+00 2.107345692337381138e+01
-5.173026190850849915e+00 1.504183499726886808e+00 2.006045293875200386e+01
-5.170553959145621548e+00 1.241118449481578345e+00 2.066034473474057620e+01
-5.178429984714270518e+00 1.516836894714742812e+00 1.994514654890638639e+01
-5.135742024359248425e+00 1.399634272200992235e+00 2.091002542616842419e+01
-5.101216332116182528e+00 1.480314513157795275e+00 2.067029568574089282e+01
-5.236838967871090489e+00 1.285610422358770322e+00 1.904851055093728007e+01
-5.266298228530394532e+00 1.169593271179438787e+00 2.017641684386723355e+01
-5.337393485080625055e+00 1.077901175564748293e+00 1.914559392426716400e+01
-5.239058671600086647e+00 1.300479476553246805e+00 2.005992576036067376e+01
-5.087677449488883674e+00 1.465304107549569856e+00 2.108477407106670043e+01
-5.080477047479375230e+00 1.450493983202351345e+00 2.063012470876843452e+01
-5.291379841957537522e+00 1.122571991992460383e+00 2.086671400753969863e+01
-5.168594077305233014e+00 1.564086509122588176e+00 1.922978520408720371e+01
-5.265355885232912314e+00 1.107326281326610484e+00 2.014440577004778632e+01
-5.195143092244904892e+00 1.191203209940561614e+00 2.000574561666628171e+01
