src1.lognorm src2.lognorm src1.logkT src1.lognH
-1.565744203365362353e-01 -1.908807665660461339e-02 -3.251637652335346296e-01 2.033176256073603838e+01
-3.115530126297887392e-01 -8.634436207043627576e-02 -2.844779438134663607e-01 1.947634967037486575e+01
-3.686501605360490430e-01 -2.062551238560939026e-01 -2.443292639587277826e-01 1.913398177596982208e+01
-2.507737147194006866e-01 -9.962065537654751779e-02 -2.899087658132728507e-01 1.914381382620618766e+01
-4.139542114816023854e-01 -2.381707487838609083e-01 -2.328280994150060401e-01 1.945463830331165411e+01
-1.940459774188934006e-01 -6.434302913270162350e-02 -3.125486126499907868e-01 1.925596338367109794e+01
-1.921624985525429707e-01 -1.550153681579580223e-02 -3.124344227191202528e-01 1.917584507878333255e+01
-2.022438151697087960e-01 -8.743177156003412165e-02 -3.011723902965890431e-01 1.982121378358352359e+01
-4.075184839758057009e-01 -2.183672082730145902e-01 -2.455386203120411004e-01 1.915720357872158885e+01
-2.409610508387203254e-01 -6.536576398346216621e-02 -2.930251545653090872e-01 2.036805173813592518e+01
-4.284902402029606705e-01 -2.236026419878580640e-01 -2.393610010469506832e-01 2.014710237510033508e+01
-1.817473708648558173e-01 -8.398739766950136243e-02 -3.024673738620662355e-01 1.996277633280101327e+01
-2.408400116294355797e-01 -9.533027058684684363e-02 -3.033842177292784825e-01 1.959837973606978778e+01
-2.045487894555897412e-01 -2.489704522038493906e-02 -3.044098097814913473e-01 1.948526020763340938e+01
-4.080080321063874749e-01 -2.134385659855402295e-01 -2.498420609324525365e-01 2.015481294914492949e+01
-3.955461745432993226e-01 -1.411063688755485046e-01 -2.697548887122929173e-01 2.030568186977363965e+01
-3.683901979888091205e-01 -1.780214686479730801e-01 -2.678435559561846979e-01 1.903646462298560849e+01
-3.154707170760495671e-01 -1.244292619512989972e-01 -2.771282745287972915e-01 1.945851783904965870e+01
-1.753009214615950384e-01 -1.273363112498149263e-01 -2.859854616339618794e-01 1.935061224117748324e+01
-1.917650514281579177e-01 -1.527360597007909604e-02 -3.095193008351855291e-01 1.939657548391804909e+01
-1.225408997397732236e-01 1.064253501872123309e-01 -3.407193595610942261e-01 2.006499150616384242e+01
-2.460569650088437754e-01 -9.416170800658996143e-02 -2.915920931731625920e-01 1.986576663852028091e+01
-3.310062366247308319e-01 -1.100656480914325996e-01 -2.911156753815329346e-01 1.930117649398841095e+01
-1.853242470992348956e-01 -3.185114282345402614e-02 -3.019204315833627916e-01 1.968750891332904729e+01
-2.651479542754220375e-01 -8.323963871296680139e-02 -2.819458750506482758e-01 1.901588375633059869e+01
-1.943964660623844765e-01 -5.023216796525531436e-02 -3.081686560011265286e-01 1.906286638825664781e+01
-3.872549495042605372e-01 -1.604643756175034852e-01 -2.619154556458709315e-01 1.950161763773052925e+01
-3.746581239719137812e-01 -1.958691510943850744e-01 -2.574348221918580926e-01 1.940893785879571354e+01
-2.386977814860635760e-01 -1.445190892899379520e-01 -2.784412340669328856e-01 1.921380301913835353e+01
-2.471746100017995218e-01 -1.059570404257694776e-01 -2.785065152035715030e-01 1.937266730551277760e+01
-2.975289844654875893e-01 -7.524379082775656258e-02 -2.860439521354849468e-01 2.018417481370876843e+01
-3.234300868833042131e-01 -1.849406822825301333e-01 -2.713145409235577787e-01 1.949392989557075140e+01
-1.945845593362580672e-01 3.909725796342300441e-02 -3.044753442505565566e-01 2.043973605225097145e+01
-3.372458563912301699e-01 -8.002262390226455580e-02 -2.801641068937743562e-01 1.961253249697578838e+01
-1.338894961454526467e-01 7.924593224145404236e-02 -3.314312455267027779e-01 2.057889651834499034e+01
-3.614757789806777311e-01 -1.430261923473032937e-01 -2.861980597227273826e-01 1.999458674198164587e+01
-4.375697736484998046e-01 -2.023448978949744514e-01 -2.369303682391161736e-01 1.961143237375572568e+01
-3.204171455754609710e-01 -1.601335330617192909e-01 -2.632784423905878413e-01 2.036891708373702414e+01
-3.686501605360490430e-01 -2.062551238560939026e-01 -2.443292639587277826e-01 1.913398177596982208e+01
-2.453333876063110708e-01 -7.604945718836830792e-02 -2.906844037609093157e-01 1.984903118728542637e+01
-1.037508820132266862e-01 1.056966261867700041e-01 -3.360728116971749557e-01 2.013414329582641216e+01
-2.557214467955368775e-01 -1.337944859560113997e-01 -2.855819270766728479e-01 2.009534163734997136e+01
-2.072181962022838775e-01 -1.395337123228683751e-01 -2.780730746097086481e-01 2.049649681695493797e+01
-1.889800420510692192e-01 -4.525845397365557687e-03 -3.126191318800684016e-01 2.055549008478391926e+01
-2.871853834637647651e-01 -4.821865506750455665e-02 -2.833635939709657769e-01 1.919978905480205000e+01
-2.294820193522362217e-01 -4.259959627044729302e-03 -2.979682751860530665e-01 2.026853946478057367e+01
-2.321715049058497016e-01 -7.459068389544221134e-02 -2.922113718268617433e-01 2.013052313406313942e+01
-1.713882941273077165e-01 -8.923596436084135775e-02 -2.918719829088902706e-01 2.038221434925553055e+01
-2.463055226309478485e-01 -2.256936848006318996e-03 -2.961895258698086231e-01 2.039419473097159141e+01
-3.929717266285157606e-01 -1.558434089940430312e-01 -2.680311592239674745e-01 2.061704827137353391e+01
-2.322407719549230976e-01 -4.542479135515087307e-03 -3.160362285755473621e-01 1.946303736205525681e+01
-1.756000107990001169e-01 -7.672346033959698275e-02 -3.110967218302351789e-01 2.011445643981074483e+01
-3.642181582480699120e-01 -1.429129785981988476e-01 -2.662787652655600468e-01 1.917954352585734767e+01
