"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-5.298962873298747489e+00,1.372099070371219365e-01,-5.298861260621289482e+00,-5.436694468951356995e+00,-5.164444050775357731e+00,-5.309577076935235063e+00,1.251409613118359965e-01,-5.310921866546598480e+00,-5.431634155879583759e+00,-5.186364422582783185e+00,8.197274751507932500e-01,2.105029927724638705e-01,8.174987841767800134e-01,6.120674843991564806e-01,1.020925901950612946e+00,2.174892071029004370e+01,2.304496513795372403e-01,2.178062465957518867e+01,2.158480124898903441e+01,2.193440928601629736e+01
