logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -2.125506702409787893e+09 -2.125506708402502298e+09 nan
-2.125506708402502298e+09 nan -2.500000000000000052e-03 4.000000000000000000e+02 -8.026959278200695515e+08 -8.026959338152838945e+08 nan
-8.026959338152838945e+08 nan -5.000000000000000104e-03 4.000000000000000000e+02 -6.940446975935736895e+08 -6.940447035912879705e+08 nan
-6.940447035912879705e+08 nan -7.499999999999999722e-03 4.000000000000000000e+02 -6.618425381128171682e+08 -6.618425441130315065e+08 nan
-6.618425441130315065e+08 nan -1.000000000000000021e-02 4.000000000000000000e+02 -6.315324940573019981e+08 -6.315325000600162745e+08 nan
-6.315325000600162745e+08 nan -1.250000000000000069e-02 4.000000000000000000e+02 -4.416403608523482680e+08 -4.416403668575625420e+08 nan
-4.416403668575625420e+08 nan -1.500000000000000118e-02 4.000000000000000000e+02 -3.173909988531066775e+08 -3.173910048608209491e+08 nan
-3.173910048608209491e+08 1.155343388386237174e+08 -1.750000000000000167e-02 4.000000000000000000e+02 -2.912912159391548634e+08 -2.912912219493691325e+08 nan
-2.912912219493691325e+08 4.152463678930576146e+07 -2.000000000000000042e-02 4.000000000000000000e+02 -2.258991035792311430e+08 -2.258991095919454396e+08 nan
-2.258991095919454396e+08 2.831561545819355175e+07 -2.249999999999999917e-02 4.000000000000000000e+02 -2.183250638325374424e+08 -2.183250698477517366e+08 nan
-2.183250698477517366e+08 3.570435994140251540e+06 -2.499999999999999792e-02 4.000000000000000000e+02 -1.942249967402106524e+08 -1.942250027579249442e+08 nan
-1.942250027579249442e+08 1.239892661794847250e+07 -2.749999999999999667e-02 4.000000000000000000e+02 -1.825962061772479117e+08 -1.825962121974622011e+08 nan
-1.825962121974622011e+08 4.333794179453405552e+06 -2.999999999999999542e-02 4.000000000000000000e+02 -1.704119756833426952e+08 -1.704119817060569823e+08 nan
-1.704119817060569823e+08 7.475048778960864991e+06 -3.249999999999999417e-02 4.000000000000000000e+02 -1.614054631484484673e+08 -1.614054691736627519e+08 nan
-1.614054691736627519e+08 1.009277176370934397e+07 -3.499999999999999639e-02 4.000000000000000000e+02 -1.416967103537791967e+08 -1.416967163814934790e+08 nan
-1.416967163814934790e+08 1.379473164686753228e+07 -3.749999999999999861e-02 4.000000000000000000e+02 -1.274970750693115294e+08 -1.274970810995258093e+08 nan
-1.274970810995258093e+08 1.012224301963203773e+07 -4.000000000000000083e-02 4.000000000000000000e+02 -1.208736021547367573e+08 -1.208736081874510497e+08 nan
-1.208736081874510497e+08 5.948472686561048962e+06 -4.250000000000000305e-02 4.000000000000000000e+02 -1.131824674057492763e+08 -1.131824734409635663e+08 nan
-1.131824734409635663e+08 4.762510506495832466e+06 -4.500000000000000527e-02 4.000000000000000000e+02 -1.045753267917373031e+08 -1.045753328294515908e+08 nan
-1.045753328294515908e+08 6.217392690558302216e+06 -4.750000000000000749e-02 4.000000000000000000e+02 -9.170832425270076096e+07 -9.170833029291504622e+07 nan
-9.170833029291504622e+07 1.096753651806213707e+07 -5.000000000000000971e-02 4.000000000000000000e+02 -8.688553946546216309e+07 -8.688554550817644596e+07 nan
-8.688554550817644596e+07 9.752937771256918088e+06 -5.250000000000001193e-02 4.000000000000000000e+02 -7.605477973201824725e+07 -7.605478577723252773e+07 nan
-7.605478577723252773e+07 1.399127526711159386e+07 -5.500000000000001416e-02 4.000000000000000000e+02 -6.610717181633710861e+07 -6.610717786405139416e+07 nan
-6.610717786405139416e+07 4.973804424723073840e+06 -5.750000000000001638e-02 4.000000000000000000e+02 -6.331158758373579383e+07 -6.331159363395007700e+07 nan
-6.331159363395007700e+07 4.509151965889702551e+06 -6.000000000000001860e-02 4.000000000000000000e+02 -6.280402551919456571e+07 -6.280403157190885395e+07 nan
-6.280403157190885395e+07 3.669869362002563663e+06 -6.250000000000001388e-02 4.000000000000000000e+02 -5.233691500486204773e+07 -5.233692106007633358e+07 nan
-5.233692106007633358e+07 4.934242173499685712e+06 -6.500000000000001610e-02 4.000000000000000000e+02 -4.603781806934284419e+07 -4.603782412705712765e+07 nan
-4.603782412705712765e+07 6.256180865068493411e+06 -6.750000000000001832e-02 4.000000000000000000e+02 -4.264917488620679080e+07 -4.264918094642107934e+07 nan
-4.264918094642107934e+07 2.810202259987403639e+06 -7.000000000000002054e-02 4.000000000000000000e+02 -3.567450170995188504e+07 -3.567450777266617119e+07 nan
-3.567450777266617119e+07 5.793764865896544419e+06 -7.250000000000002276e-02 4.000000000000000000e+02 -3.138398398913319409e+07 -3.138399005434748158e+07 nan
-3.138399005434748158e+07 6.424877164021291770e+06 -7.500000000000002498e-02 4.000000000000000000e+02 -2.770243486518790573e+07 -2.770244093290219083e+07 nan
-2.770244093290219083e+07 6.963072634426094592e+06 -7.750000000000002720e-02 4.000000000000000000e+02 -2.466134235325817019e+07 -2.466134842347245663e+07 nan
-2.466134842347245663e+07 1.433584990880253725e+06 -8.000000000000002942e-02 4.000000000000000000e+02 -2.437165277594841272e+07 -2.437165884866270050e+07 nan
-2.437165884866270050e+07 1.205108696469560266e+06 -8.250000000000003164e-02 4.000000000000000000e+02 -2.155130904279523715e+07 -2.155131511800952256e+07 nan
-2.155131511800952256e+07 1.874339418281640159e+06 -8.500000000000003386e-02 4.000000000000000000e+02 -2.138679084295021743e+07 -2.138679692066450417e+07 nan
-2.138679692066450417e+07 8.189612132379404502e+05 -8.750000000000003608e-02 4.000000000000000000e+02 -2.089454005231349543e+07 -2.089454613252778351e+07 nan
