logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -3.138276572895337641e+07 -3.138277172166766226e+07 nan
-3.138277172166766226e+07 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.295420182420945540e+07 -1.295420781942374259e+07 nan
-1.295420781942374259e+07 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.621970413793160347e+06 -1.621976411507447017e+06 nan
-1.621976411507447017e+06 nan -7.499999999999999722e-03 4.000000000000000000e+02 -1.148008324187577702e+06 -1.148014324401864316e+06 nan
-1.148014324401864316e+06 nan -1.000000000000000021e-02 4.000000000000000000e+02 -9.385391605501885060e+05 -9.385451632644751808e+05 nan
-9.385451632644751808e+05 nan -1.250000000000000069e-02 4.000000000000000000e+02 -6.010125611544616986e+05 -6.010185663687484339e+05 nan
-6.010185663687484339e+05 nan -1.500000000000000118e-02 4.000000000000000000e+02 -5.581884040679242462e+05 -5.581944117822109256e+05 nan
-5.581944117822109256e+05 nan -1.750000000000000167e-02 4.000000000000000000e+02 -5.530674678056956036e+05 -5.530734780199823435e+05 nan
-5.530734780199823435e+05 1.773274104114713919e+04 -2.000000000000000042e-02 4.000000000000000000e+02 -5.037718020702261128e+05 -5.037778147845127969e+05 nan
-5.037778147845127969e+05 3.192412350953693021e+04 -2.249999999999999917e-02 4.000000000000000000e+02 -4.247738008929477073e+05 -4.247798161072343937e+05 nan
-4.247798161072343937e+05 5.184519762628210447e+04 -2.499999999999999792e-02 4.000000000000000000e+02 -1.972460250692887930e+05 -1.972520427835754817e+05 nan
-1.972520427835754817e+05 1.274234389702260087e+05 -2.749999999999999667e-02 4.000000000000000000e+02 -1.826874488841331622e+05 -1.826934690984198533e+05 nan
-1.826934690984198533e+05 6.610468656683046720e+04 -2.999999999999999542e-02 4.000000000000000000e+02 -1.674082342416957836e+05 -1.674142569559824769e+05 nan
-1.674142569559824769e+05 1.143432456369581269e+04 -3.249999999999999417e-02 4.000000000000000000e+02 -1.440100814670349937e+05 -1.440161066813216894e+05 nan
