weight logl src1.lognorm src2.lognorm src3.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.187349963947610617e+09 3.829547247009859046e-01 4.634567485625015193e-01 8.859237712837372269e-01 7.307547319202367664e-02 6.462241376085164912e-01
0.000000000000000000e+00 -1.134935727438548088e+09 7.744808991424897426e-01 8.650137402402647835e-01 9.014849138103941950e-02 1.537223449387284946e-01 2.888216058777025586e-01
0.000000000000000000e+00 -1.119388009484708309e+09 8.021287561200973748e-01 1.562524646252010374e-01 7.876898743395840397e-01 8.070690436004401835e-02 3.561572846728928710e-01
0.000000000000000000e+00 -1.115792994737625122e+09 9.104767961270890941e-01 3.174107803013276330e-01 4.037173930739406114e-01 2.044897117503583495e-01 1.995521116787003502e-01
0.000000000000000000e+00 -1.081991861179851055e+09 5.524224716758561193e-01 9.034530431231929670e-01 1.678337570966137449e-03 1.658852360440775664e-01 5.929811892648161331e-01
0.000000000000000000e+00 -1.012013598191062450e+09 2.943663486725137668e-01 9.487181476859029017e-01 2.506934336020620879e-01 2.743711853186290295e-01 2.549948771306881357e-01
0.000000000000000000e+00 -9.683263441157802343e+08 3.682217409248156326e-02 2.931587301524559708e-01 7.972285197870954132e-01 2.414543387741618918e-02 4.257502394968172288e-01
0.000000000000000000e+00 -9.363369530967845917e+08 8.939830307385313590e-01 7.494935307810857150e-02 7.206632026134515145e-01 1.926339087867535715e-01 1.135820719120135269e-01
0.000000000000000000e+00 -9.324641907448031902e+08 9.177830943200990799e-01 2.702959019323478707e-01 6.014356153191680043e-03 1.305523344410697284e-03 7.829929575402513331e-01
0.000000000000000000e+00 -9.067839055468029976e+08 3.004787713820130657e-01 9.949245219616903446e-01 8.695220000286122408e-01 4.929008207363873018e-01 8.359273245853893197e-02
0.000000000000000000e+00 -8.655017257765331268e+08 6.889614635464512693e-01 7.910944703480171647e-01 4.770716215190701215e-01 8.096136101678019781e-02 3.037287983100712685e-01
0.000000000000000000e+00 -8.171015606209589243e+08 8.060885523696909027e-01 3.757718878725264666e-01 4.096200041889536125e-01 8.994181802370715406e-02 8.603107058137227092e-02
0.000000000000000000e+00 -8.039771235043274164e+08 8.772447242327228167e-01 9.799488027425514725e-01 1.125512076448857979e-01 5.913623885523304757e-01 1.632991943037909177e-02
0.000000000000000000e+00 -7.961518996314535141e+08 2.345597653031102903e-01 3.787060556974343184e-01 9.336321297861710500e-01 1.845986872589483463e-01 4.627354814425980178e-01
0.000000000000000000e+00 -6.764803882074404955e+08 9.395481756729519018e-01 9.188581225081597914e-01 9.455171824617557563e-01 2.774446587852518187e-01 5.425795644146350627e-01
0.000000000000000000e+00 -6.482939474460142851e+08 9.751087769326087784e-01 6.190973876968435263e-01 2.847422373810362117e-01 6.330658302584334374e-01 1.977167082270793186e-01
0.000000000000000000e+00 -6.375723537739582062e+08 9.336083627339293312e-01 4.121458153521229129e-01 1.735467059160755721e-01 7.743293983282100168e-01 1.395337363255699792e-03
0.000000000000000000e+00 -6.190428987259172201e+08 5.372249446446145660e-01 1.663101320124612537e-01 8.448788015213246627e-01 9.922395749304513402e-02 2.194940024156483149e-01
0.000000000000000000e+00 -6.133272547588863373e+08 3.472850147741908255e-01 5.809091224110534135e-01 9.679323917098522356e-01 2.687840387632436379e-01 2.609505634141088271e-01
0.000000000000000000e+00 -6.011285718366266489e+08 8.928278010407930676e-01 4.073325151509239461e-01 9.748398448896864465e-01 6.460735882908580363e-01 4.818234060141590724e-02
0.000000000000000000e+00 -5.985873695882021189e+08 8.680665538263042658e-01 1.831272685998484029e-01 4.073602386092217698e-01 1.833940600364355467e-01 1.976070330073043113e-02
0.000000000000000000e+00 -5.818836832806731462e+08 8.614404684358485387e-01 6.264716902208938842e-01 4.186119677718602716e-01 9.559887890093601293e-01 8.207924088641993521e-02
0.000000000000000000e+00 -5.768255685670620203e+08 8.625918156735358222e-01 7.959097745173169258e-01 4.350554571616286337e-01 1.876864222460709053e-01 3.531837590474415922e-01
0.000000000000000000e+00 -5.403361897842242718e+08 6.313284078162577639e-01 9.071929341170646977e-01 6.803582954170199759e-01 8.163305326125946948e-01 2.669097220501015499e-02
0.000000000000000000e+00 -5.400806732054631710e+08 9.382059168026352092e-01 2.630316931582558082e-01 7.294752670861779364e-01 2.952503441442995147e-01 3.523532698338867064e-01
0.000000000000000000e+00 -5.290230696980152726e+08 1.172903367530655494e-01 8.952758690414468479e-01 2.862611173743081494e-01 8.791365271895329458e-01 2.235352959216896362e-01
0.000000000000000000e+00 -5.138646864452142715e+08 9.404946618359091293e-01 4.307739581936420592e-03 4.081002846000386652e-01 2.930745358811003287e-01 4.024325668008916779e-01
0.000000000000000000e+00 -4.980825759471182227e+08 8.554445919405260224e-01 1.003786659632515121e-01 2.214053124578562182e-01 1.544652483053052805e-01 5.530792855200220570e-01
0.000000000000000000e+00 -4.968384033839361072e+08 9.964286318784740804e-01 9.937010507998234043e-01 5.135401206147660602e-02 1.935572369614436683e-01 7.521764822395273775e-01
0.000000000000000000e+00 -4.792959263086045980e+08 4.082825404581552631e-01 6.159548377368522232e-01 8.220511976352524730e-01 8.715918973032266148e-02 2.001835755152835405e-01
0.000000000000000000e+00 -4.652972253097633123e+08 9.680135315194060563e-01 4.678457538651602521e-01 8.718186761266966123e-01 1.748417102644966858e-01 7.263449417288823096e-01
0.000000000000000000e+00 -4.501876187049884200e+08 3.393156359049243065e-03 7.094538836954698002e-01 8.794636261414162659e-01 1.600352886281676268e-01 2.690342761649830994e-01
0.000000000000000000e+00 -4.395424916477442384e+08 9.062891861428322704e-01 1.853385342464559660e-01 9.989408382635367456e-02 2.314123330445277960e-01 5.014550657608092266e-01
0.000000000000000000e+00 -4.375190438061599135e+08 5.884697419995976730e-03 9.655408027271659144e-01 3.330590355962690374e-01 5.013868410941598741e-01 1.630861700555404914e-01
0.000000000000000000e+00 -4.283944821882528663e+08 4.715345519736338087e-01 9.051356371191034977e-01 8.179293918792899243e-01 7.860848307920709210e-01 1.068493400733319110e-01
0.000000000000000000e+00 -4.277955018400921822e+08 9.952135518548717030e-01 6.157722539980892140e-01 7.149688707674817234e-01 3.805049117418869420e-01 4.640321941986517151e-01
0.000000000000000000e+00 -4.255525768675251007e+08 9.234632028308330520e-01 5.249505633519504499e-01 5.783855878657052640e-01 7.524113152861076070e-01 6.841655440133376231e-02
0.000000000000000000e+00 -4.214423497222837210e+08 9.138971472690158304e-01 1.697321405690364049e-01 3.610286163110684177e-01 8.021887562627142421e-01 2.014638483526365320e-01
0.000000000000000000e+00 -3.913790654616686106e+08 5.750577067601023717e-01 9.172857267638642176e-01 6.269150786677593068e-01 2.883329346027717621e-01 3.226660659505633522e-01
0.000000000000000000e+00 -3.437731190828843117e+08 6.810204851577361662e-01 2.682664485375643171e-01 7.024791943068617872e-01 1.400577180014006551e-02 4.515116511390224741e-01
0.000000000000000000e+00 -3.418523451156923771e+08 9.525377251854489913e-01 1.215381646823222583e-01 5.114425987815093277e-01 4.417948320344161628e-01 2.158970010041538767e-02
0.000000000000000000e+00 -3.290312761656156182e+08 1.353007025064982827e-01 9.682874009324650144e-01 3.053127934343358163e-02 3.456416820773149379e-01 4.782549005819484167e-01
0.000000000000000000e+00 -3.028698027071106434e+08 3.067897807256751985e-01 9.344817836607172135e-01 5.229317682026691783e-01 6.316935391333691197e-01 6.833780718029425216e-03
0.000000000000000000e+00 -2.984975465357604623e+08 2.872254370568808612e-01 9.065069503048023281e-01 9.101610609661349161e-01 6.595079107722450207e-01 7.463577859659764613e-02
0.000000000000000000e+00 -2.782956421540870667e+08 1.256460330981097329e-01 6.810216279567080644e-01 5.718062220704842602e-01 1.422557945388147616e-02 7.608699671013940957e-02
0.000000000000000000e+00 -2.724916470841162801e+08 8.125664847363606169e-01 2.842890023507158581e-01 8.029949872385246934e-01 1.698738665502418366e-01 9.040305266246573268e-02
0.000000000000000000e+00 -2.667313676731433570e+08 8.731675695530791703e-01 8.866818182397403492e-01 3.555091287107022824e-01 1.701690492419761780e-01 7.038995398000207349e-01
0.000000000000000000e+00 -2.343071922365267277e+08 7.324326544031898312e-01 8.956933493195634588e-01 4.962458323437356489e-01 2.698884914695341974e-01 4.466702406697878880e-01
0.000000000000000000e+00 -2.340243360526433587e+08 4.054033470979502285e-01 6.832390606774465525e-01 9.430547124025044914e-01 2.104128032483871813e-01 6.327122813129869572e-01
0.000000000000000000e+00 -2.330784986774581969e+08 1.075183360548895850e-01 8.458077396567914574e-01 8.163580634799549873e-02 8.837046871916593993e-01 6.612816483026651149e-02
0.000000000000000000e+00 -2.220813970919786096e+08 9.875608333657396321e-01 6.276117107885170743e-02 4.997827194624884228e-01 5.360303090961974215e-01 4.024894551183769709e-01
0.000000000000000000e+00 -2.078478778807089925e+08 6.140026469634041195e-01 8.715189204872775264e-01 9.665690864188745124e-01 4.832227806390763103e-01 2.859534681464319661e-01
0.000000000000000000e+00 -1.996055047842213213e+08 8.397447447772047324e-01 2.824831368939665355e-01 4.653548392085717911e-01 1.752528538357045473e-01 5.774814390903431072e-01
0.000000000000000000e+00 -1.892142582078797221e+08 4.465351523435105996e-01 8.899854888319180812e-02 9.163466602649421588e-01 7.109289014820072694e-01 1.422919984289435780e-01
0.000000000000000000e+00 -1.882387569094797075e+08 3.849225333770872615e-01 8.838967348898060239e-01 1.968133511662035762e-01 7.780125280922168818e-01 2.148998034678029079e-01
0.000000000000000000e+00 -1.455755874415893555e+08 1.958561677309356153e-02 9.085700074097521339e-01 2.709042783174526736e-01 8.237170736290454487e-01 3.373069515164581755e-01
0.000000000000000000e+00 -1.340562231322723329e+08 1.591285753939498671e-01 4.138664282911427295e-01 8.150270235999782509e-01 1.409106204607156743e-01 3.562074556151937355e-01
0.000000000000000000e+00 -1.331151380486246943e+08 9.248147777654157631e-01 8.944143692551256297e-01 8.446893145300515826e-02 6.566547112132582464e-01 3.519531524855046278e-01
0.000000000000000000e+00 -1.232818651988898367e+08 4.655875972320272504e-01 8.086319311963375833e-01 9.127490683696981577e-02 1.846660841342732118e-01 4.981242166812113181e-01
0.000000000000000000e+00 -1.228808176554472744e+08 6.381716823885607015e-01 1.739719402599086973e-01 8.474752944290313561e-01 8.361495875906959085e-01 9.218512850723914465e-02
0.000000000000000000e+00 -1.149286073059536666e+08 8.795731714035716076e-01 5.523375999138860903e-01 7.833063239878718109e-01 3.155441888396122163e-01 3.526426207279943492e-01
0.000000000000000000e+00 -1.056407251984868050e+08 6.090300932518939447e-01 6.939276245203372939e-01 2.265287256779796587e-01 1.690441694686950491e-02 6.931228449415024473e-01
0.000000000000000000e+00 -1.043566272081424147e+08 3.796310906814308606e-01 9.139074006946888984e-01 6.804422632524527170e-01 6.749797083638650053e-01 3.243185455646008242e-01
0.000000000000000000e+00 -1.036284328898376226e+08 1.210636990240899769e-01 8.676741262232046115e-02 7.452194775987788233e-01 7.234984656891174648e-02 4.201233984053739379e-01
0.000000000000000000e+00 -9.121727763618107140e+07 8.338647644957631888e-01 8.210482548418749360e-01 4.347331917794091671e-01 9.918004752394171675e-01 3.522442456384261567e-01
0.000000000000000000e+00 -9.096065352961619198e+07 2.898829067908448298e-01 7.384606621045712860e-01 9.706863701230056263e-01 6.863775664744060645e-01 3.754976296120231538e-01
0.000000000000000000e+00 -9.052944349460831285e+07 9.203824730790931552e-01 5.651558967998943084e-01 8.756928525502931659e-01 4.943037104130805215e-01 3.671038608433366823e-01
0.000000000000000000e+00 -8.617408348116807640e+07 4.028093011740179197e-01 4.247279479751715492e-01 7.276623631135639148e-01 2.275117741737009425e-02 6.613822641752993281e-01
0.000000000000000000e+00 -8.593252870755305886e+07 3.312694665356339385e-01 9.673064252281868836e-01 5.519268756750639326e-01 4.068445125366199067e-01 5.236622492880915747e-01
0.000000000000000000e+00 -8.557668193833182752e+07 1.577453495173538611e-01 2.466282631031743167e-01 8.297028792461251800e-01 8.443886056844572829e-01 1.195902380678215415e-01
0.000000000000000000e+00 -8.157380208433985710e+07 8.422213675999357108e-02 5.778474121185875889e-01 9.547067644694665622e-01 2.237098726059245646e-01 6.967235949306814780e-01
0.000000000000000000e+00 -7.722651093843904138e+07 4.984258502024394577e-01 9.293165818440778381e-01 9.823245329114749236e-01 4.174000430548232554e-01 5.137729796087617817e-01
0.000000000000000000e+00 -7.634462833188860118e+07 8.711460592040833895e-01 7.828113077827458799e-02 7.664139754081705780e-01 7.213534981617162334e-01 2.630075035577051912e-01
0.000000000000000000e+00 -7.300812524444468319e+07 7.920590810595282694e-01 6.943807137025059806e-01 4.948963715417938891e-01 2.115047849599205332e-01 1.184340338164047157e-02
0.000000000000000000e+00 -7.199431481205981970e+07 5.349907195501559798e-01 8.513394867395981391e-01 1.269354077216655607e-02 7.203011212362819826e-01 6.618776304482454353e-02
0.000000000000000000e+00 -6.896022978810641170e+07 7.037947015603112089e-01 4.681428257765968270e-01 9.194683677091459728e-01 2.101792349743164534e-01 6.809834581259271991e-01
0.000000000000000000e+00 -6.559425172540833801e+07 3.419152002848689920e-01 6.764016824210633549e-01 8.112741046685082447e-01 1.877536116024680624e-02 7.631619368747764032e-01
0.000000000000000000e+00 -6.523212887179104239e+07 6.660401859116619194e-01 3.194702180676968206e-01 9.011612984840744467e-01 1.570105094185226813e-01 7.205493450130874278e-01
0.000000000000000000e+00 -6.502689320594930649e+07 8.174325247097782299e-01 5.332160792500720836e-01 9.007132414813783239e-01 3.641763463572090798e-01 3.320807205778050220e-01
0.000000000000000000e+00 -6.099840793154367059e+07 8.750538881481265685e-01 6.071449506704810206e-01 4.981896138320376366e-01 4.196915926461028956e-01 1.020952614001294778e-01
0.000000000000000000e+00 -5.995427440939684957e+07 6.836873063390629390e-01 8.661350258480908781e-01 9.291052234688270683e-01 3.839313285113674645e-01 4.547609552518429021e-01
0.000000000000000000e+00 -5.422724103804850578e+07 7.339018474124682223e-01 9.263260389230589809e-01 2.399607929538914997e-01 4.841256314934638816e-01 4.251746559241352807e-01
0.000000000000000000e+00 -5.217679068835743517e+07 2.459821324266663334e-01 7.814502294732978971e-01 8.353161845770955551e-01 7.359734527788673875e-01 1.180703532971959513e-01
0.000000000000000000e+00 -5.188411591105646640e+07 4.176293161338824333e-01 9.576700452973913036e-01 2.437601469691766942e-01 5.285816098493313353e-01 4.573866633305456730e-01
0.000000000000000000e+00 -4.727193805603384227e+07 3.548925051031993627e-01 6.816698118594560762e-01 8.409462209332020377e-01 7.491761864097179480e-01 1.367185791490613811e-01
0.000000000000000000e+00 -4.481288414653004706e+07 6.424917272902148646e-01 1.676386634544727583e-01 9.771765279503827895e-01 6.598742112393179982e-01 4.151694089203231686e-01
0.000000000000000000e+00 -4.352693845915289968e+07 6.554414533173539281e-01 5.986691906235361849e-01 8.869265700383091033e-01 3.667912913929397556e-01 1.202765065284402413e-01
0.000000000000000000e+00 -4.102195737926788628e+07 8.260457612074457723e-01 6.583179737660664887e-01 5.893757144519173874e-02 3.104048004814918826e-01 1.774439437313912737e-02
0.000000000000000000e+00 -4.021803535791441053e+07 5.715752662258537509e-01 5.283973558789234470e-01 8.615618505600228794e-01 8.570868769413324539e-01 3.330282264662282055e-01
0.000000000000000000e+00 -3.986272528168832511e+07 1.567542667127562739e-01 8.600505006000188635e-01 7.929341470039462658e-01 9.324255582655618380e-01 3.740363892787849087e-01
0.000000000000000000e+00 -3.819587082176714391e+07 9.358511375691291878e-01 1.165890005880758640e-01 2.364477901221243572e-01 4.215921106379738603e-01 5.125487289995910301e-01
0.000000000000000000e+00 -3.411408411096783727e+07 9.775352309059530675e-01 3.006212052793333367e-02 1.801987689229536116e-01 3.910559709117934490e-01 6.328581618397373099e-01
0.000000000000000000e+00 -3.377743389200042933e+07 7.468996527212919956e-01 6.182556507450842620e-02 7.693280268126967414e-01 8.328309540498340935e-01 2.314526607586941953e-02
0.000000000000000000e+00 -3.306903445814017951e+07 4.266857647993820279e-01 5.954362396367223198e-01 7.711626736079242317e-01 1.668134397876229746e-01 9.916635834027398566e-02
0.000000000000000000e+00 -2.959618728943999484e+07 8.398062547439525405e-01 7.928530780794003086e-01 5.376914374148537012e-01 5.950624756696780704e-01 2.616290465654963482e-01
0.000000000000000000e+00 -2.877093490730467811e+07 7.161123037965249072e-01 9.506827348444379933e-02 1.090884119959584231e-01 1.568875688127251422e-01 1.022038882852290831e-01
0.000000000000000000e+00 -2.816342814889498428e+07 7.750437913168676252e-01 8.523858569811012531e-01 1.365159993206782607e-01 6.096045976966167901e-01 3.113491800692557154e-01
0.000000000000000000e+00 -2.794914804497082531e+07 9.438600309350455575e-01 4.965951138442981083e-02 6.547321476593294109e-01 4.120857033010622006e-01 5.631726457667138863e-01
0.000000000000000000e+00 -2.774730457636475191e+07 3.058024124054502524e-01 7.678193467466647437e-01 7.003448275390788957e-01 1.873644835586856239e-01 6.119710715402671974e-01
0.000000000000000000e+00 -2.736478250292088464e+07 1.661195357878568757e-01 2.029552861163332889e-01 8.693543378006186595e-01 2.401683464110725419e-01 6.142659116461842705e-01
0.000000000000000000e+00 -2.589260914228111878e+07 5.113613779067281984e-01 8.385515264606517860e-01 3.528554316787413381e-02 5.645326263245292742e-01 1.217549562442513666e-01
0.000000000000000000e+00 -2.568684176091289148e+07 6.463119856106287475e-01 1.154140941811047094e-01 7.975564203814692332e-01 2.211032733262050520e-01 1.019100470453396801e-01
0.000000000000000000e+00 -2.544742076271906123e+07 8.209670912088395944e-02 5.430209542088123564e-01 6.618161124162297293e-01 5.843466974218491927e-02 2.426438398828213439e-01
0.000000000000000000e+00 -2.281793068219424784e+07 3.805893354311246091e-01 7.671498456268188715e-01 8.554132519798671730e-01 4.168833751691229939e-01 1.146188858220764661e-02
0.000000000000000000e+00 -2.185237701337117329e+07 3.819224545046053798e-01 3.668229080918261609e-01 6.901616831871756341e-01 8.835737269056753718e-02 2.750732230401337075e-01
0.000000000000000000e+00 -2.170734974043436721e+07 5.841554518176879096e-01 2.923284388408553536e-01 7.780490000488753388e-01 5.002969789807609757e-02 7.492491874650990535e-01
0.000000000000000000e+00 -2.142655397883116081e+07 1.272205483923780633e-01 6.840290474422219269e-01 9.915520420474064345e-01 5.247653659870993303e-01 4.959135619649707172e-01
0.000000000000000000e+00 -2.022951003037852794e+07 8.305165413746581349e-01 1.945079722684672774e-01 1.013575957485922663e-01 4.476733858221816353e-01 7.658016551782254044e-02
0.000000000000000000e+00 -1.938556308498559892e+07 5.498434835694623324e-01 2.522802718965134749e-01 7.223765293756685413e-01 9.345307832215138388e-01 7.613818792102355903e-02
0.000000000000000000e+00 -1.928595419335237890e+07 3.746039382462387213e-01 5.754649984456183809e-03 8.611883901419346010e-01 4.226381107536411053e-01 1.542087487725710693e-01
0.000000000000000000e+00 -1.922622537213789299e+07 8.865497649202830344e-01 6.423864584864349414e-01 2.597528525670377286e-01 2.676057881372335689e-01 6.925364706638534873e-01
0.000000000000000000e+00 -1.921029153980699927e+07 2.363837439537374019e-01 6.154816553564669279e-01 1.812091488925688942e-01 6.640140322927190475e-02 1.402052175387404898e-01
0.000000000000000000e+00 -1.918038988734741136e+07 6.052836503215288655e-01 8.375268139368696740e-02 9.615650370988138018e-01 7.177590064360375166e-01 4.318235394556765305e-01
0.000000000000000000e+00 -1.810204350754709169e+07 4.608721640684129151e-01 4.986056447461862939e-01 8.485824243267252598e-01 8.498457539555034357e-01 3.522374690069635106e-01
0.000000000000000000e+00 -1.546589275303484127e+07 7.819560345647332822e-01 1.606440844310100813e-01 1.029895111211309722e-02 2.245839384310359677e-01 6.054950294273009348e-01
0.000000000000000000e+00 -1.465175701894227043e+07 8.774956223070863315e-01 2.322654169790659973e-01 7.165983324827721601e-01 1.481684032888092029e-01 7.766030227668225816e-01
0.000000000000000000e+00 -1.438792652158577554e+07 7.769175624789460555e-01 7.926399153897834005e-01 3.020756288216090990e-01 4.068781229517565157e-01 2.903559415743304228e-01
0.000000000000000000e+00 -1.432139017048284970e+07 6.986516662099396813e-01 3.135751799655109862e-01 2.089936109342969139e-01 1.514068813536755265e-01 5.533851943202874324e-01
0.000000000000000000e+00 -1.373547731193373166e+07 6.634426728856376299e-01 6.421709472574138600e-01 9.934395640005148076e-01 5.939716052441005312e-01 4.927871247953352629e-01
0.000000000000000000e+00 -1.345130912850744836e+07 9.034779730535096309e-01 8.522944652208607197e-01 7.215597612026514174e-01 5.736300915052638949e-01 4.617971394919072603e-01
0.000000000000000000e+00 -1.317768552639454976e+07 6.164459341881235455e-01 6.578281645085501950e-01 3.111530505447990258e-01 1.217680450325152597e-01 5.936547690074317485e-01
0.000000000000000000e+00 -1.305862060213415325e+07 2.364695581461484508e-02 8.097639244681290593e-01 5.917979336310696947e-01 4.495170304819657847e-01 5.936142943890332369e-02
0.000000000000000000e+00 -1.275070541983335279e+07 9.670330076522988261e-01 6.976130624913912115e-01 2.415600301808006334e-01 7.964541322337983509e-01 4.714640552558799769e-01
0.000000000000000000e+00 -1.231312805745641887e+07 7.749162214266444026e-01 4.672588760884127668e-01 6.656200946534628349e-01 8.110105866441956746e-01 2.837879786772592450e-01
0.000000000000000000e+00 -1.213151443028015457e+07 4.005179755197145752e-01 2.551947500197415675e-02 8.575593075033454138e-01 4.151754407035578298e-01 3.479300869624301074e-01
0.000000000000000000e+00 -1.209672633577326685e+07 4.178528517954838151e-02 9.403646810743814255e-01 3.600853750587352797e-01 4.795045515192167818e-01 5.441310500397724681e-01
0.000000000000000000e+00 -1.189461176155198365e+07 8.990909338974317766e-02 7.781847409034080565e-01 6.557002041630637379e-01 2.591888751660917922e-01 5.462769891830099311e-01
