"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-5.285289468362157628e+00,9.181446061517851975e-02,-5.299288735227102087e+00,-5.362147197637026075e+00,-5.218824558065426444e+00,1.412011904105786364e+00,2.501397976387232935e-01,1.384866351876501867e+00,1.176837318882079764e+00,1.632212660286459283e+00,2.027531730801054266e+01,7.692646101522498947e-01,2.028032753556153267e+01,1.936106832953715084e+01,2.113776832461151400e+01
