"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-2.112611103950886804e+00,1.025094190137337546e-01,-2.117084875227623897e+00,-2.208552746876456752e+00,-2.010412660806383922e+00,-2.385305480779428056e+00,1.110062997721981692e-01,-2.384932957679311016e+00,-2.493942524972096564e+00,-2.274990583281363499e+00,-1.074030048691142492e-01,3.077063626115513970e-02,-1.078116220497924438e-01,-1.368154117778712653e-01,-7.682673268739970140e-02,1.981751358151834808e+01,5.372568407712848826e-01,1.975879978847794405e+01,1.921828431852872399e+01,2.041883311944343049e+01
