"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.682500364602191212e+00,1.610197369837065573e-01,-4.683403655150180533e+00,-4.843298763731493040e+00,-4.518836030638979651e+00,-4.533543139538634748e+00,1.585329159721300119e-01,-4.536496013465882271e+00,-4.694840525781491358e+00,-4.374164257693044178e+00,1.532691988272741446e+00,2.461243055871707164e-01,1.529258603943924655e+00,1.282536185494149272e+00,1.779191742179094149e+00,2.247819935216315557e+01,7.752067288161799963e-02,2.248495286492674694e+01,2.240000723425588092e+01,2.255311063055180654e+01
