weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -5.057150419660471344e+10 1.997412787616548613e+00 -1.152454357449723688e+00 2.018865084025736323e+01
0.000000000000000000e+00 -4.862059942890824127e+10 1.519585489534014400e+00 -1.892763842451050893e+00 2.130651302627495980e+01
0.000000000000000000e+00 -2.860557482955657959e+10 1.083234002390481621e+00 -2.246254950820322005e+00 2.225322253747084034e+01
0.000000000000000000e+00 -2.546812687308631897e+10 1.568154154492141572e+00 -1.474754000773344620e+00 2.237229878410876083e+01
0.000000000000000000e+00 -2.497274587440078354e+10 1.880424432663364342e+00 8.710802858829438833e+00 2.086357171764982610e+01
0.000000000000000000e+00 -2.217494099132611465e+10 1.437912044143400792e+00 8.954518398615602948e+00 1.964111071870267722e+01
0.000000000000000000e+00 -1.969644848599092102e+10 1.412229281243293499e+00 -1.454105438435660425e+00 2.138601766724892173e+01
0.000000000000000000e+00 -1.083169365209891701e+10 1.005936219664919307e+00 9.448315403557474568e+00 2.021204404371122720e+01
0.000000000000000000e+00 -6.071286788982372284e+09 1.737792488794909218e-03 -2.852589984692232683e+00 2.250409801748316241e+01
0.000000000000000000e+00 -5.253241255333475113e+09 1.181339446600997434e+00 -9.590486671805273922e-01 2.205812300852526064e+01
0.000000000000000000e+00 -4.862236572387992859e+09 9.614558454072064109e-01 9.978752879452793323e+00 2.109464457230098233e+01
0.000000000000000000e+00 -4.610938859306577682e+09 8.757208669763194564e-01 -1.364022184058402143e+00 2.214727245949797307e+01
0.000000000000000000e+00 -3.548892593419890404e+09 1.736887737681421129e+00 6.957917061013780824e-01 1.956199771064411053e+01
0.000000000000000000e+00 -3.472740364012333393e+09 9.506258375023115548e-01 8.282757696595750119e+00 2.034379087962820520e+01
0.000000000000000000e+00 -3.387774565722013950e+09 1.701276762578480373e+00 5.457384963441523240e+00 1.960000109308081662e+01
0.000000000000000000e+00 -2.981475339061231613e+09 1.558292465680230166e+00 7.630137030464858583e+00 2.119191689517450428e+01
0.000000000000000000e+00 -2.916888641412128448e+09 1.903592629484489152e+00 1.637332369859436199e+00 2.034291131667821162e+01
0.000000000000000000e+00 -2.592880737555074692e+09 7.609265250197392305e-01 8.616366617954433593e+00 2.052481809472232044e+01
0.000000000000000000e+00 -2.140001611637739420e+09 6.191079420653675669e-01 -1.819273207100920997e+00 2.352322723818235417e+01
0.000000000000000000e+00 -2.025338485955264091e+09 1.847354674113674378e+00 6.224950331300732387e+00 2.133691690127129803e+01
0.000000000000000000e+00 -1.956458138821130991e+09 1.891883369532777692e+00 3.183534892944195782e+00 2.083575411182837200e+01
0.000000000000000000e+00 -1.678199635747605324e+09 -3.760413572898606560e-01 -2.546567809797207982e+00 2.184891069531185082e+01
0.000000000000000000e+00 -1.543794897476518631e+09 1.572036682481551040e+00 4.388501278624465485e+00 1.952183932474775219e+01
0.000000000000000000e+00 -1.521168289496242285e+09 7.888276302761401126e-01 -6.443632779362697960e-01 2.146038902000977089e+01
0.000000000000000000e+00 -1.514134227159829378e+09 1.941201400336822758e-01 9.140579695921610792e+00 1.936981046147602470e+01
0.000000000000000000e+00 -1.476238467457492352e+09 1.017687852151807348e+00 6.718104016705609638e+00 1.989206617594309279e+01
0.000000000000000000e+00 -1.453249256083120346e+09 1.459097340281868327e+00 1.034124167877460643e+00 2.021886758715520926e+01
0.000000000000000000e+00 -1.081131095908533096e+09 8.796304160970080943e-01 6.683617877001926999e+00 1.963606018559232780e+01
0.000000000000000000e+00 -8.251545457535133362e+08 -3.668341596429716134e-01 -2.068241433985517297e+00 2.135294928335748210e+01
0.000000000000000000e+00 -7.981427142156019211e+08 5.325672650222905702e-01 -5.939827744399370779e-01 2.135609283835306016e+01
0.000000000000000000e+00 -7.629827184496898651e+08 -6.388675231986269409e-01 -2.412180766087086425e+00 2.025185580293845788e+01
0.000000000000000000e+00 -7.187507475982975960e+08 -3.483787519160053137e-02 -2.647447247397209047e+00 2.397740071482101598e+01
0.000000000000000000e+00 -6.906652042162336111e+08 8.909166877076533098e-01 6.303067061975836438e+00 2.052099603714728104e+01
