"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-2.982440756368753387e+00,1.749028970259200455e-02,-2.982683478688652023e+00,-2.998958988327824926e+00,-2.965784892415577190e+00,-2.673504471609795541e+00,1.666977667621002621e-02,-2.673364374836240565e+00,-2.690381452226967340e+00,-2.656839528454717936e+00,3.310062324455443350e-01,1.562428411887224061e-02,3.306752086679239921e-01,3.158695716028245837e-01,3.466307359660087961e-01,2.210938687872591046e+01,1.788341170629022606e-02,2.211017609173232756e+01,2.209159983499555935e+01,2.212717669816405675e+01
