src1.lognorm src1.logkT src1.lognH
-4.252898374832503769e+00 1.071600737393895386e+00 2.173017484325813697e+01
-4.153689757213669509e+00 1.048993817729883649e+00 2.181733609300505350e+01
-4.171703786913111500e+00 9.830670542406998447e-01 2.182044036385273955e+01
-4.221939432101097012e+00 1.034615895385736728e+00 2.169458283843190216e+01
-4.052082443114471744e+00 7.060709369563600291e-01 2.206891450956709733e+01
-4.192425632520860646e+00 8.634492799720661083e-01 2.192152171121471582e+01
-4.195053315698606511e+00 8.296171328806265510e-01 2.181006670317912466e+01
-4.018557229172696310e+00 6.623082201651848688e-01 2.211086124116956242e+01
-4.191199831222019334e+00 8.855737848936460210e-01 2.187796206687591649e+01
-4.222062856155890387e+00 1.186221223903781929e+00 2.174045441641843723e+01
-4.265105642242620121e+00 1.153290820865771060e+00 2.171707356007618017e+01
-4.090186511357232213e+00 5.272773425310073314e-01 2.201044940081265722e+01
-4.248142211555048675e+00 1.032898530638146184e+00 2.172164933149554145e+01
-4.253783454506851136e+00 9.010567905417032897e-01 2.187302291251818787e+01
-4.160988932850986366e+00 1.226150978781535894e+00 2.198741653136192653e+01
-4.229662516224887980e+00 8.721936305319413218e-01 2.170503015112910816e+01
-4.213781961006677790e+00 7.734774693981651961e-01 2.192171291775558828e+01
-4.197314969152728281e+00 9.288374012336237939e-01 2.185182898272841001e+01
-4.200677198978741700e+00 1.398042843549950565e+00 2.169887242277201622e+01
-4.244407296223664083e+00 1.444012926573196243e+00 2.158376855568072017e+01
-4.185491410744241136e+00 7.720017703657038322e-01 2.183529753764093329e+01
-4.126592454676173638e+00 1.173252550593922638e+00 2.187496688243986753e+01
-4.129545707985010417e+00 5.777707773640092803e-01 2.206858626086362563e+01
-4.281566832208969053e+00 1.009666807402641808e+00 2.177148103553468061e+01
-4.217723469449980556e+00 1.025942246474149222e+00 2.181966024437159746e+01
-4.238102184061835587e+00 1.387630693776830793e+00 2.124599418974899834e+01
-4.166105611234250716e+00 8.510995628759021603e-01 2.192686312931995118e+01
-4.225329175393791381e+00 1.218511178555994334e+00 2.180530225465563277e+01
-4.210880498679848927e+00 8.704453253037418570e-01 2.183961788994583841e+01
-4.214527370153996699e+00 1.282991217690596653e+00 2.144746139280528396e+01
-4.332005061063146201e+00 1.063738863703838522e+00 2.171967682999745008e+01
-4.188613110655333038e+00 9.599425525358427080e-01 2.192178680691716863e+01
-4.298325292186342850e+00 1.210884758148795814e+00 2.168601419492938831e+01
-4.141206025970216587e+00 9.705935303152528615e-01 2.203357773145814136e+01
-4.247385689371350637e+00 9.752291779903334845e-01 2.173070470585108183e+01
-4.221130385120675399e+00 6.768483738330746124e-01 2.176025860626990038e+01
-4.153027964721664134e+00 1.205125521763273255e+00 2.181887821903645275e+01
-4.300464070774662417e+00 1.102853288086834915e+00 2.152955182816524271e+01
-4.224721008463403926e+00 1.231658588682015498e+00 2.177622484601498698e+01
-4.181211576610887271e+00 1.023069786393678626e+00 2.184133374627451474e+01
-4.178202057982810302e+00 1.345468867726593132e+00 2.183581664998945371e+01
-4.222636011816943480e+00 8.527659677491934431e-01 2.176058102369222880e+01
-4.104029125191999583e+00 1.292962791881370421e+00 2.194804723201733054e+01
-4.136154496566369687e+00 6.876999448812892712e-01 2.200253533809795314e+01
-4.175818121407576911e+00 8.806522249168733385e-01 2.189171551849306141e+01
-4.165180416778941463e+00 8.260357765775543371e-01 2.189842122723180040e+01
-4.281285300976479746e+00 9.434391258593723961e-01 2.170980410818555484e+01
-4.188723578829428362e+00 1.451171899793683551e+00 2.164387887137345601e+01
-4.293736487906895327e+00 1.086799803512628948e+00 2.163749146082802710e+01
-4.165218409069009198e+00 1.309407807104491450e+00 2.189428988729036618e+01
-4.251505777301072264e+00 1.039852057001576568e+00 2.169038393084929339e+01
