src1.lognorm src2.lognorm src1.logkT src1.lognH
-3.779230039491502602e+00 -3.706734600274621094e+00 8.500226956002974177e-01 2.286372101295174630e+01
-2.098818717026296632e+00 -2.026485094666107045e+00 1.781426202458056274e-01 2.341486087420855711e+01
-2.964101595893332330e+00 -2.920612479451058618e+00 4.073257924255084816e-01 2.298967981848759479e+01
-2.746871049887485761e+00 -2.739925848895614635e+00 4.179115263218289300e-01 2.327784172525279516e+01
-2.886649622214389588e+00 -2.986389641032275222e+00 4.151518382521568462e-01 2.306957759868591040e+01
-2.501434698114286981e+00 -2.479379459867017133e+00 2.976845909519090227e-01 2.330691482858814112e+01
-3.019033954836833900e+00 -2.982933948990012851e+00 4.207487428335383584e-01 2.301811680519203307e+01
-2.563225335201734012e+00 -2.396937595334873272e+00 2.838479601382029038e-01 2.335381566616829474e+01
-3.293416369068114413e+00 -3.332423020347253129e+00 6.091019637499441863e-01 2.291022354322782562e+01
-2.555926810287385997e+00 -2.369896415539455958e+00 2.923988845591214414e-01 2.324268063935133810e+01
-4.005571820176539788e+00 -4.052951510616353836e+00 9.437199840545869023e-01 2.263338594608056908e+01
-3.069069354912022263e+00 -2.889019856117209351e+00 4.634756706004443672e-01 2.321186688013262156e+01
-3.355334197403823993e+00 -3.431556093699399845e+00 5.956192352737263995e-01 2.279574492583083867e+01
-3.092796430564526133e+00 -3.062818173879993111e+00 4.770365439205717095e-01 2.301407716196204234e+01
-2.315261408918525277e+00 -2.205870305671944642e+00 2.110003937395337203e-01 2.335170369871074314e+01
-3.287678181521561882e+00 -3.163851031099406796e+00 5.050244689908702789e-01 2.283650245506632359e+01
-2.862343492900721209e+00 -2.666943611012214888e+00 3.590974090695371324e-01 2.311021246463388223e+01
-2.607559191712651270e+00 -2.536212548969423608e+00 2.985884118357304828e-01 2.321034407022955293e+01
-2.897966143075128898e+00 -2.793137171872060343e+00 4.120286140183759827e-01 2.313872546078938086e+01
-2.480595020420238939e+00 -2.416910666706700184e+00 2.662401880174791735e-01 2.322820660405266224e+01
-3.854225651754868309e+00 -3.754233663694559020e+00 9.191295634418690241e-01 2.272873467891129096e+01
-2.577790930509002543e+00 -2.646110434960419866e+00 3.449309736179544394e-01 2.332892653277981410e+01
-2.596295136141669957e+00 -2.461240018652151917e+00 2.647987138918606043e-01 2.315066826889557916e+01
-3.358092110671392128e+00 -3.166309723910299745e+00 6.397331301771602696e-01 2.317290977116901374e+01
-3.298569136729868845e+00 -3.248337547371704659e+00 5.649837571007636505e-01 2.314756865909135897e+01
-3.512729268646690883e+00 -3.393438946148549462e+00 7.478311261671670707e-01 2.317309415095675718e+01
-3.155283612559317774e+00 -2.866581236120874898e+00 4.143775119189947453e-01 2.299872660077122433e+01
-3.356351175200087411e+00 -3.425968494592407154e+00 5.494428054882996015e-01 2.288324709291074655e+01
-3.212505220082979562e+00 -3.052507962763585603e+00 4.595056580913774447e-01 2.296602804719783109e+01
-3.288493076899766443e+00 -3.139147515338376770e+00 5.425697760414691651e-01 2.299497254205171970e+01
-2.897694010383954577e+00 -2.895910042806078444e+00 4.196857118701471379e-01 2.321657634276698801e+01
-3.194606051826963444e+00 -3.121513733072983854e+00 5.097356059182569510e-01 2.305696356357806920e+01
-3.573802908497855313e+00 -3.575261995234365386e+00 7.751092431450907760e-01 2.298521398182529651e+01
-3.195216717967191755e+00 -3.174068668582645358e+00 5.795742626894626603e-01 2.298807251966896104e+01
