"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.722786750170340220e+00,8.416760909283514946e-01,-4.778652608045849348e+00,-5.525611232402418693e+00,-3.936544140592870278e+00,-4.664195519711301863e+00,8.376086535544667866e-01,-4.722342191383651411e+00,-5.461789803354633932e+00,-3.880814376967026469e+00,7.518744073082149759e-01,1.035797509677468975e+00,6.642950969066347966e-01,-2.305241673811924130e-01,1.708778807160404867e+00,2.317625419759368199e+01,3.568057236291425349e-01,2.322569848320785013e+01,2.295832898138700529e+01,2.343798414639960725e+01
