logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -3.520344785839381104e+11 -3.520344785899308472e+11 nan
-3.520344785899308472e+11 nan -2.500000000000000052e-03 4.000000000000000000e+02 -2.330125996599354248e+11 -2.330125996659306335e+11 nan
-2.330125996659306335e+11 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.531461628254667053e+11 -1.531461628314644165e+11 nan
-1.531461628314644165e+11 5.734388871134215546e+10 -7.499999999999999722e-03 4.000000000000000000e+02 -1.097298389016481323e+11 -1.097298389076483459e+11 nan
-1.097298389076483459e+11 1.199963801900515938e+10 -1.000000000000000021e-02 4.000000000000000000e+02 -6.028977906453594208e+10 -6.028977907053865814e+10 nan
-6.028977907053865814e+10 2.140817389170800018e+10 -1.250000000000000069e-02 4.000000000000000000e+02 -5.788770159076943970e+10 -5.788770159677465057e+10 nan
-5.788770159677465057e+10 1.418437510547086716e+10 -1.500000000000000118e-02 4.000000000000000000e+02 -4.105876518891276550e+10 -4.105876519492047882e+10 nan
-4.105876519492047882e+10 8.803306469673532486e+09 -1.750000000000000167e-02 4.000000000000000000e+02 -3.800804110980412292e+10 -3.800804111581433868e+10 nan
-3.800804111581433868e+10 9.500629038837482452e+09 -2.000000000000000042e-02 4.000000000000000000e+02 -3.611851683871272278e+10 -3.611851684472543335e+10 nan
-3.611851684472543335e+10 8.400896040014303207e+09 -2.249999999999999917e-02 4.000000000000000000e+02 -2.749008611112955475e+10 -2.749008611714476776e+10 nan
-2.749008611714476776e+10 8.682077083318000793e+09 -2.499999999999999792e-02 4.000000000000000000e+02 -1.731008353492504883e+10 -1.731008354094276428e+10 nan
-1.731008354094276428e+10 4.408070420937754631e+09 -2.749999999999999667e-02 4.000000000000000000e+02 -1.393104016402126122e+10 -1.393104017004147530e+10 nan
-1.393104017004147530e+10 4.957304085331386566e+09 -2.999999999999999542e-02 4.000000000000000000e+02 -9.358536061578796387e+09 -9.358536067601511002e+09 nan
-9.358536067601511002e+09 5.185687170461485863e+09 -3.249999999999999417e-02 4.000000000000000000e+02 -6.692864807126261711e+09 -6.692864813151475906e+09 nan
-6.692864813151475906e+09 5.699738297136848450e+09 -3.499999999999999639e-02 4.000000000000000000e+02 -5.597910993127703667e+09 -5.597910999155418396e+09 nan
-5.597910999155418396e+09 5.161661777221823931e+08 -3.749999999999999861e-02 4.000000000000000000e+02 -4.868129430143772125e+09 -4.868129436173986435e+09 nan
-4.868129436173986435e+09 6.379239268136132956e+08 -4.000000000000000083e-02 4.000000000000000000e+02 -4.550229458847871780e+09 -4.550229464880585670e+09 nan
-4.550229464880585670e+09 6.238798485741294622e+08 -4.250000000000000305e-02 4.000000000000000000e+02 -3.516261288767967701e+09 -3.516261294803182125e+09 nan
-3.516261294803182125e+09 5.472887639410636425e+08 -4.500000000000000527e-02 4.000000000000000000e+02 -2.594520929544008732e+09 -2.594520935581723213e+09 nan
-2.594520935581723213e+09 6.134837020922164917e+08 -4.750000000000000749e-02 4.000000000000000000e+02 -2.292651011232246399e+09 -2.292651017272460461e+09 nan
-2.292651017272460461e+09 1.125002759739506692e+08 -5.000000000000000971e-02 4.000000000000000000e+02 -2.020945025400248289e+09 -2.020945031442962646e+09 nan
-2.020945031442962646e+09 1.176521434009597003e+08 -5.250000000000001193e-02 4.000000000000000000e+02 -1.919809042514523745e+09 -1.919809048559737921e+09 nan
-1.919809048559737921e+09 4.379316503988588601e+07 -5.500000000000001416e-02 4.000000000000000000e+02 -1.679108308321446180e+09 -1.679108314369160414e+09 nan
-1.679108314369160414e+09 1.042264757612515241e+08 -5.750000000000001638e-02 4.000000000000000000e+02 -1.623851970599532604e+09 -1.623851976649746895e+09 nan
-1.623851976649746895e+09 8.161340591992890835e+07 -6.000000000000001860e-02 4.000000000000000000e+02 -1.514002319165852070e+09 -1.514002325218566418e+09 nan
-1.514002325218566418e+09 1.140935921658018380e+08 -6.250000000000001388e-02 4.000000000000000000e+02 -1.508806193101537943e+09 -1.508806199156752348e+09 nan
