weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -2.653262330451206207e+10 1.753648576283129756e+00 -2.706531750744414655e+00 2.203222912453220772e+01
0.000000000000000000e+00 -5.271765446278631210e+09 1.719981731788262636e+00 -1.747453529440327058e+00 1.909180504926708011e+01
0.000000000000000000e+00 -1.081082551475842714e+09 1.676512681497193569e+00 -7.647391003293684264e-01 2.131604444743596360e+01
0.000000000000000000e+00 -7.942923112465682030e+08 4.085486371508295633e-01 -2.453111849122336707e+00 2.170626862430505000e+01
0.000000000000000000e+00 -5.865126928830237389e+08 1.876315886675618216e+00 4.586350230368108072e-02 2.148341629163158828e+01
0.000000000000000000e+00 -5.438959854068191051e+08 1.642646307559974872e+00 8.510271922933510425e+00 1.967935802449032678e+01
0.000000000000000000e+00 -3.686645250886839032e+08 1.348862248182964407e+00 -5.083755511589460596e-01 2.051287173769214434e+01
0.000000000000000000e+00 -2.516073210201435089e+08 1.993877152501134731e+00 2.110911852532608712e-01 2.313632581128034715e+01
0.000000000000000000e+00 -2.218201623686180115e+08 1.117339905360504204e+00 -5.267280721623817108e-01 2.043234001762060714e+01
0.000000000000000000e+00 -2.212056519039398730e+08 1.443443587156309604e+00 8.256614853771298002e+00 2.056620345486146206e+01
0.000000000000000000e+00 -1.948739637351790667e+08 1.176426011718376685e+00 -5.416937980657126062e-01 2.250139727118607169e+01
0.000000000000000000e+00 -1.832781530707074404e+08 3.173333781969223111e-01 -1.757813005936392559e+00 2.251888880348576905e+01
0.000000000000000000e+00 -1.215581380155547857e+08 5.009227406864180665e-01 -1.356036998263736137e+00 2.292975974585046828e+01
0.000000000000000000e+00 -9.049608090806955099e+07 1.507260400409840884e+00 8.100631439059508665e+00 2.125145452385267575e+01
0.000000000000000000e+00 -9.040036891462461650e+07 1.893904324666118910e+00 4.168295353348094423e+00 2.101244285595929995e+01
0.000000000000000000e+00 -7.771455304801461101e+07 7.765431768084312125e-01 8.596610882040138790e+00 1.979804274251959129e+01
0.000000000000000000e+00 -7.690768018617090583e+07 1.696187767923339251e+00 4.086983265785515407e+00 1.930769553717104259e+01
0.000000000000000000e+00 -7.341951922571261227e+07 1.997650771867512276e+00 -1.830514437146100182e+00 2.454692487034368398e+01
0.000000000000000000e+00 -7.156552552444335818e+07 1.012500154712860478e+00 -1.210359978435340267e-01 2.250700761557996543e+01
0.000000000000000000e+00 -5.761642837904767692e+07 -1.292971604144206310e-01 -1.629931541193570865e+00 2.212290295200708101e+01
