"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-3.950127997773216215e+00,6.507380232069463755e-02,-3.951573658783234855e+00,-4.013625145088520085e+00,-3.881981075254047120e+00,-4.079758344436274164e+00,3.960678323507856730e-02,-4.083228996756804285e+00,-4.117416686936921089e+00,-4.041045273603655730e+00,8.344583873172931598e-01,1.473562648372083173e-01,8.150490822369287347e-01,6.964707594744956598e-01,9.763974203415770603e-01,2.196215914272831427e+01,6.990409242676237644e-02,2.196208904786336547e+01,2.189364145845107856e+01,2.203269585145120502e+01
