src1.lognorm pl1.PhoIndex src1.lognH
-5.099001655465688287e+00 2.075596562324300010e-01 1.976580441199101301e+01
-5.105609731583519384e+00 2.038687774637786276e-01 2.031895407337149351e+01
-5.034435751627112765e+00 3.587447565573032016e-01 1.967632847855222877e+01
-5.063439368725534351e+00 3.407274385726628552e-01 2.058969947635168651e+01
-5.054077133996257132e+00 3.349725353525041527e-01 1.950731101010504176e+01
-5.078446345064244305e+00 2.156648309422051213e-01 1.945271920676930222e+01
-5.047562964204155733e+00 2.739064517692151313e-01 1.941540359717263087e+01
-5.155411185432978272e+00 1.747947360724864119e-01 1.970713009260056836e+01
-5.124039456425606431e+00 1.088153977613610657e-01 2.017967537467812988e+01
-5.043593027643057169e+00 2.793429256383856973e-01 1.978537655916457894e+01
-5.030684419048871092e+00 2.644391776752081924e-01 1.939524159224188793e+01
-5.084667867198879421e+00 1.526587649546966574e-01 2.027213175865329120e+01
-5.137568762063880357e+00 1.194411877884755668e-01 2.003356497657853197e+01
-5.114997115348291601e+00 1.260996031757315450e-01 1.920034124644502782e+01
-5.102893127057783751e+00 2.134681262636370924e-01 1.905452186204701093e+01
-5.129348293669739434e+00 1.129067933669336554e-01 1.930183449829868181e+01
-5.141876837938578859e+00 1.347357794047967516e-01 1.913712508245221144e+01
-5.082842364654666767e+00 1.966966262510658758e-01 1.925903173788612932e+01
-5.124448692481282208e+00 1.376588926274324720e-01 1.959479554235283771e+01
-5.050264010185555819e+00 2.559726064898728559e-01 2.041910985369684894e+01
-5.111978373178148516e+00 2.108675626744176412e-01 1.999023307975525654e+01
-5.106516267203124571e+00 1.851236618387193111e-01 1.953260305615365056e+01
-5.095427505524733114e+00 2.072270861987828283e-01 1.916090026484417308e+01
-5.084530299545620302e+00 2.182667202715817822e-01 1.955985698132260708e+01
-5.201491167252283887e+00 3.848233398817590967e-02 1.963268046134095357e+01
-5.103701746209166501e+00 1.952032336584830219e-01 1.987886287229645887e+01
-5.112194644313151848e+00 2.323363727935170431e-01 1.902180992271334503e+01
-5.125153696906905587e+00 1.233771404285581852e-01 1.945263127979170292e+01
-5.076116743319413871e+00 2.625560836664884157e-01 2.001472739193215489e+01
-5.174157381331644601e+00 9.781441043866978546e-02 1.916197748671899603e+01
-5.201557176649987291e+00 8.701240905111262691e-03 1.955098956216964012e+01
-5.129369783066360711e+00 1.081067963930499864e-01 1.907689765621015709e+01
-5.077163096578066082e+00 2.435526586220895240e-01 1.988502437988643834e+01
-5.168352596134919708e+00 2.785775273963597698e-02 1.913486671358055347e+01
-5.087357916345814246e+00 2.329260622844344653e-01 1.921342459443348005e+01
-5.083112597362081431e+00 2.233199741417815076e-01 1.918939406399515235e+01
-5.077107300037295268e+00 1.847765168772590449e-01 1.984674767532357365e+01
-5.051849108075826322e+00 2.864499527170893955e-01 1.944023553098517709e+01
