"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-3.849102821340392389e+00,5.342788416628854731e-02,-3.849319590958909743e+00,-3.902768766922075638e+00,-3.794827165470861630e+00,6.502832820167888661e-01,9.881055741148150884e-02,6.401812649015318213e-01,5.570694016173411978e-01,7.415212187159512247e-01,2.229407192682936056e+01,4.816657428388521067e-02,2.229598701647744718e+01,2.224562023511614939e+01,2.234189357357552908e+01
