src1.lognorm pl1.PhoIndex src1.lognH
-4.199645094864223438e+00 2.687378405396070313e+00 2.190737786341809823e+01
-4.224668679127619342e+00 2.518288055919210677e+00 2.188909408361554654e+01
-4.251453223961754624e+00 2.428746224499882977e+00 2.192136608705866863e+01
-4.341091416674048631e+00 2.362373745079025866e+00 2.180593324602282124e+01
-4.310491220804822277e+00 2.312204971092159944e+00 2.183116669529245613e+01
-4.496225980856635829e+00 2.022209777866475378e+00 2.166728153254442901e+01
-4.410318529802731646e+00 2.124756858566998474e+00 2.177822648987235610e+01
-4.224875582626917314e+00 2.556657914025690204e+00 2.190130479550283127e+01
-4.213744033861006599e+00 2.564388600863534151e+00 2.185660216491442753e+01
-4.460863736154130343e+00 2.026526168194361155e+00 2.171532917915490657e+01
-4.212890088770785191e+00 2.602320718618489792e+00 2.191827697728018620e+01
-4.451154057312129098e+00 2.073532825943401825e+00 2.170796222297681055e+01
-4.290086600739474676e+00 2.400071256012492604e+00 2.182428254168504367e+01
-4.399627596546681119e+00 2.078236790577661530e+00 2.172952037280330373e+01
-4.390896992558783296e+00 2.126155926921195594e+00 2.181570895066909799e+01
-4.334209169996800171e+00 2.313269812548898408e+00 2.181886918960964650e+01
-4.268617959018364161e+00 2.534874652653136273e+00 2.190417904525498471e+01
-4.475360784858210650e+00 2.108053208553175573e+00 2.170923613486285930e+01
-4.244321033220920469e+00 2.585196736500777526e+00 2.186336730452245547e+01
-4.375300099593834702e+00 2.221499026734153226e+00 2.184104431800001578e+01
-4.407734189947446701e+00 2.114731810074439444e+00 2.174555386818300207e+01
-4.334404137323218720e+00 2.382554949736450212e+00 2.183835714213977752e+01
-4.340127202420724473e+00 2.249678348278925100e+00 2.183261131086242912e+01
-4.441968956423917092e+00 2.009868641953038271e+00 2.170213955237220205e+01
-4.394121039684518948e+00 2.380941370271739466e+00 2.171169696345370070e+01
-4.290086600739474676e+00 2.400071256012492604e+00 2.182428254168504367e+01
-4.214281318484847993e+00 2.573127811005493371e+00 2.192244866459344266e+01
-4.232907541531856666e+00 2.459301840812194939e+00 2.190064393210936444e+01
-4.456726625324877844e+00 2.057944186063834557e+00 2.176250077786104598e+01
-4.231792190188562230e+00 2.581999097320156977e+00 2.190910440817365412e+01
-4.301614549789045228e+00 2.345798584413486765e+00 2.186771305009093425e+01
-4.369125312767958569e+00 2.202498223097208552e+00 2.182841951253801938e+01
-4.178049161006613943e+00 2.657144358941016193e+00 2.198123871363552695e+01
-4.270113040141464644e+00 2.351882475456525512e+00 2.185889316357571488e+01
-4.370142227228641651e+00 2.307850911384633719e+00 2.179331135736000391e+01
-4.313049285796914489e+00 2.391864270032221462e+00 2.187216462410494344e+01
-4.265576998354739580e+00 2.448609780266080449e+00 2.183320134118143230e+01
-4.359906324056703752e+00 2.267032092218015826e+00 2.182993353518169499e+01
-4.293385506522071182e+00 2.544777655410180195e+00 2.185875386160280698e+01
-4.412227831198169525e+00 2.104230023245726500e+00 2.179409686362268772e+01
-4.389337523942458574e+00 2.260531934824807188e+00 2.177570504585436950e+01
-4.289864158888629930e+00 2.377267751051771683e+00 2.188370256684523341e+01
-4.481146289464692067e+00 2.025199884407282269e+00 2.174824919444081672e+01
-4.244149977872703872e+00 2.599345811130895356e+00 2.185015164122747322e+01
-4.303990588500024472e+00 2.246182891242555435e+00 2.186368246778684110e+01
-4.301477576032083583e+00 2.516750300079106495e+00 2.185447584173004998e+01
-4.201384506185664947e+00 2.537332145236263159e+00 2.188977113188198942e+01
-4.360923581598530774e+00 2.157408073509766488e+00 2.181388223528032455e+01
-4.273761428456348099e+00 2.535319356920489042e+00 2.182821993245260828e+01
-4.328250237362904151e+00 2.399035666907510134e+00 2.182675978604127209e+01
-4.303678702071677797e+00 2.297235738274292061e+00 2.186948449010246520e+01
-4.267472097536431086e+00 2.478996598417546160e+00 2.183146711653138894e+01
-4.279919958524933676e+00 2.471611221854272955e+00 2.185040231155690549e+01
-4.451337837446667223e+00 2.113031827362398474e+00 2.173034909575101281e+01
-4.352251092685865075e+00 2.356423797061609982e+00 2.182537603318409936e+01
-4.429357191169057018e+00 2.153809770665420231e+00 2.172507324548448082e+01
-4.250882934896130116e+00 2.555530950262401291e+00 2.187994902029748090e+01
-4.293385506522071182e+00 2.544777655410180195e+00 2.185875386160280698e+01
-4.447349045176817839e+00 2.179826367167621015e+00 2.171095153321056515e+01
-4.314412632227000444e+00 2.527696421785472936e+00 2.187144521143867237e+01
-4.404690889339018867e+00 2.129218026609079217e+00 2.182289188947845560e+01
-4.434938410145342402e+00 2.088904107365104679e+00 2.179956161302334650e+01
-4.356061245264137405e+00 2.361142310851970905e+00 2.177192576486723397e+01
-4.382238682631173887e+00 2.165790306246344166e+00 2.178810314406764093e+01
-4.254387099969497044e+00 2.438544000581849502e+00 2.191224877031375584e+01
-4.397440987547610369e+00 2.283428702863783855e+00 2.173174082366550763e+01
-4.320620931469948189e+00 2.438148796923972128e+00 2.181592815207774905e+01
-4.280140406034036005e+00 2.450603871332540429e+00 2.188990107891762094e+01
-4.150622515380229416e+00 2.721498626601797532e+00 2.197845139602499387e+01
-4.452848621056689105e+00 2.009918054646288255e+00 2.169411179030922199e+01
-4.330853534050608467e+00 2.337649426276450448e+00 2.176458282812797052e+01
-4.383995739622829291e+00 2.193932006532175905e+00 2.177624435565177308e+01
-4.393963744843640384e+00 2.118690797431824535e+00 2.176809315128181765e+01
-4.216533516434852302e+00 2.688555509649652286e+00 2.188604203655858171e+01
-4.394333769454993543e+00 2.261200600810528094e+00 2.181604831882482642e+01
-4.326419133409604711e+00 2.293223973867925203e+00 2.186392472075149840e+01
-4.232123489678313533e+00 2.492817977299376153e+00 2.188571813978501268e+01
-4.502861975029215813e+00 2.062825600615883381e+00 2.170599227500003892e+01
-4.429049738211528364e+00 2.068540700683608513e+00 2.173728160274164267e+01
