weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -2.025592325994801636e+11 9.339788995972335695e-01 4.605649346876017347e-03 2.653716792443451267e-01
0.000000000000000000e+00 -3.994466056860148621e+10 8.843143951386716051e-01 2.617312960455675519e-02 7.631852532938898648e-02
0.000000000000000000e+00 -3.670790280104538727e+10 9.727769865192010812e-01 1.250680192221387266e-01 3.848753938868504365e-01
0.000000000000000000e+00 -3.261770069392224121e+10 9.903718471965153869e-01 1.415468235021987153e-01 5.193068607857755925e-01
0.000000000000000000e+00 -1.525317324626124191e+10 9.930469474757517290e-01 1.212228889024981049e-01 6.861549928599006698e-01
0.000000000000000000e+00 -1.008455340208673286e+10 9.002220559706328729e-01 1.071559410940391421e-01 3.454875312149880973e-01
0.000000000000000000e+00 -9.032281914395076752e+09 9.379684357385521531e-01 1.582425030058308701e-01 3.034915420525574614e-02
0.000000000000000000e+00 -8.898196538464776993e+09 9.650499143194335439e-01 1.780662169799922534e-01 5.073918286002012668e-01
0.000000000000000000e+00 -7.739008873067969322e+09 9.482724575757764951e-01 9.498261002851428048e-01 1.187377932558669746e-01
0.000000000000000000e+00 -7.002799979866128922e+09 7.879402881056358776e-01 4.781967344086202054e-03 1.390605680991937598e-01
0.000000000000000000e+00 -6.703632085946701050e+09 9.866740364512495143e-01 2.008455701206479649e-01 5.792803977277249938e-01
0.000000000000000000e+00 -6.309588971858732224e+09 9.147378299846848915e-01 1.486073941385257502e-01 2.377832314267668279e-01
0.000000000000000000e+00 -4.866943342551631927e+09 8.586366999675559830e-01 9.558823241051783715e-02 3.777480454216797234e-01
0.000000000000000000e+00 -4.094133365091192245e+09 9.022511499769850785e-01 1.565369309495654448e-01 1.176630128477874626e-01
0.000000000000000000e+00 -3.885166821231785297e+09 9.773974443267853252e-01 9.022939176085343904e-01 2.994005580294046842e-01
0.000000000000000000e+00 -3.730573645881655693e+09 9.963742458833872995e-01 3.108793587234043310e-01 7.194897426657242967e-03
0.000000000000000000e+00 -3.112737237974521637e+09 9.395262114915279295e-01 2.223266148771769757e-01 1.357494148673925594e-01
0.000000000000000000e+00 -3.080666812109059334e+09 8.704263804119592995e-01 1.330224208237873462e-01 1.744403485846522939e-01
0.000000000000000000e+00 -2.880232976142591953e+09 9.675606434203690709e-01 8.416928273023698281e-01 2.602037335894040737e-01
0.000000000000000000e+00 -1.681580246079009533e+09 7.943968110291014240e-01 7.681604466723335189e-02 1.479458960552163527e-01
0.000000000000000000e+00 -1.394771480547411442e+09 9.079540929938428873e-01 2.273646179010471169e-01 5.452373286710920919e-02
