src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
-4.668904733953503694e+00 -4.466872601046256719e+00 1.009209857001629018e+00 2.229994826547444475e+01
-4.725555156943981316e+00 -4.556131219452162817e+00 8.763287783700159927e-01 2.230148607735086941e+01
-4.781827248705437405e+00 -4.614487179930671701e+00 7.038450538652218924e-01 2.233219720524161289e+01
-4.421136341898971978e+00 -4.193036171631654874e+00 1.268367583511784247e+00 2.252959472143648512e+01
-4.339700953355402291e+00 -4.198288053560468747e+00 1.384834734124109623e+00 2.246765229204987335e+01
-5.027539911681158102e+00 -4.768414179304800271e+00 5.049090170957195589e-01 2.199553201611286113e+01
-5.007050891713691776e+00 -4.812774148088136528e+00 3.649205878920120938e-01 2.220038863320531419e+01
-4.688468975899075630e+00 -4.498276873196955350e+00 9.159366890969229402e-01 2.242286933376681546e+01
-4.882169340842069438e+00 -4.776504949383361343e+00 4.924978483169857313e-01 2.230102356599898172e+01
-4.575806302867972519e+00 -4.333226932336133430e+00 1.214607854047367042e+00 2.235275366582036938e+01
-4.642205538802894438e+00 -4.422833037082510188e+00 1.038474416361445662e+00 2.242114689193468635e+01
-4.774623801897951658e+00 -4.631625079265884182e+00 7.897581968190294788e-01 2.221510539986068267e+01
-4.931772694766102916e+00 -4.689303749259824627e+00 5.839796182858396634e-01 2.220027855625444246e+01
-4.736356980277155238e+00 -4.408825332059008062e+00 9.749846812739684232e-01 2.231282272804666533e+01
-4.496929258785577588e+00 -4.388518662342686838e+00 1.187328107490662532e+00 2.242586017987264313e+01
-4.750340953620844076e+00 -4.532019700845616228e+00 8.838419808106259268e-01 2.234640021394879739e+01
-4.770107233214209153e+00 -4.511607235183696218e+00 8.232124912802145644e-01 2.234439252183477720e+01
-5.279785120763212269e+00 -4.929520142403875482e+00 2.048690270998001495e-01 2.189081911380421275e+01
-4.800438262547885415e+00 -4.492834577241546334e+00 8.227461168659591095e-01 2.228507661075238744e+01
-4.809737282601546760e+00 -4.581540592620429564e+00 8.209125210902565861e-01 2.220806708237820359e+01
-4.778072032801710556e+00 -4.579731900779009379e+00 7.544135056945777684e-01 2.231924885675704218e+01
-4.923435034719756409e+00 -4.681311469266479008e+00 6.336333120005193109e-01 2.214514690743274983e+01
-4.437929215773715796e+00 -4.239324600347512018e+00 1.231044966109000605e+00 2.243153438119138343e+01
-4.941826684378147760e+00 -4.743617206247356499e+00 5.390700380346769016e-01 2.205441791283706365e+01
-5.035667583281631110e+00 -4.744762755591374948e+00 4.742818672897874954e-01 2.224131922134410999e+01
-4.653217470957257795e+00 -4.311984055977405639e+00 1.114470107291284151e+00 2.234924553066046116e+01
-4.897703097961503715e+00 -4.668199225153183640e+00 7.469192149762000632e-01 2.221996578807117118e+01
-4.595363638371523507e+00 -4.369588864373650239e+00 1.107911475408957180e+00 2.245807250958165469e+01
-4.614010489380035551e+00 -4.348559112829885720e+00 9.909154061750293785e-01 2.248448849822304041e+01
-4.426065433824659223e+00 -4.232312374979445124e+00 1.321237588273850072e+00 2.253611991194196662e+01
-5.117517213101296925e+00 -4.964183703255885760e+00 2.969084201387981459e-01 2.195315481886600040e+01
-4.937372939807849193e+00 -4.819342973124653540e+00 4.009414090758078864e-01 2.220556260617867039e+01
-4.727635921231746252e+00 -4.532200247792868453e+00 8.430329523640138767e-01 2.223857582974421376e+01
-4.538717208368971967e+00 -4.344957411125548674e+00 1.080799720351092397e+00 2.248927138210618182e+01
-4.827048633131669320e+00 -4.594507980135244196e+00 7.407086039814285705e-01 2.223097232380717969e+01
-4.818887520749931319e+00 -4.518553281926209308e+00 8.030253776675442268e-01 2.229918167530828654e+01
-4.805946564903861074e+00 -4.539842857519637676e+00 8.122747134685437409e-01 2.242050267905928251e+01
-4.746853629145915576e+00 -4.545733277949430828e+00 8.473768570544870649e-01 2.227104171117408526e+01
-4.797870416323339882e+00 -4.613443989286652780e+00 7.146348222739287159e-01 2.224546451511293910e+01
-5.028943002373710947e+00 -4.634342163483495369e+00 5.684088925358303790e-01 2.228822147922217312e+01
-4.751661351809037370e+00 -4.520654156355148778e+00 7.725536498350025205e-01 2.220831883721817235e+01
-4.910616180646288242e+00 -4.632243763799857916e+00 5.536485648547024851e-01 2.225102339062044621e+01
-4.645444548126423712e+00 -4.435029377943202178e+00 9.485804308840499743e-01 2.238523858203803485e+01
-4.841556732950566655e+00 -4.591300231092152018e+00 7.448861221044218439e-01 2.227203238887661030e+01
-4.764097960686593858e+00 -4.652042221475129580e+00 7.021732019652140444e-01 2.224006079673610259e+01
-4.891224054149171607e+00 -4.654195573303993250e+00 6.326653530085755150e-01 2.223489473708340114e+01
-4.720870453547178158e+00 -4.476915624431452301e+00 9.914373060556962436e-01 2.231091438100224522e+01
-5.038365171260200448e+00 -4.872706394248438322e+00 3.779607914333493746e-01 2.208702254817231747e+01
-4.730149210542687221e+00 -4.365458166467332646e+00 9.428334027085458757e-01 2.242400158510776009e+01
-4.758755944395823612e+00 -4.635241694688531311e+00 7.639047960675013904e-01 2.223733300998300066e+01
-4.822939615542204628e+00 -4.590835836848010665e+00 7.195627530632253688e-01 2.225129452166458677e+01
-4.456210083170727643e+00 -4.344553604583907713e+00 1.181351065865346328e+00 2.250319722860718485e+01
