weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -9.807440797964656067e+10 1.866654498380141192e+00 -6.615052177901112884e+00 -2.714600753086365170e+00 2.092229216225126009e+01
0.000000000000000000e+00 -2.811041222603678894e+10 1.282562101145048317e+00 -5.253093328770764181e+00 -2.782978864616644898e+00 2.172223112467248285e+01
0.000000000000000000e+00 -1.094831600767648315e+10 1.690429642034500191e+00 -4.836733151827692367e-01 -1.566344250296700658e+00 2.018336445807627655e+01
0.000000000000000000e+00 -6.389082628007083893e+09 1.948899395833954884e+00 1.427287839662572111e+00 9.513502720320936135e+00 2.059156556315940989e+01
0.000000000000000000e+00 -5.107553668455823898e+09 -7.658370289126049002e+00 1.803469811090735675e+00 -9.268699330638696665e-01 1.948643463045793212e+01
0.000000000000000000e+00 -5.058503060013720512e+09 -6.576743700781642943e+00 5.165588032086549930e-01 -2.866156179228258605e+00 2.021978231843698381e+01
0.000000000000000000e+00 -4.814082891423903465e+09 1.834348579104389643e+00 -5.668225248777878811e+00 -7.559780563864020309e-01 1.934648536750866654e+01
0.000000000000000000e+00 -4.116591757042953491e+09 -7.614460911711899982e+00 1.998554142880193396e+00 -4.227879642882377276e-01 2.022885495608132089e+01
0.000000000000000000e+00 -3.860814154635120392e+09 1.955247578053308288e+00 -5.314574078698512949e+00 8.566193804021741798e+00 1.906528524179363515e+01
0.000000000000000000e+00 -3.587788968303865433e+09 -4.168419352178885262e+00 1.671937466090692936e+00 -9.952056331628069685e-01 2.223291292068770986e+01
0.000000000000000000e+00 -3.129365739707327366e+09 1.063989504579797796e+00 -2.687971061398040540e+00 -1.917915610412366689e+00 2.297661973900419241e+01
0.000000000000000000e+00 -2.967389071419583321e+09 1.833450350111645477e+00 -3.531320761809731756e+00 8.623666956598471600e+00 1.958814943098053618e+01
0.000000000000000000e+00 -2.264545879502761841e+09 1.307157079386117360e+00 1.684025304521670208e+00 8.732456950511240379e+00 1.985612222138107086e+01
0.000000000000000000e+00 -1.600470878294798374e+09 8.949797223698858772e-01 -1.122750972859468455e+00 -1.502329536372443819e+00 1.904852580732495682e+01
0.000000000000000000e+00 -1.179121686732495785e+09 1.803621924334418480e+00 -2.760888512858699073e+00 3.810095716729846593e-01 2.004335843560624753e+01
0.000000000000000000e+00 -1.017077279141092300e+09 1.745225759153147038e+00 -3.542551749345406620e+00 3.984867524099109382e-01 1.930527381322645297e+01
0.000000000000000000e+00 -9.944300648980556726e+08 4.173142869292725265e-01 -6.802751593658929785e+00 -1.922372921133506551e+00 2.051515674024312119e+01
