weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -5.422982681907986104e+07 1.663360485161353708e+00 7.983986620260266065e-01 1.944455838281974991e+01
0.000000000000000000e+00 -3.345704122973294556e+07 1.639889417746941191e+00 6.702845905149645844e-01 1.988562022083191394e+01
0.000000000000000000e+00 -3.320133633227505535e+07 1.278711167674828175e+00 9.273474246903194995e-01 1.982457516179788470e+01
0.000000000000000000e+00 -2.473884367328047007e+07 1.076125710909870747e+00 9.957904501954231158e-01 2.131848644888887279e+01
0.000000000000000000e+00 -2.427784386776438355e+07 1.883722715812623960e+00 5.231531038472794215e-01 2.254243674344607484e+01
0.000000000000000000e+00 -4.233569999196622521e+06 1.488509675774460916e+00 4.150946644695245880e-01 2.301615893027259574e+01
0.000000000000000000e+00 -2.715111545216933824e+06 1.479157813322235171e+00 1.998596927478724083e-01 2.134595773363676585e+01
0.000000000000000000e+00 -1.588839260571278865e+06 4.883658016405920677e-01 5.644024434782379807e-01 2.065197478417081456e+01
0.000000000000000000e+00 -7.258760341907362454e+05 7.566049159259513601e-01 3.326333556854987883e-01 2.253803820034296734e+01
0.000000000000000000e+00 -6.329333380366415950e+05 1.235465235352029012e+00 4.103489081588840293e-02 1.974193893426586044e+01
0.000000000000000000e+00 -5.996245933719393797e+05 1.564506874391774716e+00 -7.266006501826538511e-02 2.099521797006724100e+01
0.000000000000000000e+00 -3.180726597340235603e+05 1.039862706283050997e+00 4.541117320454368667e-03 1.944733242126041617e+01
0.000000000000000000e+00 -2.965681676902275067e+05 1.175968110959724200e+00 6.007357200783083329e-01 2.420111587528912267e+01
0.000000000000000000e+00 -2.954958735371729708e+05 1.104100928518143121e+00 -2.264888398231201805e-02 2.093459988769026481e+01
0.000000000000000000e+00 -2.629574591345098452e+05 1.819547357261772191e+00 -2.700382972778267998e-01 2.008387370618585877e+01
0.000000000000000000e+00 -2.063959185386981408e+05 -8.919259524613512014e-01 9.257288900470141968e-01 2.180321867642303246e+01
0.000000000000000000e+00 -1.641056514545352838e+05 1.191021940703386406e+00 -1.379982171400353508e-01 2.055651309437649132e+01
0.000000000000000000e+00 -1.326404183503989771e+05 1.323750960539751276e+00 -2.112666806697038879e-01 1.921563350668787962e+01
0.000000000000000000e+00 -1.256051501134046412e+05 -5.683805380236961469e-01 6.703080000046321985e-01 2.288905843172881660e+01
0.000000000000000000e+00 -9.152381648261318333e+04 4.464380608760798452e-01 1.904878680342387831e-01 2.307192493448533099e+01
0.000000000000000000e+00 -8.885240835737905581e+04 -9.562733216711469808e-01 6.881377700354369686e-01 2.076437620118117877e+01
0.000000000000000000e+00 -7.729968965657116496e+04 1.069366745393836027e-01 2.358403984730808034e-01 2.277726026899787470e+01
0.000000000000000000e+00 -6.746075086320728587e+04 -1.097714461541317021e-01 5.151128078382924969e-01 2.365183219374767987e+01
0.000000000000000000e+00 -6.136431736406787240e+04 -8.923091982731108374e-01 5.455523572928062670e-01 1.940989056428261250e+01
