src1.lognorm pl1.PhoIndex src1.lognH
-5.348178199050963144e+00 1.643760373642190409e+00 2.136917200259591709e+01
-5.185049161430929310e+00 1.805333842860245674e+00 2.156960561294647150e+01
-5.304417292096087699e+00 1.804073166268346462e+00 2.128058550699473273e+01
-5.347018593385976182e+00 1.564926659392491537e+00 2.107355127440524001e+01
-5.476992805560048971e+00 1.199583289383776119e+00 2.047117001009448600e+01
-5.304998235624196035e+00 1.668141084165506882e+00 2.134020696778770443e+01
-5.137514417241376030e+00 1.920388127041968929e+00 2.162544086136666976e+01
-5.159917717583708097e+00 1.989541556653235510e+00 2.162625268134624790e+01
-5.222142968890604919e+00 1.942153584331387073e+00 2.138385045553989983e+01
-5.317675605430141950e+00 1.510940098474446103e+00 2.135989883493938990e+01
-5.297615370275894797e+00 1.622332926170973799e+00 2.141227809370923651e+01
-5.263857084946298670e+00 1.609832250681383137e+00 2.126508990546798827e+01
-5.297016894736064963e+00 1.674840423487109931e+00 2.138297537955911309e+01
-5.312343652634829105e+00 1.667585984153246770e+00 2.139012273368131645e+01
-5.358025828673477875e+00 1.488355918531954813e+00 2.118818588676960246e+01
-5.482021814824071804e+00 1.433428036672007799e+00 2.064560658215406619e+01
-5.591419591222120289e+00 1.168065650658125065e+00 2.049121770290602740e+01
-5.445240922598306277e+00 1.422807480890229570e+00 1.992153591391141987e+01
-5.275913637023508684e+00 1.840067669915186777e+00 2.145105015291742490e+01
-5.374507192555007862e+00 1.681016047658498103e+00 2.085593352334803185e+01
-5.292347425554639884e+00 1.629878694765890756e+00 2.118014733224229929e+01
-5.369643438322324158e+00 1.505212397013376169e+00 2.122573507831046413e+01
-5.371825998797703505e+00 1.621335578249732734e+00 2.121821107919394933e+01
-5.330037653262461816e+00 1.571064384210147935e+00 2.135925235355811225e+01
-5.274234347498425457e+00 1.763084349350842572e+00 2.140532764694711076e+01
-5.462747784761772252e+00 1.320537539983954289e+00 2.025548100766178550e+01
-5.212304608921597193e+00 1.846730122539964825e+00 2.158069319322013158e+01
-5.465962269325274292e+00 1.418995460617781923e+00 2.089012986822139339e+01
-5.463628333689240613e+00 1.546541771243669317e+00 2.097420582464184591e+01
-5.262843019101342890e+00 1.753884676384675601e+00 2.139825497715458980e+01
-5.514693283054807438e+00 1.296927963946919782e+00 1.965679278845749423e+01
-5.446589841901269047e+00 1.324406661951171849e+00 2.057971389947664420e+01
-5.469924876068622766e+00 1.371435335329703520e+00 2.069676729952709593e+01
-5.294223113918252288e+00 1.808090316495111871e+00 2.151880932617844522e+01
-5.217811608429902215e+00 1.919270333375563631e+00 2.150779714459323344e+01
-5.467941788027490091e+00 1.390337243310288073e+00 1.945804417541122078e+01
-5.432478708129917067e+00 1.387797904521567816e+00 1.922348040782601686e+01
-5.325067566950679954e+00 1.723109027322640152e+00 2.115399135777303030e+01
-5.486019481476870574e+00 1.200677599255584482e+00 1.938027317402790572e+01
-5.228741588971741017e+00 1.819831997281431413e+00 2.147744922068872597e+01
-5.439788394653573000e+00 1.438236628349471857e+00 2.018806804694794721e+01
-5.420927226512885611e+00 1.508040803861955936e+00 2.111363543904940343e+01
-5.316702806520058999e+00 1.676173751481980112e+00 2.127191669485852898e+01
-5.564515787497899879e+00 1.054951022436691588e+00 2.056614019552753092e+01
-5.435810840260181465e+00 1.403967216829494546e+00 2.027762605902655935e+01
-5.294028264399099015e+00 1.801096724077126510e+00 2.144747209674497057e+01
-5.503101579213307559e+00 1.244677553108450851e+00 2.023447841024592719e+01
-5.401999115721924483e+00 1.443321260594753852e+00 2.094542126019009487e+01
-5.230832210849471586e+00 1.862752407393421628e+00 2.149508299863695271e+01
-5.271080494098390190e+00 1.783107012913977663e+00 2.155141941229023672e+01
-5.243895832282278846e+00 1.842829264788885091e+00 2.144202913578246950e+01
-5.462991834677889180e+00 1.468697264557563997e+00 2.063895761508725002e+01
-5.344050984097494350e+00 1.568410672121293814e+00 2.122535864176953879e+01
-5.340121888178677168e+00 1.656802808198776233e+00 2.124168902867100783e+01
-5.433972174661981569e+00 1.521016692740078113e+00 2.022996996240120282e+01
-5.354268080661659823e+00 1.618687113364533303e+00 2.118529784909501146e+01
-5.377795573340561575e+00 1.602788183692244850e+00 2.128014617327857749e+01
-5.295564880664358043e+00 1.714058896246328345e+00 2.118371763177982459e+01
-5.465610084335548180e+00 1.306060878253456181e+00 2.005185185548028670e+01
-5.506143593017706728e+00 1.497523781051222969e+00 1.906911157059002093e+01
-5.310018562352345484e+00 1.663399555946436514e+00 2.138156178436517862e+01
-5.179051443136735600e+00 2.044009403804028402e+00 2.157277334761595000e+01
