"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.789804177472026248e-01,2.605095801724546453e-02,-4.802209202309244418e-01,-5.031907738100382943e-01,-4.529748036208323114e-01,-1.629396211670308403e-01,2.548807249380621517e-02,-1.635149882687780831e-01,-1.872294794293605236e-01,-1.380075801587006268e-01,-1.844125150095047017e-01,5.644471070521357714e-03,-1.844818290803043048e-01,-1.900699327307440178e-01,-1.789839214537969903e-01,2.160900492282217655e+01,3.342071388929739734e-02,2.160960212732255314e+01,2.157602320932690532e+01,2.164249001446161103e+01
