src1.lognorm pl1.PhoIndex src1.lognH
-4.403292065018201917e+00 2.163762164750730577e+00 2.245921897641347798e+01
-4.385842242085399079e+00 2.189220231168694575e+00 2.243917226242326635e+01
-4.486271063302177176e+00 1.928255092030949136e+00 2.239441367148645767e+01
-4.504681425292853980e+00 1.981006135548620151e+00 2.245321359738653300e+01
-4.309351322866233680e+00 2.296801647784360689e+00 2.245171668947270760e+01
-4.733468840930711075e+00 1.595440827441564124e+00 2.232698290968862764e+01
-3.874683268357749455e+00 3.055887514689453965e+00 2.264672762681764340e+01
-4.496737368566956050e+00 2.056623189371594940e+00 2.239530536781817815e+01
-4.202282655641990772e+00 2.450054133743998719e+00 2.256559838285361863e+01
-4.355932047297951470e+00 2.218771257407397890e+00 2.247698454816226032e+01
-4.341807682630527410e+00 2.324522864336008965e+00 2.247469391735314659e+01
-4.509446915561929892e+00 1.961441982307088772e+00 2.242062531475290399e+01
-4.261569014853254345e+00 2.374299615814604358e+00 2.249840902719491353e+01
-4.452157441350238720e+00 2.013188285209984052e+00 2.242318954110219309e+01
-4.441926516945333248e+00 2.062355140828776356e+00 2.242199348966780548e+01
-4.010212421737566757e+00 2.687058333367287943e+00 2.259841217320072460e+01
-4.285504854048092227e+00 2.334612055842069545e+00 2.252265815615432842e+01
-4.370762192668997237e+00 2.218155075752506811e+00 2.245313105278707155e+01
-4.288948974699247074e+00 2.316411943035412868e+00 2.248605376002008072e+01
-4.319459359229879780e+00 2.318563319466797168e+00 2.246436297315933928e+01
-4.062992252979279684e+00 2.659535713065699802e+00 2.255125602686877073e+01
-4.305006780569659242e+00 2.293579418856022123e+00 2.245856593589665096e+01
-4.635429075517090602e+00 1.781540620709557210e+00 2.233917145805410343e+01
-4.171616970412663328e+00 2.461740639432959732e+00 2.253197220789138910e+01
-4.630456016129597785e+00 1.822440414085832572e+00 2.234307637766374555e+01
-4.272698587281523963e+00 2.369768428264724669e+00 2.248516075285771976e+01
-4.399697600926368857e+00 2.077500440951967065e+00 2.246737088824087181e+01
-4.511103137816125042e+00 1.990510560963191899e+00 2.240924323853300137e+01
-4.479112585042568817e+00 2.048757187275813685e+00 2.241055355956865824e+01
-4.438125550864544522e+00 2.114787322334936270e+00 2.244500138583963889e+01
-4.246686481893662268e+00 2.352628870829830632e+00 2.253756296535744852e+01
-4.260719415957085587e+00 2.301496047684667090e+00 2.250153430461346815e+01
-4.603175117959034779e+00 1.756712698792525451e+00 2.237464568920202268e+01
-4.299875223045376060e+00 2.191069330807952298e+00 2.249023823291683755e+01
-4.531285744641317947e+00 1.961129645792908605e+00 2.241596836172621465e+01
-4.431886871724811883e+00 2.099165288879768276e+00 2.243516515578785686e+01
-4.428976917354184195e+00 2.103263797633678323e+00 2.244291467729770062e+01
-4.459910755211770272e+00 2.002883624217606240e+00 2.243830304133033593e+01
-4.470672744378255459e+00 2.038811745872292747e+00 2.240784713646987214e+01
-4.391125806247140773e+00 2.199852750059398510e+00 2.243396784860997428e+01
-4.326055138223130925e+00 2.246974556038805915e+00 2.249705403123744674e+01
-4.179274264703526143e+00 2.549213564224862338e+00 2.255684928744081219e+01
-4.514504192660965032e+00 1.949765924775054948e+00 2.236503013168161402e+01
-4.246985354087519760e+00 2.445122713866986430e+00 2.248346992185092574e+01
-4.264131829512912475e+00 2.341968783078190341e+00 2.250368383298168240e+01
-4.227844631163463873e+00 2.358444111163859880e+00 2.249257491340619097e+01
-4.267786844650818701e+00 2.356643543119427697e+00 2.254018121151320386e+01
-4.423409674444613415e+00 2.112567107540145095e+00 2.240434803393522500e+01
-4.453686963490729234e+00 2.024152935159673206e+00 2.242388761440527745e+01
-4.299070138738658287e+00 2.268515634268089443e+00 2.247920066969803443e+01
-4.399239785458844310e+00 2.092743338402215159e+00 2.248164159580007393e+01
-4.196366381492011577e+00 2.490175606626909399e+00 2.253873679740596359e+01
-4.539413095682456323e+00 2.001160667846416885e+00 2.238830943442030730e+01
-4.203692243909291193e+00 2.429959156691655409e+00 2.249805160938207749e+01
-4.115689615658373768e+00 2.554224162885680549e+00 2.257847021942190935e+01
-4.148383645880187487e+00 2.665409382812422123e+00 2.251675156720704862e+01
-4.241923805949798343e+00 2.330819366897883604e+00 2.251616739754758001e+01
-4.578117683465237064e+00 1.785921716302205198e+00 2.241281007805262604e+01
-4.203642175349193266e+00 2.444725048891465136e+00 2.251884463558979732e+01
-4.618979287472555484e+00 1.794458819225594581e+00 2.237666346276751383e+01
-4.523527179549881261e+00 1.903869777635073923e+00 2.240454715453353884e+01
-4.251344471081853094e+00 2.402369441279654794e+00 2.251849234304762248e+01
-4.596878033406362363e+00 1.921360178116446882e+00 2.232810956785507273e+01
-4.188410676598323334e+00 2.451410075645602760e+00 2.250187278265955726e+01
-4.303055133733634463e+00 2.248125359062566275e+00 2.250375660100943875e+01
-4.336181293078120724e+00 2.247422495298338596e+00 2.248107879386014574e+01
-4.441662397423463915e+00 2.065417479748672847e+00 2.244842767823007534e+01
-4.365979687358732875e+00 2.292377954920450378e+00 2.250720262299477170e+01
-4.399239785458844310e+00 2.092743338402215159e+00 2.248164159580007393e+01
-4.307816154796661579e+00 2.286755880947410446e+00 2.246658360560699208e+01
-4.512521901528087298e+00 1.981675576593953103e+00 2.240297373028568728e+01
-4.534429157336603566e+00 1.983136480109314981e+00 2.236663648229195545e+01
-4.440133716406307052e+00 2.080553261960191413e+00 2.245487058947252024e+01
-4.466240175867445927e+00 2.040218170226046013e+00 2.243720641303357155e+01
-4.217432043264037311e+00 2.518055169542831706e+00 2.253061578812148724e+01
-4.467482533220467289e+00 2.041317674064330845e+00 2.239781142179199236e+01
-4.532579760199223706e+00 1.918328897842807024e+00 2.240847014169321483e+01
-4.108208544142498475e+00 2.620614209743891365e+00 2.255891293336675218e+01
-4.278670394675624600e+00 2.363258492813550049e+00 2.250074640737541642e+01
-4.253057063504871671e+00 2.383675702440875455e+00 2.251473815771975495e+01
-4.480761632911634429e+00 1.970199487184717491e+00 2.247374746137370494e+01
-4.260719415957085587e+00 2.301496047684667090e+00 2.250153430461346815e+01
-4.042223098294279282e+00 2.678875330831256285e+00 2.260381090676234095e+01
-4.359483023858674144e+00 2.246359906367914938e+00 2.242727634244648272e+01
-4.460282745414232863e+00 1.985811225273374170e+00 2.237726320742927300e+01
-4.339932899513257780e+00 2.232686700433722748e+00 2.251791399346361544e+01
-4.474606574651547319e+00 2.051082660862363127e+00 2.240444570972646687e+01
-4.424275323336088306e+00 2.203534923092307807e+00 2.243267928205945339e+01
-4.299875223045376060e+00 2.191069330807952298e+00 2.249023823291683755e+01
-4.419138127807918259e+00 2.109749399809329518e+00 2.243520666050039125e+01
-4.419101848460931237e+00 2.169274546584897045e+00 2.242364289692934776e+01
-4.171616970412663328e+00 2.461740639432959732e+00 2.253197220789138910e+01
-4.493093306536550813e+00 2.033824241571722702e+00 2.237684969209539432e+01
-4.423409674444613415e+00 2.112567107540145095e+00 2.240434803393522500e+01
-4.518951784667493143e+00 1.931091324079543980e+00 2.243918105308021538e+01
-4.526406664491267939e+00 1.915625941431228441e+00 2.240780773298719453e+01
-4.310275691056881797e+00 2.282348649792264261e+00 2.247171966151174871e+01
-4.291228135965836188e+00 2.315847543799609554e+00 2.246620452241994315e+01
-4.610511603210071918e+00 1.783997895024115543e+00 2.238637550907034779e+01
-4.352218056684842296e+00 2.167500836862291891e+00 2.248430048102405721e+01
-4.435223856861576941e+00 2.124703255423897374e+00 2.238783874715249311e+01
-4.061723854049611226e+00 2.710375582248378379e+00 2.260083577393717391e+01
-4.329274004703728806e+00 2.285855080860282662e+00 2.247138611169622990e+01
-4.332096723031521712e+00 2.217023927873881917e+00 2.253376312136309778e+01
-4.306928872358779969e+00 2.237115961626562566e+00 2.249755188217200796e+01
-4.284456638071294066e+00 2.294557138087109927e+00 2.253517564159002262e+01
-4.432763185266049177e+00 2.157325932532571322e+00 2.243088491879985114e+01
-4.528765975773641372e+00 1.899261729699492030e+00 2.236599399616566686e+01
-4.330363712970783041e+00 2.199730830098451939e+00 2.248358302485372917e+01
-4.315703910160738843e+00 2.338866998286754928e+00 2.244569711812063062e+01
-4.603992489197079152e+00 1.876195627162974944e+00 2.231074341979407194e+01
-4.196366381492011577e+00 2.490175606626909399e+00 2.253873679740596359e+01
-4.556571588580467846e+00 1.913356659168572449e+00 2.239297694025414387e+01
-4.558245059205075833e+00 1.888788108578377312e+00 2.236061667326612934e+01
-4.424260217797996830e+00 1.996695301048010407e+00 2.244027160452613856e+01
-4.319459359229879780e+00 2.318563319466797168e+00 2.246436297315933928e+01
-4.229714926737075942e+00 2.358392419415582530e+00 2.251446672386040859e+01
-4.405421892321658817e+00 2.121274338176039720e+00 2.244468890238994874e+01
-4.502004350733348481e+00 1.942879365022998073e+00 2.239883500610875444e+01
-4.229714926737075942e+00 2.358392419415582530e+00 2.251446672386040859e+01
-4.385516634483480836e+00 2.188969070758210123e+00 2.247447831789002848e+01
-4.140779530864534763e+00 2.465786486937072475e+00 2.255876275237775985e+01
-4.117882309830980248e+00 2.594850922369825952e+00 2.252777890190175825e+01
-4.565027731795464838e+00 1.840982641069449421e+00 2.236141703231939815e+01
-4.532278315832682480e+00 1.961943168771775881e+00 2.236114125478847114e+01
-4.194465354154711001e+00 2.464294434231188546e+00 2.252879049051956883e+01
-4.301664383620829923e+00 2.220260301357006583e+00 2.245010412226404384e+01
-4.115908259065834685e+00 2.633148618284293363e+00 2.257845210575579387e+01
-4.101316860017062638e+00 2.643889453135518153e+00 2.258870969075360335e+01
-4.459032583086896651e+00 1.998013887197665817e+00 2.240214628140977027e+01
-4.319459359229879780e+00 2.318563319466797168e+00 2.246436297315933928e+01
-4.318981263448883112e+00 2.202447546969918513e+00 2.249891626148422930e+01
-4.250770994066594533e+00 2.388899231714167293e+00 2.251126454612982641e+01
-4.357751963001805784e+00 2.181364198984477198e+00 2.247151399855409082e+01
-4.358002211524656389e+00 2.256456075215512946e+00 2.245922164340905169e+01
-4.327370209210338103e+00 2.235461318062985647e+00 2.250363202673703000e+01
-4.596169847065077363e+00 1.772283463347076093e+00 2.236975311718765269e+01
-4.400171846840212453e+00 2.187027941909862605e+00 2.242480495639158278e+01
-4.395366470110453783e+00 2.209812810358496193e+00 2.246450994182616512e+01
-4.304580372078783412e+00 2.173841583755485196e+00 2.248540837576925711e+01
-4.620260787353829279e+00 1.830610085945072463e+00 2.232299882947736336e+01
-4.341070264668157819e+00 2.257322619824726040e+00 2.245856481967526364e+01
-4.223057648875776060e+00 2.446958889935248571e+00 2.250146379400753105e+01
-4.133967770505123873e+00 2.582884782021001691e+00 2.253187039007033832e+01
-4.265453608182360412e+00 2.350739347290074832e+00 2.250553379017947364e+01
-4.507926313747950609e+00 2.023233753534849022e+00 2.237253301818403273e+01
-4.488293766853363564e+00 2.028808784536825449e+00 2.242917226207073966e+01
-4.489037457465314240e+00 2.009612450786451454e+00 2.244122095005451456e+01
-4.312798841301131780e+00 2.314636263513127012e+00 2.245319925064551470e+01
-4.518789252998331563e+00 1.921759397276470160e+00 2.240784834671611492e+01
-4.317171975252984240e+00 2.237511334263272644e+00 2.254108545918527540e+01
-4.450387510946400837e+00 2.059242032450353754e+00 2.240204318232331815e+01
-4.111508754928292930e+00 2.532785417660967653e+00 2.256981220983140091e+01
-4.242664083467738934e+00 2.358504128172010716e+00 2.253544326560652777e+01
-4.347578274288809830e+00 2.254963035344312416e+00 2.245393795639064649e+01
-4.392158169774172727e+00 2.120802991561289375e+00 2.246552090573544191e+01
-4.221380097970636847e+00 2.419143673327386779e+00 2.253864010777027005e+01
-4.553134424449702955e+00 1.889164169538303462e+00 2.239185036332361634e+01
-4.297008995980069912e+00 2.310809871647765412e+00 2.253569013812431976e+01
-4.413972341843342306e+00 2.060546430140442808e+00 2.242938266273924341e+01
-4.372205397727526588e+00 2.244983794576776326e+00 2.244599456099782131e+01
-4.445404016989118468e+00 2.089312131219633883e+00 2.240878530723238526e+01
-4.370033578339967306e+00 2.190656546787049130e+00 2.248123983128347803e+01
-4.425993491193580098e+00 2.165903854545565999e+00 2.238785026269004774e+01
-4.380301025334966347e+00 2.121847987645534950e+00 2.246444586552900446e+01
-4.434830298226131617e+00 2.101980589982361813e+00 2.239162640957578887e+01
-4.331952385950824436e+00 2.192145207473982005e+00 2.249976231875242405e+01
-4.348790551141315852e+00 2.214519718160085304e+00 2.247299298280194080e+01
-4.285134252323119064e+00 2.328841832863354888e+00 2.250891550606317537e+01
-4.500926235376606854e+00 1.934951649825355169e+00 2.236092125749478043e+01
-4.305598223303541694e+00 2.257254015933085611e+00 2.248468982131864990e+01
-4.491222196521594157e+00 2.037012434242740255e+00 2.240204029954697873e+01
-4.445664807590696377e+00 2.054076390470999769e+00 2.241232383623931312e+01
-4.567597738024518073e+00 1.973276854804699276e+00 2.237426260057105765e+01
-4.466240175867445927e+00 2.040218170226046013e+00 2.243720641303357155e+01
-4.186476749856884894e+00 2.523926178322416725e+00 2.252993699071552314e+01
-4.228390730194482749e+00 2.462557835980794252e+00 2.253200065531575902e+01
-4.189829346595372428e+00 2.465409467173870439e+00 2.252626590666241668e+01
-4.271101913712847420e+00 2.242400236229605603e+00 2.250147081437710384e+01
-4.254271023121718898e+00 2.442804814615458397e+00 2.249919955144856942e+01
-4.369651604030563519e+00 2.176641351995666440e+00 2.248524911722371655e+01
-4.578568608094617076e+00 1.911537632363625505e+00 2.237761604461451981e+01
-4.539507649500077235e+00 1.907500642357979004e+00 2.242165960139148240e+01
-4.210963002769286589e+00 2.442120514840573797e+00 2.250684284122325707e+01
-4.445323917739873565e+00 1.991524378604044188e+00 2.243083205543560510e+01
-4.271500817199880728e+00 2.346541071455758853e+00 2.247468429224129949e+01
-4.134410555903892615e+00 2.593907171496157460e+00 2.254701146279745672e+01
-4.533345291259290200e+00 1.878474690933093605e+00 2.245667355539635679e+01
-4.051828670670836630e+00 2.686279249236876332e+00 2.255797965280397221e+01
-4.527702701872507340e+00 1.890483692622649592e+00 2.238253104720634923e+01
-4.322842422666226980e+00 2.209737886853723410e+00 2.250159900360855048e+01
-4.418018941023843738e+00 2.118197693584700225e+00 2.244035834508684601e+01
-4.410375945583242974e+00 2.097941686742263556e+00 2.242109858346001872e+01
-4.422884708920497232e+00 2.058364605877118336e+00 2.246567225634817078e+01
-4.010420533909133667e+00 2.663818704854890917e+00 2.256703612145357951e+01
-4.023003986826233280e+00 2.804214424457125432e+00 2.255823444525462662e+01
-4.282349182210705152e+00 2.300377216651649626e+00 2.251643467642299612e+01
-4.381075916272288318e+00 2.100584781113364663e+00 2.251508320425629606e+01
-4.633206572919263522e+00 1.752742415769027673e+00 2.235336555373919509e+01
-4.133350808220269457e+00 2.525913052894761535e+00 2.257585703433686319e+01
