weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -7.995170291278251410e+08 1.843238625516232077e+00 -3.998587271780127406e-01 1.959622869440316961e+01
0.000000000000000000e+00 -3.629509770668204427e+08 1.689540471658746768e+00 9.047148348589721945e-01 2.135834840417741987e+01
0.000000000000000000e+00 -3.004124283154267669e+08 1.762935615073493167e+00 -6.340435111703188742e-01 1.984541498676214744e+01
0.000000000000000000e+00 -2.614253188566519618e+08 1.474361668676628767e+00 9.108477962249972304e-01 2.035709413219660746e+01
0.000000000000000000e+00 -2.607515869271324277e+08 1.478426983443661413e+00 4.657147559384806623e-01 2.040799108276641149e+01
0.000000000000000000e+00 -1.956005310777181387e+08 1.343374258496732310e+00 5.429929216286550897e-01 1.998200145302551078e+01
0.000000000000000000e+00 -1.711401795857295394e+08 1.873948124586060970e+00 6.830989208132252077e-01 2.256885360655148176e+01
0.000000000000000000e+00 -1.559228327049731016e+08 1.550572578122483947e+00 -6.665240538061548703e-01 1.992430248313140595e+01
0.000000000000000000e+00 -1.058413790408369303e+08 8.409031017354973159e-01 -2.058970531555133210e-01 1.928876622513750405e+01
0.000000000000000000e+00 -9.674060543331478536e+07 1.022669371018359641e+00 2.236988475418466571e-02 2.140876402843447579e+01
0.000000000000000000e+00 -7.670423214453642070e+07 9.333314386368432025e-01 5.300358754370009251e-01 1.913806434807211332e+01
0.000000000000000000e+00 -6.799016871890436113e+07 1.457016056530378023e+00 6.798116427018330299e-03 2.219853854722065734e+01
0.000000000000000000e+00 -6.721177595947705209e+07 1.611482232211939092e+00 8.378566691589934834e-01 2.286813002214902113e+01
0.000000000000000000e+00 -6.536742268686638027e+07 7.632113178426855882e-01 -4.046245491815448903e-01 1.979527422118635016e+01
0.000000000000000000e+00 -6.243139728505357355e+07 9.563289472211966569e-01 9.483937725995241763e-01 2.151910454591659771e+01
0.000000000000000000e+00 -5.977258007791043073e+07 5.932198236992913820e-01 -9.831709816053468831e-02 1.937547561484333158e+01
0.000000000000000000e+00 -5.659791707955652475e+07 8.055335282606339575e-01 7.671836449153157655e-01 2.034193416373076602e+01
0.000000000000000000e+00 -4.773016536563719064e+07 1.449180535561552574e+00 9.337188065531092374e-01 2.288132968730488059e+01
0.000000000000000000e+00 -4.516310612015639991e+07 1.860028062759976564e+00 6.604199312907563790e-01 2.331630601110379075e+01
0.000000000000000000e+00 -4.211686424312227964e+07 6.837744152225386784e-01 5.109893974647101711e-01 2.035363094963867425e+01
0.000000000000000000e+00 -3.734037188491552323e+07 7.641746300490588339e-01 -5.894477560615232203e-01 1.932775085005739868e+01
0.000000000000000000e+00 -3.275727464295611903e+07 6.182188767631622284e-01 3.020294516243640093e-01 2.110637160620375852e+01
0.000000000000000000e+00 -2.825896348549479991e+07 5.091587107226942521e-01 1.050398851795047772e+00 1.925529968669296821e+01
0.000000000000000000e+00 -2.737413638790765405e+07 9.098079114846164828e-01 5.037517824002344380e-01 2.219812593202921747e+01
0.000000000000000000e+00 -2.649382376757753640e+07 4.749400045050915509e-01 5.494880086649347462e-01 1.997878896722536268e+01
0.000000000000000000e+00 -2.643404400207833573e+07 1.587743483529751032e+00 -8.765271647216137385e-01 2.077744722243741649e+01
0.000000000000000000e+00 -2.641227790721321851e+07 1.778372344706008690e+00 -9.528484700967436716e-01 1.967660791691046640e+01
0.000000000000000000e+00 -2.536271814573667943e+07 1.080002575340289539e+00 1.080906436205854249e+00 2.275619087476125202e+01
0.000000000000000000e+00 -2.342256459560772032e+07 9.133145829045936637e-01 1.327451492140940381e+00 2.250458707455692675e+01
0.000000000000000000e+00 -2.295968882524442673e+07 1.092786188361740685e+00 2.519822099436970220e-01 2.241067386343940626e+01
0.000000000000000000e+00 -2.288455935561686009e+07 2.798744237343449015e-01 -2.939431362981989038e-01 2.084409812292875230e+01
0.000000000000000000e+00 -2.014317422958690301e+07 1.645838674867441398e-01 -9.471984706524549935e-03 2.012541168461070384e+01
