weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -2.093712928849188983e+07 1.787473122150130322e+00 7.162018511791061748e-01 2.026266722912751916e+01
0.000000000000000000e+00 -1.325435199049147405e+07 1.315000018616411026e+00 9.201565940247289355e-01 2.092978282335703710e+01
0.000000000000000000e+00 -1.049035847788523510e+07 1.713770468689137516e+00 5.747212685410554300e-01 2.107212991618960984e+01
0.000000000000000000e+00 -3.727233398089597933e+06 1.226909653753589069e+00 6.148293866447098743e-01 2.175260245389663183e+01
0.000000000000000000e+00 -2.150851902926122304e+06 1.278017234228194354e+00 9.315003387985290040e-01 2.380005670007401619e+01
0.000000000000000000e+00 -9.124067341802152805e+05 8.877901013829951893e-01 5.576776754890295784e-01 2.282042491563058562e+01
0.000000000000000000e+00 -8.715064726767081302e+05 1.513980769945050042e+00 2.454790448505423939e-01 2.268283875745112610e+01
0.000000000000000000e+00 -7.779209773661008803e+05 1.415382341351477891e+00 1.614000037753986483e-01 1.908296457344014740e+01
0.000000000000000000e+00 -5.895749016626684461e+05 1.728866493243554459e+00 6.409383508209431923e-02 2.221275693626729719e+01
0.000000000000000000e+00 -5.854388480210301932e+05 1.065716888251213135e+00 9.081944115966100739e-01 2.402898841828191934e+01
0.000000000000000000e+00 -5.716001585635918891e+05 6.360918162734741088e-02 9.714507686901634465e-01 2.283380347242542285e+01
0.000000000000000000e+00 -4.745774411316295154e+05 1.044907636750746605e+00 2.260389182920148343e-01 1.943844943357028399e+01
0.000000000000000000e+00 -4.540704078946737573e+05 1.546668995350167108e+00 2.797295496434415440e-01 2.345123624863296641e+01
0.000000000000000000e+00 -3.960269618792326655e+05 1.075289931741743032e+00 1.807694104593160489e-01 1.979781295562671062e+01
0.000000000000000000e+00 -3.681659966125346255e+05 -7.089129617449785314e-03 8.986705747722867343e-01 2.291636495152197739e+01
0.000000000000000000e+00 -3.247525850659582065e+05 7.326057518466253526e-01 2.912586884255721209e-01 1.904494231693363915e+01
0.000000000000000000e+00 -2.408206913188783219e+05 1.155973517751274215e-01 6.684763689293116151e-01 2.280549900626856896e+01
0.000000000000000000e+00 -1.702572032983401732e+05 -6.001578256830395475e-01 9.473641172248217224e-01 2.140381797118461549e+01
0.000000000000000000e+00 -1.190761323668945406e+05 -1.695184838860201992e-01 5.793243069144153878e-01 2.215449115308970818e+01
0.000000000000000000e+00 -8.849452015541834407e+04 -3.454557752625753153e-01 5.660479074861957116e-01 2.097999175100009595e+01
0.000000000000000000e+00 -8.739600577943737153e+04 2.878731419487827736e-01 2.400615904424063807e-01 2.086629009621073294e+01
0.000000000000000000e+00 -7.360305250279195025e+04 -9.828404109724351301e-01 9.581728463096963466e-01 2.116698685340687902e+01
0.000000000000000000e+00 -6.953612832740742306e+04 9.675565954242184574e-01 5.640796781608083954e-01 2.415582983379532678e+01
0.000000000000000000e+00 -4.544068945979303680e+04 1.661745289198973907e+00 7.649471762721873347e-01 2.456921706911201397e+01
0.000000000000000000e+00 -4.099967916670271370e+04 8.114114443959596912e-01 3.763895054421340092e-02 2.262580188390143121e+01
0.000000000000000000e+00 -3.925905246140660893e+04 -8.425946406139974698e-01 9.874184684468287898e-01 2.345690396618181950e+01
0.000000000000000000e+00 -3.604937117260445666e+04 3.702673958199813598e-01 5.389993375162704936e-02 2.020994488116040344e+01
0.000000000000000000e+00 -3.300739725560054649e+04 5.983545255689346476e-01 2.142736593819853930e-01 2.343598385937238149e+01
0.000000000000000000e+00 -2.463209285817596538e+04 -1.227347674216586526e+00 7.869641909226299248e-01 2.121244041447592821e+01
0.000000000000000000e+00 -2.224795535886016660e+04 -3.828783693981829828e-02 1.293705131282907317e-01 2.016549834421540410e+01
0.000000000000000000e+00 -1.298700867715493769e+04 -1.434414857155555723e+00 8.545510475156214980e-01 2.276902396133107587e+01
0.000000000000000000e+00 -1.128858202415296182e+04 -1.651620924014542524e+00 9.161377933203675994e-01 2.238872089776336338e+01
0.000000000000000000e+00 -7.069620209783641258e+03 1.325534537623003217e+00 6.854022733763325270e-01 2.464176867587305608e+01
0.000000000000000000e+00 -6.585518220542442577e+03 -1.809442661197427249e+00 7.955333452720476650e-01 2.052784271671614746e+01
0.000000000000000000e+00 -5.606552628741016633e+03 -2.802844814041964838e-01 4.504908353984315994e-03 2.037899182734483716e+01
0.000000000000000000e+00 -5.430181006332244579e+03 -9.693683736326059730e-01 3.494335755762927320e-01 2.256513511973439279e+01
0.000000000000000000e+00 -4.812972553861385677e+03 -1.559802936894440606e+00 5.541638760002762787e-01 2.138911602454890115e+01
0.000000000000000000e+00 -3.393224681281331414e+03 -1.427674257814564029e-01 -1.087844215282642857e-01 2.072383159526823704e+01
0.000000000000000000e+00 -2.403314057200970637e+03 -2.226681520133908521e+00 9.714850839718747189e-01 2.306175398667513576e+01
0.000000000000000000e+00 -2.270668192860815907e+03 1.805333531752566500e-01 -2.640335616755487003e-01 1.966281233669744921e+01
0.000000000000000000e+00 -2.066519903353765130e+03 -6.088286853213134009e-01 1.642499994649204709e-02 2.191415075126276690e+01
0.000000000000000000e+00 -1.699983868616330483e+03 -1.680291086050880622e+00 3.787560814778934137e-01 2.024774083601353780e+01
0.000000000000000000e+00 -1.699067005153171976e+03 -1.848967508980859265e+00 5.356523251056968249e-01 2.251846862857834708e+01
0.000000000000000000e+00 -1.532305926109107531e+03 -9.519262649691064837e-01 6.967321492884082090e-02 2.143129099839230989e+01
