src1.lognorm src1.logkT src1.lognH
-1.035304884407709736e+00 -4.508438257370892543e-01 1.922221149583051414e+01
-1.344029472096472944e+00 -3.545774773087857490e-01 1.934851925672426276e+01
-1.125008153366514385e+00 -3.667439010518576126e-01 1.919657084645965384e+01
-1.766003071691982562e+00 -1.963348370777939778e-01 1.957258362149725883e+01
-1.631391174765101759e+00 -2.753615078555387008e-01 1.946930448622989118e+01
-1.405737213902265026e+00 -3.145893732530451459e-01 1.921151856068836850e+01
-1.396203812071504125e+00 -3.449729080341832343e-01 1.935930128901582847e+01
-1.335938992804804215e+00 -3.220179779876097825e-01 2.082311099269342947e+01
-1.444742494417112333e+00 -2.604397172256018855e-01 1.974997901868305661e+01
-1.044877507755838764e+00 -3.855826017941463846e-01 2.023607565601268732e+01
-9.980077322261848849e-01 -4.407398084092619683e-01 2.052562600593704190e+01
-1.500656861307492207e+00 -2.928903706271257512e-01 1.979395937847872133e+01
-1.912131882157179774e+00 -1.453134536675992905e-01 1.990968450706523640e+01
-1.274843941954199700e+00 -3.121119890490304805e-01 2.107718988636405300e+01
-1.202452664665682569e+00 -3.548967257138087028e-01 2.010745265212226229e+01
-1.389234347273576198e+00 -3.311283945096783476e-01 1.904161496600908521e+01
-8.741878406200527252e-01 -4.452528439337011257e-01 2.112668789395937807e+01
-1.167784829805489366e+00 -3.771871272779780959e-01 2.033838912835085466e+01
-1.087808325002718846e+00 -3.605950703869695850e-01 1.994956873003800268e+01
-8.981882060426951142e-01 -4.386265503637538643e-01 2.124551328279702744e+01
-1.402205374084367406e+00 -2.939606919693296128e-01 1.947450388873475191e+01
-1.439612455360341770e+00 -3.099082919204332320e-01 1.945500665057950229e+01
-1.139600662086107441e+00 -3.675113531809963696e-01 1.956881259110532767e+01
-1.705030903131222075e+00 -2.181995798498093109e-01 2.082963549804480152e+01
-1.056289643315595050e+00 -4.156764851315455367e-01 2.034138762248271348e+01
-1.312785644075441738e+00 -3.385415055207237067e-01 1.974814117167644767e+01
-1.978086886187869098e+00 -1.349812410998016965e-01 2.020472449170421214e+01
-1.126928507207016317e+00 -3.940835169350562772e-01 2.047899507993403390e+01
-1.932137535398778638e+00 -1.933960992101582121e-01 1.938935495933022324e+01
-1.206548063492164147e+00 -3.746558213854238595e-01 2.025256498998728816e+01
-1.347926848869756000e+00 -3.135598025119130661e-01 2.019958599071127381e+01
-1.769910907484730345e+00 -2.091196721480410581e-01 1.939025351222366922e+01
-1.397877382454979944e+00 -3.588493559599035265e-01 2.018603771604720976e+01
-1.205343901431575659e+00 -3.631060678891904203e-01 2.033524063622027711e+01
-1.291676033741567586e+00 -3.717246624480119443e-01 2.037902560359476922e+01
-1.408767270162473828e+00 -2.971383003035028558e-01 1.939975738889237888e+01
-1.565563409008419171e+00 -2.535943734538741445e-01 2.095887976417808574e+01
-1.254601871758929121e+00 -3.290670211812378732e-01 2.035886136025455784e+01
-9.884690619742739770e-01 -4.313895684060176094e-01 1.920354020976251874e+01
-1.319316887760905388e+00 -3.243949611358498686e-01 1.984575415900829753e+01
-1.310086102035341149e+00 -3.174824966216038824e-01 1.938569108849075917e+01
-1.777798340642258168e+00 -1.591121054592128381e-01 1.958726192910333097e+01
-1.135252083800176948e+00 -3.785573980777248160e-01 1.952757565387532068e+01
-1.516126892905388601e+00 -2.794138414290965322e-01 1.924540048990974839e+01
-1.379137841097735517e+00 -3.251278106295556469e-01 2.084345209255731746e+01
-1.835924417157622557e+00 -2.070296042144668114e-01 2.019877201714014348e+01
-1.610509244743830060e+00 -2.544997773425325960e-01 2.016035233835073726e+01
-1.350066960348694778e+00 -3.216989212207010951e-01 2.062832626861830931e+01
-1.159830614316919473e+00 -3.731263513172691226e-01 2.068890850406206994e+01
-1.228312262811181554e+00 -3.632412242681297698e-01 2.028018550740486958e+01
-1.489200527655312634e+00 -3.365442620927385775e-01 1.990445208392616294e+01
-1.101382905241444554e+00 -4.127482235435055991e-01 2.078311893537297905e+01
-9.953023239132283706e-01 -4.189722571836571596e-01 1.926017938129382401e+01
-9.421363007481851071e-01 -4.332852069410262352e-01 2.109752766319690309e+01
-1.079821380955230836e+00 -3.655868172752771983e-01 1.995167412308935440e+01
-1.408890909221426568e+00 -3.124021957599536492e-01 1.971035638852071159e+01
-1.281881693349307128e+00 -3.335984810846106541e-01 1.950907774831070540e+01
-7.390372331102499359e-01 -4.673917590338887429e-01 1.927714060944337504e+01
-8.430402923829456441e-01 -4.801521735193285956e-01 2.135368219679367741e+01
-1.166654719268366058e+00 -3.528633053168466205e-01 1.980530442690534088e+01
-1.564251940288056808e+00 -2.565305353418749768e-01 1.957102138240467681e+01
-1.132910481482678478e+00 -4.214277563153334683e-01 2.060386536731722984e+01
-1.428690349173214358e+00 -2.825355766703712135e-01 1.904196085292356599e+01
-1.056289643315595050e+00 -4.156764851315455367e-01 2.034138762248271348e+01
-1.501888419784432216e+00 -2.951327480941858816e-01 2.010363225358454997e+01
-1.346263973017212123e+00 -3.323263363977506657e-01 1.977247810001735928e+01
-1.628879428759290704e+00 -2.854006494630758617e-01 1.992538815383830197e+01
-1.038488117019930712e+00 -3.780990530907355485e-01 2.113186613755429732e+01
-1.035985703047302309e+00 -4.291489564976869175e-01 2.017125651963635846e+01
-1.401773570283264547e+00 -3.206654685293135465e-01 1.922998873894369609e+01
-1.446598291868908426e+00 -3.100384811125218576e-01 1.974198338237863837e+01
-1.028361288420748032e+00 -3.997821535117171976e-01 2.015737173666553161e+01
-1.281116258061935298e+00 -3.545029197900606555e-01 1.939907146693802886e+01
-1.453362963855676426e+00 -2.852922254467511465e-01 2.066238239079514472e+01
-1.380461417989002015e+00 -2.986667874142669987e-01 1.953426229360395894e+01
-1.205343901431575659e+00 -3.631060678891904203e-01 2.033524063622027711e+01
-1.020531765048989570e+00 -4.379610108121747558e-01 1.982626273781917803e+01
-1.042564599412552973e+00 -3.998597889485138168e-01 2.051511822205876712e+01
-1.782675736767437513e+00 -2.171730382187022634e-01 2.112460427273167696e+01
-1.401972986222688178e+00 -2.827465019103150290e-01 1.957301732380529913e+01
-1.207517705755906334e+00 -3.787177452063024141e-01 2.075784047065902982e+01
-1.421117300886937329e+00 -2.804657580394382954e-01 2.100406908679110884e+01
-1.705855071325057537e+00 -2.461237022957307730e-01 1.964792892376492617e+01
-1.075342011857710389e+00 -4.085881390362935406e-01 2.039817354274778793e+01
-1.195970904987426309e+00 -3.781946397344109201e-01 1.999692173537293982e+01
-1.643030181066569284e+00 -2.246277921874537675e-01 2.024913428645162838e+01
-8.624125140337888240e-01 -4.633158269033570420e-01 2.025530022262122998e+01
-1.351957237262435108e+00 -3.250569142961046154e-01 1.976824436674481333e+01
-1.075342011857710389e+00 -4.085881390362935406e-01 2.039817354274778793e+01
-1.408767270162473828e+00 -2.971383003035028558e-01 1.939975738889237888e+01
-1.498721194998460682e+00 -2.954952568894708698e-01 1.922364809401477359e+01
-9.931186456896217152e-01 -3.768339956723578688e-01 1.934892666935621008e+01
-9.014162557815446064e-01 -4.395739042234168004e-01 2.039034950902033216e+01
-6.768450965687797805e-01 -5.258506825727202738e-01 1.978922591824791866e+01
-6.268037474195091718e-01 -4.946175285705725067e-01 2.138181182902710020e+01
-1.727553474055723903e+00 -2.396168432960590344e-01 1.967726290185259330e+01
-1.427931789929176354e+00 -3.147244782025784282e-01 1.992560726286369643e+01
-1.209643884756899546e+00 -3.401289451703379818e-01 2.067900941899904055e+01
-1.670548074780977998e+00 -2.053125901080758986e-01 2.034228115838106632e+01
-1.593154347697674389e+00 -2.595644083958204007e-01 2.018393077820516623e+01
-1.565189129096085985e+00 -2.548148507382124173e-01 1.966590561234814061e+01
-1.126928507207016317e+00 -3.940835169350562772e-01 2.047899507993403390e+01
-1.028361288420748032e+00 -3.997821535117171976e-01 2.015737173666553161e+01
-1.089296160200153629e+00 -3.908971833548089414e-01 2.041733030458365050e+01
-1.356967621737190655e+00 -3.194760672249898903e-01 2.030073714623933157e+01
-1.206406629792063256e+00 -3.696304618377697082e-01 1.953008394760307453e+01
-1.592441929025889991e+00 -2.740974516049585752e-01 1.946245900477138946e+01
-1.228829924517474304e+00 -3.311899490110383759e-01 2.020067645682144430e+01
-1.623087237462588206e+00 -2.643825112071693795e-01 2.031429679340659433e+01
-1.420667544231927870e+00 -3.132247037187130267e-01 1.945649239637404904e+01
-1.832990411829361399e+00 -1.910453727734888751e-01 1.998814810538614495e+01
-9.788339398026035809e-01 -4.274345808902797472e-01 2.051776591706081732e+01
-1.574109630633288681e+00 -3.272140081044452309e-01 1.907004887997995013e+01
-1.467377264883183763e+00 -2.989550532624773993e-01 1.993719700350012047e+01
-1.438743932868808528e+00 -3.130689034254481307e-01 2.034509679303522489e+01
-1.313254160284381911e+00 -3.499217511978249817e-01 2.047230316264355565e+01
-1.202655342603952349e+00 -3.733652273503436092e-01 2.090758023044387315e+01
-1.321083387286154931e+00 -3.319898056171202150e-01 2.091628260091933100e+01
