"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src3.lognorm_mean","src3.lognorm_stdev","src3.lognorm_median","src3.lognorm_errlo","src3.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-1.389517836439327025e+00,4.477188819762173422e-02,-1.388590178562935762e+00,-1.434296018064174838e+00,-1.346897369676601564e+00,-1.278556745768172354e+00,4.484579253472324722e-02,-1.278826838106533970e+00,-1.323696490176033080e+00,-1.234189272742050036e+00,-1.391337241597658592e+00,4.522932357449480772e-02,-1.391774275364629609e+00,-1.435932270969543900e+00,-1.344746276976309218e+00,-2.705569711637760277e-01,1.198737847617944476e-02,-2.700627980797636329e-01,-2.826460761231217589e-01,-2.584036269512552941e-01,1.932102832331354492e+01,2.349632635921846402e-01,1.928001542391032075e+01,1.906973269332162246e+01,1.959204378142043979e+01
