"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-1.858790965335978429e+00,1.439139353860010295e-01,-1.861922291824150477e+00,-2.001289224907996989e+00,-1.713453936493831264e+00,-2.376267057432427388e-01,3.969256569113549515e-02,-2.377562899709868560e-01,-2.781051370783262922e-01,-1.960141329764399920e-01,1.994634693803408965e+01,5.968866252802161876e-01,1.987366516824317131e+01,1.928475306867065342e+01,2.061596528009284057e+01
