weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -3.828064248651959002e+07 9.965221289501116075e-01 8.725415189442127240e-01 6.660285260748988190e-02
0.000000000000000000e+00 -3.675572003254333138e+07 9.955205613208073512e-01 8.717087601920135986e-01 1.964834563097753728e-01
0.000000000000000000e+00 -8.855586431089777499e+06 9.360320401862801676e-01 9.233730174843302052e-01 5.941411243359867589e-01
0.000000000000000000e+00 -7.806555644015140831e+06 8.900443494165208858e-01 9.326538111251888585e-01 3.787769243619520942e-02
0.000000000000000000e+00 -6.170605770484547131e+06 9.110186208525304918e-01 8.819167126313373073e-01 1.664674355959732122e-01
0.000000000000000000e+00 -5.019199677120493725e+06 9.600532254158919976e-01 8.090052010548809402e-01 2.987495285445871396e-01
0.000000000000000000e+00 -4.682098910846479237e+06 9.269804819635126814e-01 8.974873721255689496e-01 5.978342862806328428e-01
0.000000000000000000e+00 -2.724784602688078769e+06 9.879543969285893290e-01 8.595864966468516055e-01 6.860881914017319394e-01
0.000000000000000000e+00 -2.197725643976546358e+06 9.643183231475062067e-01 7.930953847657145062e-01 5.177355047110686614e-01
0.000000000000000000e+00 -7.386651602755279746e+05 9.323800998647699956e-01 7.765664785411975357e-01 5.010234770511429181e-01
0.000000000000000000e+00 -6.220052713824978564e+05 8.476354461079725899e-01 8.337581431234232232e-01 2.624084864018646490e-01
0.000000000000000000e+00 -4.282644788094806136e+05 9.814391861101384729e-01 8.810151442334325234e-01 7.556675381649475831e-01
0.000000000000000000e+00 -3.238991280975801055e+05 9.571390099503002125e-01 7.035191827555719035e-01 1.024371956107940074e-01
0.000000000000000000e+00 -3.121741319681721507e+05 9.803703267446428615e-01 6.853765273957188597e-01 1.947517357443574459e-01
0.000000000000000000e+00 -1.852979628253944102e+05 9.240945199666454890e-01 7.164319512941157431e-01 3.584173968129520382e-01
0.000000000000000000e+00 -1.783423078409697919e+05 8.112168791353157049e-01 8.799260396316520572e-01 6.264717699501497483e-01
