weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -2.104993848206493835e+11 1.558540202487957771e+00 -2.625726913912795002e+00 2.128311039487732970e+01
0.000000000000000000e+00 -3.299362914635915375e+10 1.162763407400740689e+00 -2.950532156316621357e+00 2.389497864825252904e+01
0.000000000000000000e+00 -2.668160178989452744e+10 7.376422706855567668e-01 -2.662025363546455026e+00 2.291732277331769296e+01
0.000000000000000000e+00 -2.094675852408574677e+10 1.628219594383672586e+00 9.428524088953100346e+00 1.982060633948478667e+01
0.000000000000000000e+00 -1.828250572319212341e+10 1.085315859014613693e+00 -1.755341159427690645e+00 1.993963571093001264e+01
0.000000000000000000e+00 -1.086042739924209213e+10 1.408708051531327499e+00 -1.022840212721355169e+00 2.243080537023477206e+01
0.000000000000000000e+00 -9.939671324447044373e+09 6.714313830536902117e-01 -1.980924415102622849e+00 2.041647647765280027e+01
0.000000000000000000e+00 -7.515423260703099251e+09 6.627752078335369390e-02 -2.729186975197977372e+00 2.232177359538010109e+01
0.000000000000000000e+00 -5.683760153040920258e+09 1.799889882671230623e-01 -2.346544142973858715e+00 1.920044923530223713e+01
0.000000000000000000e+00 -4.083771357590157986e+09 1.837316943060402608e+00 -8.841869824700818725e-01 2.388277912233255762e+01
0.000000000000000000e+00 -3.380219938381104469e+09 1.163791200187120012e+00 8.376606890509766146e+00 1.921382095160704040e+01
0.000000000000000000e+00 -3.140784589174525738e+09 1.456529089095983664e+00 2.336298557350371397e-01 2.026379006097343094e+01
0.000000000000000000e+00 -2.566901528444602013e+09 1.844361595074955673e+00 5.316285660214616016e+00 2.005009876501295096e+01
0.000000000000000000e+00 -2.401344628279580593e+09 3.370839004034031916e-01 -1.553617689517772682e+00 2.083080904553025903e+01
0.000000000000000000e+00 -2.269857195232678890e+09 6.613027887819544759e-01 -2.078456105028621881e+00 2.388064716931092946e+01
0.000000000000000000e+00 -2.132831995169087172e+09 1.711299943490940834e+00 7.536908305767104466e+00 2.123118180364846808e+01
0.000000000000000000e+00 -2.116381497851209164e+09 1.405389101146038655e+00 -3.522031660494726601e-01 2.326517188726932872e+01
0.000000000000000000e+00 -1.987027019846299171e+09 1.128313593364769218e-01 -2.770787622299919484e+00 2.391955933348474872e+01
0.000000000000000000e+00 -1.696480371341892958e+09 1.532884311427702428e+00 6.038614274900597323e+00 2.011315173807325252e+01
0.000000000000000000e+00 -1.331351611322858572e+09 1.577585524091468017e+00 5.061440123526933732e+00 1.900351779787537865e+01
0.000000000000000000e+00 -1.126089932983711958e+09 -4.714159533787585232e-01 -2.271159578254758227e+00 1.912044262649881077e+01
0.000000000000000000e+00 -9.384919783750599623e+08 1.347658924434634642e+00 8.618227057425585258e+00 2.142083311689528102e+01
0.000000000000000000e+00 -8.384986276319646835e+08 1.100509309669952529e+00 6.477970471441206968e+00 1.950149466150829625e+01
0.000000000000000000e+00 -6.654085125577697754e+08 -8.884732300606588140e-01 -2.550551237852144659e+00 2.135739705356215978e+01
0.000000000000000000e+00 -5.035034649343500137e+08 1.631867528005637169e+00 3.505128246302194661e+00 2.160094855487893284e+01
0.000000000000000000e+00 -4.873952399214258194e+08 1.933607724735741940e+00 4.222621000969759564e+00 2.191639041983773240e+01
0.000000000000000000e+00 -4.628691490548424125e+08 -1.097945325085376567e-01 -1.123700065323594899e+00 1.936309775763946561e+01
0.000000000000000000e+00 -4.619811723925156593e+08 9.755168806848857344e-01 -3.647195926651276565e-01 2.360293812165329186e+01
0.000000000000000000e+00 -4.537676621470716000e+08 1.159988640478252009e+00 5.085228193252818940e+00 2.043217647677685633e+01
0.000000000000000000e+00 -4.048473196624844670e+08 1.849007775938547482e+00 4.721847568758462010e+00 2.186035802505076120e+01
0.000000000000000000e+00 -3.911320169619485140e+08 7.152427216456800352e-01 7.034480755656829842e+00 2.049127541718232948e+01
0.000000000000000000e+00 -3.146870659906053543e+08 -2.321077577352781418e-01 -1.049354804841857280e+00 1.929568598441018068e+01
0.000000000000000000e+00 -3.016974841192306876e+08 -9.814602222532462505e-01 -2.180374551462433530e+00 1.965176976665504327e+01
0.000000000000000000e+00 -2.821772907042896748e+08 1.796337478482397998e+00 1.507236947396550342e+00 2.327527399627750526e+01
0.000000000000000000e+00 -2.742916739474869967e+08 1.021186015962584293e+00 3.896993689026494678e+00 1.971269884125978678e+01
0.000000000000000000e+00 -2.687885581156318784e+08 1.901006561622523350e+00 3.364253759000113142e+00 2.231839116729152295e+01
0.000000000000000000e+00 -2.611890144634411037e+08 1.113891934582227350e-01 8.997927044124722329e+00 2.083357354899119684e+01
0.000000000000000000e+00 -2.098273624756825864e+08 4.738266492927643014e-01 -6.587585314368125111e-01 2.366522690375776250e+01
0.000000000000000000e+00 -1.957166676255845129e+08 -1.023589292406361650e-01 8.979986064917984123e+00 2.063449098284475269e+01
0.000000000000000000e+00 -1.922044914275759161e+08 5.408396174500538223e-01 9.505335880906633506e-01 2.084274141073942488e+01
0.000000000000000000e+00 -1.708010986740840375e+08 -1.750928040259934093e+00 -2.931952666814435116e+00 1.993234276361813073e+01
0.000000000000000000e+00 -1.600005673037980497e+08 1.589405619019457205e+00 2.760461176747445400e+00 2.243962183580572400e+01
0.000000000000000000e+00 -1.597948290017921627e+08 -1.458231726522376981e+00 -2.561496720196333676e+00 2.263208832645199564e+01
0.000000000000000000e+00 -1.590870462352117896e+08 1.800611408091366883e+00 4.370891236302110627e+00 2.221804687916667120e+01
0.000000000000000000e+00 -1.532878557645372152e+08 1.124286252642006545e+00 3.684630821830175762e+00 2.158646287513084161e+01
0.000000000000000000e+00 -1.147724707645286769e+08 -2.866877992792478125e-01 -4.859583103689764094e-01 2.196505840366360829e+01
0.000000000000000000e+00 -1.075344817639008313e+08 -4.489517786591985526e-01 -6.658262954856750682e-01 2.157947828546237901e+01
0.000000000000000000e+00 -1.007048933726288676e+08 1.605019521099356083e+00 9.394189238875254588e-01 2.388193836642434675e+01
0.000000000000000000e+00 -8.053867833347503841e+07 1.084903687226164593e+00 2.806466021402133748e+00 2.216939827985136091e+01
0.000000000000000000e+00 -7.152691476745638251e+07 -1.014800233011466268e+00 -1.278103012483663647e+00 2.054616464377245677e+01
0.000000000000000000e+00 -7.152182970916625857e+07 -4.158895075483659554e-01 -9.213356231296869758e-01 2.335962132702022487e+01
0.000000000000000000e+00 -6.731411341601769626e+07 1.440331848161022776e+00 4.342444112025036773e+00 2.223321619759586198e+01
0.000000000000000000e+00 -6.032100505443662405e+07 6.385041115549014989e-01 -1.544327341686724919e+00 2.443306079614229276e+01
0.000000000000000000e+00 -5.441277336456716806e+07 3.373063577702737348e-01 3.568772674249554022e+00 1.998899718893387600e+01
0.000000000000000000e+00 -5.179168250214654207e+07 3.137405013012628530e-01 4.065602773650025092e+00 2.036616664223075190e+01
0.000000000000000000e+00 -4.935913498093525320e+07 -1.447117226731654327e+00 -1.703962887015271210e+00 2.094719938769292966e+01
0.000000000000000000e+00 -4.790677736644114554e+07 4.467855565165947951e-01 9.212890630462755581e-02 2.372228058114330551e+01
0.000000000000000000e+00 -4.408666011825701594e+07 3.122047779412380208e-01 2.303091329963086409e+00 2.135858594856917492e+01
0.000000000000000000e+00 -4.247863173014838248e+07 1.482335927477489435e+00 6.814176848761915650e+00 2.217117091006326390e+01
0.000000000000000000e+00 -4.066909610556808114e+07 -1.454048351165197595e+00 -1.581158652211550386e+00 1.929979549963884722e+01
0.000000000000000000e+00 -3.790749431411648542e+07 -3.965398296663655842e-01 7.996570317146888485e+00 2.090621629094715672e+01
0.000000000000000000e+00 -3.160700690610133857e+07 -8.567363645951253659e-02 5.242300991015955702e-01 2.270498438788433404e+01
0.000000000000000000e+00 -3.129843625043067336e+07 -2.059801451658040961e+00 -2.325094443102845965e+00 2.134383991278680526e+01
0.000000000000000000e+00 -3.046807626684496552e+07 4.443445408556456755e-02 4.185281345622451354e+00 1.950840516873759967e+01
0.000000000000000000e+00 -2.968383188752030954e+07 -3.710943722190442884e-01 7.141047437156431421e-01 1.994205543159388938e+01
0.000000000000000000e+00 -2.547793059135800228e+07 -3.238108278881872693e-01 1.050896366285104300e+00 1.900380509431661835e+01
0.000000000000000000e+00 -2.417915405751681328e+07 -1.472110254711758159e+00 9.938519044707142314e+00 1.999862530762131385e+01
0.000000000000000000e+00 -2.119974520743257925e+07 -9.306048398861550552e-01 -1.643163625166098374e+00 2.395728926435701567e+01
0.000000000000000000e+00 -1.934926768738462031e+07 -9.188305781959424934e-01 -2.834078428568953534e-01 2.213786926877327943e+01
0.000000000000000000e+00 -1.922440921864774823e+07 -3.573056566953543012e-01 5.636653548921346513e-01 2.247335654941111116e+01
0.000000000000000000e+00 -1.877966832875652611e+07 -6.395865562261011661e-01 5.223846619804608515e-01 2.050881400604889748e+01
0.000000000000000000e+00 -1.841013581253496557e+07 -5.948160732430132214e-01 -1.672475206581988338e+00 2.419882551203340171e+01
0.000000000000000000e+00 -1.775269589334950596e+07 -1.142592560396344936e-01 3.362349430201883926e+00 2.059148170611305062e+01
0.000000000000000000e+00 -1.770131331567702070e+07 -4.628033807760019158e-01 6.097284439833529746e+00 2.008980773663354924e+01
0.000000000000000000e+00 -1.500025466245003976e+07 -7.177639645412323688e-01 3.235181043455641614e-01 2.197386200063296968e+01
0.000000000000000000e+00 -1.459182797882372327e+07 -6.787778492826035404e-01 9.241834048864310702e+00 2.137400832102781933e+01
0.000000000000000000e+00 -1.446991916295782104e+07 1.497368531324759999e+00 2.679035116577895614e+00 2.350135281497101047e+01
0.000000000000000000e+00 -1.375566900060579181e+07 -2.347736599719671524e+00 -2.241543742322388511e+00 2.191551048111087141e+01
0.000000000000000000e+00 -1.324431941389658861e+07 1.962493398956302926e+00 5.449379386013283977e+00 2.280942497163441374e+01
0.000000000000000000e+00 -1.308901855881242268e+07 -1.231725159557186089e+00 -3.840972921257592709e-01 1.901050007228071692e+01
0.000000000000000000e+00 -1.231811357558052242e+07 -3.733955725607014386e-01 1.956265208906218689e+00 2.096323147407113652e+01
0.000000000000000000e+00 -1.215212305683427118e+07 -4.248061349264222741e-01 5.647410198755197897e+00 2.079247852996461532e+01
0.000000000000000000e+00 -1.205434672334047221e+07 6.338928249367548062e-02 2.028245919797067032e+00 2.227050102957469235e+01
0.000000000000000000e+00 -1.165007930883545429e+07 -7.281084434935802818e-01 6.642772642058270449e+00 2.042377461458927712e+01
0.000000000000000000e+00 -1.160462391470449045e+07 -2.886045531632728256e-01 3.963139735167864330e+00 2.073300279271738944e+01
0.000000000000000000e+00 -9.424550814664414153e+06 1.121473460729003335e+00 6.820517243819725905e+00 2.232017525376810241e+01
0.000000000000000000e+00 -8.006952407672324218e+06 -4.960427052884694987e-01 2.671282434913832660e+00 2.055345521601978476e+01
0.000000000000000000e+00 -7.338119830149659887e+06 6.198101450742647955e-01 4.405398020095898204e+00 2.233257757635693252e+01
0.000000000000000000e+00 -7.191524225634644739e+06 -1.441372702607960576e+00 8.337001771565082819e+00 2.019357751895347874e+01
0.000000000000000000e+00 -7.162744872179876082e+06 5.378268844656872716e-01 1.882106143712558577e+00 2.338048613493628736e+01
0.000000000000000000e+00 -6.205965157783256844e+06 -6.910203347745387248e-01 2.102782089585309322e+00 2.001935555632849884e+01
0.000000000000000000e+00 -6.152282463143005036e+06 -8.870406955909855284e-01 6.334875329297705804e+00 2.065253074722827975e+01
0.000000000000000000e+00 -6.021810400702725165e+06 -1.734502868774571382e+00 -6.838151755970676149e-01 1.912872792779583975e+01
0.000000000000000000e+00 -4.932779503231290728e+06 -1.918203888022002701e+00 -8.598037963511719894e-01 2.090568081643442966e+01
0.000000000000000000e+00 -4.568055343861320056e+06 -7.505374534126483255e-01 6.641616893938140365e-02 2.356375799053924069e+01
0.000000000000000000e+00 -4.273712154718589038e+06 -2.555941596443632058e+00 -2.511780349238803556e+00 2.372980468983205071e+01
0.000000000000000000e+00 -3.444029690230739303e+06 -4.021893127968638737e-01 2.740915004475500183e+00 2.202867098764627940e+01
0.000000000000000000e+00 -3.324172450386649463e+06 -1.021148858144026228e+00 5.130181466984211625e+00 1.987968251875234671e+01
0.000000000000000000e+00 -3.324107151142926421e+06 -3.244738190471217365e+00 -2.630092042643203065e+00 2.132619454984788732e+01
0.000000000000000000e+00 -2.661669034667571075e+06 -3.195227477931501525e+00 -2.416401046935401808e+00 2.076243339803772869e+01
0.000000000000000000e+00 -2.529377977134509943e+06 -1.442363303716763134e+00 6.406829881158380147e-01 2.109701357198308003e+01
0.000000000000000000e+00 -2.522794016997533385e+06 -7.236505359047589181e-01 3.193171723746050183e+00 2.156007292957432497e+01
0.000000000000000000e+00 -2.472759407250104006e+06 -2.884172927507931306e+00 -1.912786122354715346e+00 2.095688786502273260e+01
0.000000000000000000e+00 -2.398329969526385888e+06 -1.507151681356946327e+00 5.440553028143204628e-01 2.106033537421424739e+01
0.000000000000000000e+00 -2.189653588731148280e+06 4.847786439390908697e-01 2.087697925786647701e+00 2.367140644181862541e+01
0.000000000000000000e+00 -2.165098019158340525e+06 4.267489345092965181e-01 4.523609328318625167e+00 2.254594892633839365e+01
