"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-5.090934727771288415e+00,6.669906948470990526e-01,-5.113729868424965019e+00,-5.760263537060681394e+00,-4.431025262617266591e+00,3.781420455752872445e-01,8.165937415104755903e-01,3.475275060867000221e-01,-4.237101525591234763e-01,1.201156050195909097e+00,2.332660674190040595e+01,1.700400746720732437e-01,2.334376785379251373e+01,2.317593025262969775e+01,2.349000223777390062e+01
