"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-5.362073351061442672e+00,1.111529735259476487e-01,-5.369480186931481214e+00,-5.477399302951489801e+00,-5.247975418349562382e+00,1.582192320759729931e+00,2.381210815688878379e-01,1.573616347822382355e+00,1.332792097057097891e+00,1.832567988509965495e+00,2.091429249245109290e+01,6.621751559632442774e-01,2.115522024549014901e+01,2.020028782906994635e+01,2.147079519280531201e+01
