weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -1.793411223138673902e+08 1.182283546186183587e-01 9.775789459411413640e-01 9.871065771296553271e-01 4.162476036295426063e-02
0.000000000000000000e+00 -1.195208436703487337e+08 6.917085990940257112e-01 9.961944567521318072e-01 9.205358574249399295e-01 3.481914691916720983e-03
0.000000000000000000e+00 -5.664315659311419725e+07 9.317148371162055076e-01 9.687222691370188654e-01 9.083183585750932432e-01 3.272389316672454918e-01
0.000000000000000000e+00 -2.917230241899667308e+07 2.358752044135399295e-01 9.186717152842702738e-01 9.965017670518300230e-01 5.701377111093731687e-01
0.000000000000000000e+00 -2.622258505316521972e+07 9.621683324681814531e-01 9.068119406803415439e-01 9.165956339701669675e-01 2.288596320651592464e-01
0.000000000000000000e+00 -2.621601380021701753e+07 4.285832034379346567e-01 9.739397042895329148e-01 8.575979802106598049e-01 3.237219374927001736e-01
0.000000000000000000e+00 -1.679670280097777024e+07 3.651732945887994353e-01 8.847908631231108378e-01 9.776984518996013618e-01 4.252365338331620670e-01
0.000000000000000000e+00 -1.083018190045246668e+07 9.279385530610817501e-01 4.763928999028073097e-01 9.757361040131218299e-01 3.697899377133915255e-01
0.000000000000000000e+00 -1.019519464302357286e+07 9.423672607824666869e-01 6.818422144771478788e-01 9.379790593968450052e-01 1.051846364899314823e-01
0.000000000000000000e+00 -4.658305756165558472e+06 3.508516700285699841e-01 9.794928763420447382e-01 7.656997356740713467e-01 1.416228544033686365e-01
0.000000000000000000e+00 -4.139728954372784123e+06 2.518827663401603800e-01 8.838901990508168938e-01 8.690333669293044405e-01 2.080420640823814615e-01
0.000000000000000000e+00 -3.906362703809059691e+06 5.053817423943228748e-01 9.040438186718025015e-01 8.992539026324816165e-01 6.137989197356464866e-01
0.000000000000000000e+00 -3.827721339172958396e+06 7.601559750556874384e-02 8.671333345522745928e-01 9.169067781684424601e-01 5.274308749923592998e-01
0.000000000000000000e+00 -3.418465587055072654e+06 8.617246921422220263e-01 6.538547823745380905e-01 9.995774658083257380e-01 6.255377128544603593e-02
0.000000000000000000e+00 -2.139215649640701246e+06 4.044446970537425301e-01 9.226714558945071643e-01 8.100427136034751285e-01 4.951840906275889465e-01
0.000000000000000000e+00 -1.810257466427316889e+06 2.195507852975766561e-01 9.155302286219748620e-01 8.187342353930315841e-01 5.348190255519202907e-01
0.000000000000000000e+00 -1.518531183955553919e+06 8.239301377465929610e-01 9.241745697583126917e-01 7.842226132381647785e-01 4.379187998923503855e-01
0.000000000000000000e+00 -1.315677659804620314e+06 9.605402587355406085e-01 6.497131095560935155e-01 7.917726410900012279e-01 3.592662692432813110e-02
0.000000000000000000e+00 -1.142552067491515074e+06 6.295747505877598016e-01 8.461554465641739631e-01 8.442815409532280491e-01 1.263539934763469041e-02
0.000000000000000000e+00 -1.000934823527766508e+06 2.634893024772869685e-01 7.712433307004671335e-01 9.509983188692219258e-01 3.386677617013322816e-02
0.000000000000000000e+00 -9.863010463902167976e+05 8.287606135229939053e-01 6.918533223947195276e-01 9.493799959560426105e-01 2.970646664192814201e-01
0.000000000000000000e+00 -9.756866251045134850e+05 7.840598102686395787e-01 8.547696592969515894e-01 8.252848239080130543e-01 3.106072989542593143e-01
0.000000000000000000e+00 -9.441879232609148603e+05 9.049007456231555890e-01 5.570610864475196156e-01 8.807537463512209452e-01 5.692937340002141022e-01
0.000000000000000000e+00 -6.602741193311586976e+05 3.329205917823735428e-01 9.419306896484810343e-01 7.624813297380114152e-01 5.405898386101766206e-01
0.000000000000000000e+00 -4.969713077791061951e+05 9.531060118639670398e-01 4.854618710495743894e-01 7.578959724342126947e-01 1.578522963428239390e-01
0.000000000000000000e+00 -4.621525728726950474e+05 8.865035950371162876e-01 4.763257002578831223e-01 8.259777406142956302e-01 3.101962473931145770e-01
0.000000000000000000e+00 -4.586770524187339470e+05 8.709613765192880663e-01 7.183649296566896325e-03 8.466180649645117517e-01 3.565855637945348766e-01
0.000000000000000000e+00 -4.487605613935033907e+05 3.892530393242014108e-01 9.628046896801580878e-01 7.722673838688985937e-01 6.409825317060691141e-01
0.000000000000000000e+00 -4.419484671253751731e+05 1.618756290916336660e-01 8.148244235356938425e-01 8.321459984972616741e-01 6.663068387771775569e-02
0.000000000000000000e+00 -4.160653784033140400e+05 8.614762342601841594e-01 5.546860041249507267e-01 8.937965427900952387e-01 5.756761411705546561e-01
0.000000000000000000e+00 -2.352151526270691247e+05 5.964692838196526958e-01 8.867395067481405047e-01 8.894155204372663492e-01 7.345212145866938380e-01
0.000000000000000000e+00 -2.280308240590330388e+05 8.767537020242779366e-01 3.825223577829328647e-02 8.000140473836203636e-01 7.553490323744527224e-02
0.000000000000000000e+00 -2.094061893123534101e+05 1.806054427418453123e-01 8.316620695678509367e-01 8.252460139761397251e-01 5.871861779804180559e-01
0.000000000000000000e+00 -1.954882545382142416e+05 8.728711056464640849e-01 2.952633145028237260e-01 7.969991440296851914e-01 6.300425636256645756e-02
0.000000000000000000e+00 -1.762158972992539930e+05 9.721036555812933022e-01 4.709476420095241034e-01 7.128144169684681453e-01 3.792575239348815463e-01
0.000000000000000000e+00 -1.145528408744998742e+05 8.679357581795347221e-01 2.183399097107285858e-02 7.782612016224372820e-01 1.211323263279666662e-01
0.000000000000000000e+00 -1.075025151635029615e+05 2.985551333756811809e-01 6.693623510223923878e-01 9.613589094000134505e-01 1.744522480069637949e-01
0.000000000000000000e+00 -1.067371320182332856e+05 7.396168690271007762e-01 5.747188824229104709e-01 9.849226032737786740e-01 5.603713211430095820e-01
0.000000000000000000e+00 -1.030913951842018578e+05 2.125406480736816706e-01 7.865740662129614424e-01 8.125441280722673909e-01 4.829172247883578573e-01
0.000000000000000000e+00 -1.004132847278375557e+05 7.531412070932813618e-01 7.463431656657603108e-01 9.422364727638358195e-01 6.833185755958718355e-01
0.000000000000000000e+00 -6.848237687251155148e+04 3.336343814108488903e-02 6.914174094826093242e-01 8.907395992860879241e-01 5.744568119464454892e-02
0.000000000000000000e+00 -6.633691889771558635e+04 8.943547584701712072e-01 5.920792954194431523e-01 7.333736002795965270e-01 2.454743767245975983e-01
0.000000000000000000e+00 -6.397610200014379370e+04 8.307958315308294761e-01 3.677985047853646883e-01 7.902161222190285939e-01 7.053081696709984083e-02
0.000000000000000000e+00 -6.089708309333680518e+04 9.933339669756890977e-01 4.413265142162178245e-01 6.925982176025322623e-01 4.942009566380813901e-01
0.000000000000000000e+00 -5.942944666319173120e+04 5.639499245951528072e-01 8.302532985352704120e-01 7.303619110064775155e-01 1.269071842352957891e-01
0.000000000000000000e+00 -5.743030355476415571e+04 1.682954865264354449e-01 7.954082577377935559e-01 7.600957962329438766e-01 1.221056591133238278e-01
0.000000000000000000e+00 -5.247978365977550857e+04 8.976373412416321917e-01 6.433827905624456278e-01 7.204183888340121023e-01 4.486308505318259421e-02
0.000000000000000000e+00 -5.192294386591177317e+04 7.572871024780419846e-01 6.169660972627898365e-01 8.624525994869363110e-01 3.165472118022910619e-01
0.000000000000000000e+00 -4.239310511297978519e+04 9.579954916505557527e-01 2.814770570543683181e-01 8.261312897695188839e-01 7.435787818988135456e-01
0.000000000000000000e+00 -3.425042013565394882e+04 3.205748039565237129e-02 6.883333281690140470e-01 8.532466358014747509e-01 4.400648597306633381e-02
0.000000000000000000e+00 -3.371825595112351584e+04 7.331814699146875780e-01 2.505019262666183799e-01 8.786774009478809377e-01 3.397550013028776128e-01
0.000000000000000000e+00 -2.338347140324792417e+04 8.461800782795971809e-01 6.610077099534672485e-02 7.349806912600588271e-01 2.314064073018771150e-01
0.000000000000000000e+00 -2.181024012175574535e+04 1.446430462993792965e-01 6.389843846286420437e-01 8.967871955368715842e-01 4.114317705629200184e-02
0.000000000000000000e+00 -2.121518255759042586e+04 6.901152134825748741e-01 9.444186351435455151e-01 7.101240246811324486e-01 6.282878562546708734e-01
0.000000000000000000e+00 -2.052778648391473689e+04 4.593311090866635249e-01 8.012394965206935948e-01 7.220006592918954968e-01 3.363245600945541369e-01
0.000000000000000000e+00 -1.109545646014635531e+04 7.105175303892790062e-01 3.253573150768597211e-01 8.740873389769464596e-01 5.474192234743283647e-01
0.000000000000000000e+00 -1.047456835664468235e+04 8.858622068167423258e-01 6.453414993478588935e-01 7.442714400985724899e-01 6.053253890563279338e-01
0.000000000000000000e+00 -8.492434151325667699e+03 4.592025566795311375e-01 9.794856195757851713e-01 7.114636123905756504e-01 6.941817346582794812e-01
0.000000000000000000e+00 -8.138070135039522029e+03 7.021527197165829959e-01 3.069469888375145894e-01 8.330423554653056950e-01 1.322841943482517824e-01
0.000000000000000000e+00 -7.917346266281911994e+03 8.635223773184477203e-01 2.920097479365355575e-01 6.803081660224128413e-01 1.562591053074794401e-01
0.000000000000000000e+00 -7.371868262289894119e+03 7.728580920317509317e-01 8.325641121172446812e-01 7.009718383516957418e-01 5.043247428786959974e-01
0.000000000000000000e+00 -6.590769197505793272e+03 3.269974320940075563e-01 9.211922767111750954e-01 8.023771921028510778e-01 7.800333266543504340e-01
0.000000000000000000e+00 -5.802760774584564388e+03 1.738225533856861960e-01 5.818557703755556920e-01 9.019170301169582293e-01 2.284802147829778640e-01
0.000000000000000000e+00 -5.321915554693908234e+03 8.563951366409229271e-01 8.416801425053370700e-01 6.355144136016342982e-01 1.637785680311758529e-01
0.000000000000000000e+00 -5.132385671405208086e+03 2.320120214994197960e-01 7.999553666709442457e-01 6.735359995050794746e-01 2.189871519721676707e-01
0.000000000000000000e+00 -5.104334619504052171e+03 2.414654681297716543e-01 8.903357751151389499e-01 6.099390567129651108e-01 5.985261235944683289e-02
0.000000000000000000e+00 -4.959935650610712401e+03 6.455660281025541458e-01 2.472289121261999068e-01 9.056333309739129644e-01 5.203800927098845008e-01
0.000000000000000000e+00 -4.605186022741673696e+03 8.760952072708347860e-01 6.220811908365867504e-01 7.226424157864240749e-01 5.825063304487601012e-01
0.000000000000000000e+00 -4.577286645262302955e+03 8.328845843649905767e-01 1.960886313210655763e-01 6.839141413509629563e-01 1.242874841166712319e-01
0.000000000000000000e+00 -3.578953432816963868e+03 1.797602788219192504e-01 7.063292347263521176e-01 7.382988620744128649e-01 2.194933610697068493e-01
0.000000000000000000e+00 -3.409907244995486508e+03 7.256227240982761062e-01 1.980913432993474110e-01 9.612095950302808056e-01 7.434846450569682075e-01
0.000000000000000000e+00 -3.369334848783950747e+03 3.834036089526298152e-01 7.778646113687184283e-01 6.764098040271405710e-01 1.048638511333018775e-01
0.000000000000000000e+00 -2.953010259211648190e+03 2.759500251837895268e-01 7.454207788802253987e-01 6.980354279860274680e-01 6.526852838035246407e-02
0.000000000000000000e+00 -2.602874385944704045e+03 9.546748262228696991e-01 4.320611943710168656e-01 5.826701556540939686e-01 8.038018569923754963e-02
