"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.004940201384349585e+00,1.116819819935614411e-01,-4.006354868067657726e+00,-4.113914762651686985e+00,-3.893875700509736859e+00,2.474779412731769934e+00,1.858175540019990912e-01,2.470305696021686259e+00,2.295084601219764320e+00,2.661653312413021055e+00,2.247362922825259091e+01,4.621605933504394775e-02,2.247313736816634844e+01,2.242921219622388662e+01,2.251854976916580853e+01
