"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.625186374547510582e+00,5.456598693177755477e-02,-4.626009548791413906e+00,-4.678507754665915286e+00,-4.572565187107101359e+00,-4.882581188506426528e+00,7.069549763636615025e-02,-4.879640059686317421e+00,-4.954324563668130565e+00,-4.813532158999711541e+00,1.171655801169675826e+00,2.063682567670680756e-01,1.193697318947164021e+00,9.378870283095331883e-01,1.393677814524573844e+00,2.082772422356194042e+01,6.393900265947667361e-01,2.105561578366551956e+01,2.010047230087143078e+01,2.137635814754370145e+01
