logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -4.585950639712187052e+08 -4.585950699639329910e+08 nan
-4.585950699639329910e+08 nan -2.500000000000000052e-03 4.000000000000000000e+02 -3.021182842723097801e+08 -3.021182902675240636e+08 nan
-3.021182902675240636e+08 nan -5.000000000000000104e-03 4.000000000000000000e+02 -2.142934845982719064e+08 -2.142934905959861875e+08 nan
-2.142934905959861875e+08 nan -7.499999999999999722e-03 4.000000000000000000e+02 -2.035660875724346638e+08 -2.035660935726489425e+08 nan
-2.035660935726489425e+08 nan -1.000000000000000021e-02 4.000000000000000000e+02 -1.803502271360873282e+08 -1.803502331388016045e+08 nan
-1.803502331388016045e+08 1.094406142437961884e+07 -1.250000000000000069e-02 4.000000000000000000e+02 -1.678803839539968073e+08 -1.678803899592110813e+08 nan
-1.678803899592110813e+08 5.878340405372668989e+06 -1.500000000000000118e-02 4.000000000000000000e+02 -1.555430671152478755e+08 -1.555430731229621768e+08 nan
-1.555430731229621768e+08 4.597846477200970985e+06 -1.750000000000000167e-02 4.000000000000000000e+02 -1.413662196427904963e+08 -1.413662256530047953e+08 nan
-1.413662256530047953e+08 7.989597221355848014e+06 -2.000000000000000042e-02 4.000000000000000000e+02 -1.164295322881521732e+08 -1.164295383008664548e+08 nan
-1.164295383008664548e+08 1.079790295129773580e+07 -2.249999999999999917e-02 4.000000000000000000e+02 -1.103674783188513666e+08 -1.103674843340656459e+08 nan
-1.103674843340656459e+08 8.560831170267473906e+06 -2.499999999999999792e-02 4.000000000000000000e+02 -1.046175814460684657e+08 -1.046175874637827575e+08 nan
-1.046175874637827575e+08 9.716475741945939139e+06 -2.749999999999999667e-02 4.000000000000000000e+02 -5.007187428350234032e+07 -5.007188030371662974e+07 nan
-5.007188030371662974e+07 3.462447575929912180e+07 -2.999999999999999542e-02 4.000000000000000000e+02 -4.595628799393390864e+07 -4.595629401664819568e+07 nan
-4.595629401664819568e+07 3.528798340316116065e+07 -3.249999999999999417e-02 4.000000000000000000e+02 -4.296068885171906650e+07 -4.296069487693335116e+07 nan
-4.296069487693335116e+07 3.448140647166945040e+07 -3.499999999999999639e-02 4.000000000000000000e+02 -4.222973134419175237e+07 -4.222973737190604210e+07 nan
-4.222973737190604210e+07 1.881498823675516248e+07 -3.749999999999999861e-02 4.000000000000000000e+02 -3.998253691293920577e+07 -3.998254294315349311e+07 nan
-3.998254294315349311e+07 1.908621264132570103e+07 -4.000000000000000083e-02 4.000000000000000000e+02 -3.752693678188005090e+07 -3.752694281459433585e+07 nan
-3.752694281459433585e+07 2.031317325049887178e+06 -4.250000000000000305e-02 4.000000000000000000e+02 -3.747836991794345528e+07 -3.747837595315774530e+07 nan
-3.747837595315774530e+07 1.810031346344909252e+04 -4.500000000000000527e-02 4.000000000000000000e+02 -3.667861020912711322e+07 -3.667861624684140086e+07 nan
-3.667861624684140086e+07 3.770103958121782052e+05 -4.750000000000000749e-02 4.000000000000000000e+02 -3.195000123202211037e+07 -3.195000727223639563e+07 nan
-3.195000727223639563e+07 2.418923581500384025e+06 -5.000000000000000971e-02 4.000000000000000000e+02 -3.033118662971686572e+07 -3.033119267243115231e+07 nan
