weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -6.319291010541689301e+10 9.247217026498600889e-01 1.419097925096979296e-02 5.326521148388811966e-01
0.000000000000000000e+00 -4.424888084348500824e+10 9.057178318081375856e-01 1.778648152065565036e-02 2.299934566050785278e-01
0.000000000000000000e+00 -3.705783817716162109e+10 9.294301524158036232e-01 5.092193660786947795e-02 4.089659508298448820e-01
0.000000000000000000e+00 -2.556992362474825287e+10 9.219920106724713849e-01 4.939239170582954142e-02 5.596807592391862540e-01
0.000000000000000000e+00 -2.249441923372923660e+10 9.143038534075548229e-01 4.474067629555311676e-02 5.734061145014786032e-01
0.000000000000000000e+00 -2.109568701282567596e+10 9.411804058400016215e-01 6.035663265040147607e-02 6.288780527648696328e-01
0.000000000000000000e+00 -1.855082899284976959e+10 9.572802690001600556e-01 4.386334648709055983e-02 6.960469565623063071e-01
0.000000000000000000e+00 -1.379231901476124191e+10 8.982485726799818160e-01 6.559570118303426067e-02 2.207853179626845241e-01
0.000000000000000000e+00 -9.517936111172695160e+09 9.837243342358265030e-01 9.481380662357278277e-01 1.753061457312526938e-01
0.000000000000000000e+00 -9.373312303667842865e+09 9.585510911605072959e-01 1.571026220170363974e-01 2.998817317786621750e-01
0.000000000000000000e+00 -8.186667362577985764e+09 9.582293487774751206e-01 1.461410083579427477e-01 5.404988214590372708e-01
0.000000000000000000e+00 -6.612389804856588364e+09 9.937871871587869999e-01 8.588772751868581912e-01 4.522484353971489845e-02
0.000000000000000000e+00 -5.425666264403943062e+09 9.301380446845060046e-01 1.499776658083122882e-01 3.592602208772456285e-01
0.000000000000000000e+00 -4.948823125563824654e+09 8.806826625365332673e-01 9.662845079129678272e-02 1.512399685554306483e-01
0.000000000000000000e+00 -4.300927940910988808e+09 8.201197496805322507e-01 3.491673679149820408e-02 2.121828091851043485e-01
0.000000000000000000e+00 -2.994288305658545494e+09 9.064131392608779647e-01 1.260530824065225763e-01 5.892256483029202352e-01
0.000000000000000000e+00 -2.916372186367816925e+09 8.951661194285659429e-01 1.411411671013925728e-01 3.002107253803416587e-01
0.000000000000000000e+00 -2.615078295090909004e+09 9.815904106650422678e-01 7.661763080256260849e-01 8.540331253957922364e-02
0.000000000000000000e+00 -2.097026773336289406e+09 9.697670419280619569e-01 7.774523634912804404e-01 1.277496297601335984e-01
0.000000000000000000e+00 -1.746597023119274378e+09 9.411757154096895839e-01 8.866841057035882434e-01 2.515397162739925196e-01
0.000000000000000000e+00 -1.498094895082888842e+09 9.823977413070458242e-01 7.025348106314069918e-01 2.405510621567449325e-01
0.000000000000000000e+00 -1.317480167611895084e+09 9.930833560347811506e-01 3.341698588047242735e-01 4.064511367805312414e-01
0.000000000000000000e+00 -1.241340122158624649e+09 9.509672427214219681e-01 2.756976778665076733e-01 3.229768274236850534e-01
0.000000000000000000e+00 -1.177400044601815939e+09 7.484411841886124961e-01 1.806970624638282175e-02 1.768380432769871557e-01
0.000000000000000000e+00 -1.057743627440872073e+09 9.836567425755061711e-01 5.492128604222750177e-01 3.550604480862962209e-02
0.000000000000000000e+00 -7.800797668646923304e+08 9.731364642421734823e-01 4.494345742166809821e-01 1.481575333629326918e-01
0.000000000000000000e+00 -7.771467660334287882e+08 9.762055552403442471e-01 3.065432502652452040e-01 4.951015813625411210e-01
0.000000000000000000e+00 -7.505497089687466621e+08 9.644597765638756037e-01 3.156953518821487004e-01 4.316085730094572082e-01
0.000000000000000000e+00 -7.447898492689522505e+08 9.670874503025074231e-01 6.006528203951553291e-01 2.141911362895416726e-01
0.000000000000000000e+00 -5.061590073875443339e+08 8.626943200658069300e-01 9.186528003340117543e-01 7.003510035314264304e-02
0.000000000000000000e+00 -4.133471543773142099e+08 9.666091870663711116e-01 3.804751082740077672e-01 4.189128431543145403e-01
0.000000000000000000e+00 -3.346723647376323938e+08 9.696362710070524082e-01 4.189051720370554621e-01 4.136205750729582409e-01
0.000000000000000000e+00 -2.910186279280052185e+08 8.925897689503976551e-01 7.408787894983197564e-01 4.807500617890492212e-02
0.000000000000000000e+00 -2.566702865532533228e+08 9.254177512443956255e-01 5.101523821722280250e-01 1.331302019513949109e-01
0.000000000000000000e+00 -2.183905017439438105e+08 8.678528171916363165e-01 7.941956628215959269e-01 1.562855923196453389e-01
0.000000000000000000e+00 -2.160523108955441415e+08 7.674549375447763389e-01 1.237821242787850995e-01 5.255864179014091420e-02
0.000000000000000000e+00 -1.754910682432131171e+08 8.553753815620086520e-01 2.613949212890213092e-01 2.163659582132859693e-01
0.000000000000000000e+00 -1.746829969265581071e+08 8.864914874755345231e-01 2.336625048319560527e-01 6.059661060488109596e-01
0.000000000000000000e+00 -1.701632803894666433e+08 9.183566239687627197e-01 4.287024874925506879e-01 3.291952609119122020e-01
0.000000000000000000e+00 -1.689816560480863452e+08 8.961694838472787916e-01 6.118063756984337687e-01 8.845103077322002960e-03
0.000000000000000000e+00 -1.297366496024308205e+08 8.198518821204328066e-01 8.738268457056219685e-01 1.314514415020215932e-01
0.000000000000000000e+00 -1.286856689072162062e+08 8.866290592465051468e-01 3.864850683482585758e-01 1.119572371901171870e-01
0.000000000000000000e+00 -1.203125743334042728e+08 8.500486084109626361e-01 2.445380642765143664e-01 4.971071679616961836e-01
0.000000000000000000e+00 -1.114362648187669665e+08 8.615738795146982154e-01 7.385751891010069459e-01 2.422720808123624003e-01
0.000000000000000000e+00 -1.056228545388962030e+08 8.413762033112315297e-01 2.773505435245731121e-01 1.833825586739583624e-01
0.000000000000000000e+00 -9.721037992901971936e+07 8.341248357613636477e-01 7.806400686060013250e-01 4.154040570710171298e-02
